"node1","node2","Uni_N1","Uni_N2"
"eco:b0765","eco:b1044","P09833","P75917"
"eco:b1043","eco:b1044","P52107","P75917"
"eco:b0120","eco:b1044","P0A7F6","P75917"
"eco:b1000","eco:b1045","P36659","P0A8D6"
"eco:b0435","eco:b1045","P0ABE2","P0A8D6"
"eco:b0581","eco:b1045","P77213","P0A8D6"
"eco:b0812","eco:b1045","P0ABT2","P0A8D6"
"eco:b0707","eco:b1045","P24252","P0A8D6"
"eco:b0607","eco:b1045","P39177","P0A8D6"
"eco:b0379","eco:b1045","P0AAP7","P0A8D6"
"eco:b0925","eco:b1045","P22525","P0A8D6"
"eco:b0834","eco:b1045","P75801","P0A8D6"
"eco:b0831","eco:b1045","P75798","P0A8D6"
"eco:b0976","eco:b1045","P19931","P0A8D6"
"eco:b1002","eco:b1045","P19926","P0A8D6"
"eco:b0966","eco:b1045","P0AB20","P0A8D6"
"eco:b0186","eco:b1045","P52095","P0A8D6"
"eco:b0832","eco:b1045","P75799","P0A8D6"
"eco:b0643","eco:b1045","P0AAT9","P0A8D6"
"eco:b1003","eco:b1045","P0AB14","P0A8D6"
"eco:b0456","eco:b1045","P0AAQ6","P0A8D6"
"eco:b0617","eco:b1045","P69330","P0A8D6"
"eco:b1004","eco:b1045","P0A8G6","P0A8D6"
"eco:b0487","eco:b1045","P0A9G4","P0A8D6"
"eco:b1044","eco:b1045","P75917","P0A8D6"
"eco:b0146","eco:b1045","P0A823","P0A8D6"
"eco:b0419","eco:b1045","P77735","P0A8D6"
"eco:b0897","eco:b1045","P21367","P0A8D6"
"eco:b1045","eco:b1046","P0A8D6","P75919"
"eco:b0967","eco:b1047","P75876","P75920"
"eco:b0797","eco:b1047","P25888","P75920"
"eco:b0910","eco:b1047","P0A6I0","P75920"
"eco:b0635","eco:b1047","P0AD65","P75920"
"eco:b0337","eco:b1047","P25524","P75920"
"eco:b0034","eco:b1047","P0AE58","P75920"
"eco:b0737","eco:b1047","P0ABU9","P75920"
"eco:b0842","eco:b1047","P0AEY8","P75920"
"eco:b0433","eco:b1047","P0AE16","P75920"
"eco:b0642","eco:b1048","P07813","P33136"
"eco:b0737","eco:b1048","P0ABU9","P33136"
"eco:b0811","eco:b1049","P0AEQ3","P62517"
"eco:b0687","eco:b1049","P0AFY8","P62517"
"eco:b0872","eco:b1049","P75824","P62517"
"eco:b0753","eco:b1050","P0AAV6","P0AB31"
"eco:b0435","eco:b1050","P0ABE2","P0AB31"
"eco:b0304","eco:b1050","P77212","P0AB31"
"eco:b0453","eco:b1050","P77717","P0AB31"
"eco:b1004","eco:b1050","P0A8G6","P0AB31"
"eco:b0786","eco:b1050","P0AAC4","P0AB31"
"eco:b1044","eco:b1050","P75917","P0AB31"
"eco:b0964","eco:b1050","P0A8X4","P0AB31"
"eco:b1040","eco:b1050","P52106","P0AB31"
"eco:b1003","eco:b1050","P0AB14","P0AB31"
"eco:b0707","eco:b1050","P24252","P0AB31"
"eco:b0384","eco:b1050","P0AFM4","P0AB31"
"eco:b0897","eco:b1050","P21367","P0AB31"
"eco:b0871","eco:b1050","P07003","P0AB31"
"eco:b0031","eco:b1050","P04036","P0AB31"
"eco:b1038","eco:b1050","P0AE98","P0AB31"
"eco:b0329","eco:b1050","P75694","P0AB31"
"eco:b1000","eco:b1050","P36659","P0AB31"
"eco:b0812","eco:b1050","P0ABT2","P0AB31"
"eco:b0912","eco:b1050","P0A6Y1","P0AB31"
"eco:b0965","eco:b1050","P75874","P0AB31"
"eco:b0906","eco:b1050","P75839","P0AB31"
"eco:b0953","eco:b1051","P0AFW2","P25738"
"eco:b0453","eco:b1051","P77717","P25738"
"eco:b0707","eco:b1051","P24252","P25738"
"eco:b0003","eco:b1051","P00547","P25738"
"eco:b0790","eco:b1051","P0AAW1","P25738"
"eco:b0394","eco:b1051","P23917","P25738"
"eco:b0581","eco:b1051","P77213","P25738"
"eco:b0659","eco:b1051","P0A898","P25738"
"eco:b0788","eco:b1051","P75770","P25738"
"eco:b0712","eco:b1051","P75745","P25738"
"eco:b0789","eco:b1051","P0AA84","P25738"
"eco:b0965","eco:b1051","P75874","P25738"
"eco:b0605","eco:b1051","P0AE08","P25738"
"eco:b0019","eco:b1051","P13738","P25738"
"eco:b0643","eco:b1051","P0AAT9","P25738"
"eco:b0304","eco:b1051","P77212","P25738"
"eco:b0999","eco:b1051","P63264","P25738"
"eco:b0906","eco:b1051","P75839","P25738"
"eco:b0928","eco:b1051","P00509","P25738"
"eco:b1037","eco:b1051","P0AEA2","P25738"
"eco:b0718","eco:b1051","P75750","P25738"
"eco:b0435","eco:b1051","P0ABE2","P25738"
"eco:b0806","eco:b1051","P0AAX6","P25738"
"eco:b0912","eco:b1051","P0A6Y1","P25738"
"eco:b0186","eco:b1051","P52095","P25738"
"eco:b1050","eco:b1051","P0AB31","P25738"
"eco:b0325","eco:b1051","P75691","P25738"
"eco:b0004","eco:b1051","P00934","P25738"
"eco:b0146","eco:b1051","P0A823","P25738"
"eco:b0486","eco:b1051","P77400","P25738"
"eco:b1004","eco:b1051","P0A8G6","P25738"
"eco:b0837","eco:b1051","P75804","P25738"
"eco:b0865","eco:b1051","P75818","P25738"
"eco:b1000","eco:b1051","P36659","P25738"
"eco:b0753","eco:b1051","P0AAV6","P25738"
"eco:b1003","eco:b1051","P0AB14","P25738"
"eco:b0812","eco:b1051","P0ABT2","P25738"
"eco:b0660","eco:b1051","P0A9K3","P25738"
"eco:b0871","eco:b1051","P07003","P25738"
"eco:b0220","eco:b1051","P0AD59","P25738"
"eco:b0767","eco:b1051","P52697","P25738"
"eco:b0803","eco:b1051","P41039","P25738"
"eco:b1040","eco:b1051","P52106","P25738"
"eco:b0002","eco:b1051","P00561","P25738"
"eco:b0419","eco:b1051","P77735","P25738"
"eco:b0329","eco:b1051","P75694","P25738"
"eco:b0485","eco:b1051","P77454","P25738"
"eco:b0773","eco:b1051","P12994","P25738"
"eco:b0897","eco:b1051","P21367","P25738"
"eco:b0384","eco:b1051","P0AFM4","P25738"
"eco:b0859","eco:b1053","P75817","P25744"
"eco:b0804","eco:b1055","P75779","P24188"
"eco:b0179","eco:b1055","P21645","P24188"
"eco:b0238","eco:b1055","P0A9M5","P24188"
"eco:b0775","eco:b1055","P12996","P24188"
"eco:b0751","eco:b1055","P0AFK2","P24188"
"eco:b0855","eco:b1055","P31134","P24188"
"eco:b0432","eco:b1055","P0ABJ1","P24188"
"eco:b0312","eco:b1055","P17445","P24188"
"eco:b0151","eco:b1055","P07821","P24188"
"eco:b0585","eco:b1055","P13039","P24188"
"eco:b0431","eco:b1055","P0ABI8","P24188"
"eco:b1018","eco:b1055","P0AB24","P24188"
"eco:b0124","eco:b1055","P15877","P24188"
"eco:b0639","eco:b1055","P0A752","P24188"
"eco:b0597","eco:b1055","P0A8Y8","P24188"
"eco:b0841","eco:b1055","P75806","P24188"
"eco:b0121","eco:b1055","P09158","P24188"
"eco:b0809","eco:b1055","P10346","P24188"
"eco:b0436","eco:b1055","P0A850","P24188"
"eco:b0723","eco:b1055","P0AC41","P24188"
"eco:b0120","eco:b1055","P0A7F6","P24188"
"eco:b1020","eco:b1055","P0A9K1","P24188"
"eco:b0945","eco:b1055","P0A7E1","P24188"
"eco:b0805","eco:b1055","P75780","P24188"
"eco:b0458","eco:b1055","P0AAS0","P24188"
"eco:b0557","eco:b1055","P77330","P24188"
"eco:b0884","eco:b1055","P69222","P24188"
"eco:b0854","eco:b1055","P31133","P24188"
"eco:b0595","eco:b1055","P0ADI4","P24188"
"eco:b0817","eco:b1055","P0A9F1","P24188"
"eco:b0150","eco:b1055","P06971","P24188"
"eco:b0118","eco:b1055","P36683","P24188"
"eco:b0584","eco:b1055","P05825","P24188"
"eco:b0526","eco:b1055","P21888","P24188"
"eco:b0023","eco:b1055","P0A7U7","P24188"
"eco:b1055","eco:b1056","P24188","P0A8X2"
"eco:b0082","eco:b1056","P60390","P0A8X2"
"eco:b0735","eco:b1056","P0AAV0","P0A8X2"
"eco:b0078","eco:b1056","P00894","P0A8X2"
"eco:b0804","eco:b1056","P75779","P0A8X2"
"eco:b0610","eco:b1056","P0AFW4","P0A8X2"
"eco:b1056","eco:b1057","P0A8X2","P75925"
"eco:b0584","eco:b1057","P05825","P75925"
"eco:b0804","eco:b1057","P75779","P75925"
"eco:b1055","eco:b1057","P24188","P75925"
"eco:b0555","eco:b1058","P78285","P64442"
"eco:b0037","eco:b1058","P31552","P64442"
"eco:b0613","eco:b1058","P77231","P64442"
"eco:b0430","eco:b1058","P0ABJ3","P64442"
"eco:b0106","eco:b1058","P36646","P64442"
"eco:b0237","eco:b1059","P15288","P40874"
"eco:b0047","eco:b1059","P03819","P40874"
"eco:b0851","eco:b1060","P17117","P0AB33"
"eco:b1020","eco:b1060","P0A9K1","P0AB33"
"eco:b0797","eco:b1060","P25888","P0AB33"
"eco:b0880","eco:b1060","P0A968","P0AB33"
"eco:b0464","eco:b1060","P0ACS9","P0AB33"
"eco:b0752","eco:b1060","P75757","P0AB33"
"eco:b0607","eco:b1060","P39177","P0AB33"
"eco:b0795","eco:b1060","P75777","P0AB33"
"eco:b0802","eco:b1060","P0AAX3","P0AB33"
"eco:b0836","eco:b1060","P0AAY1","P0AB33"
"eco:b0369","eco:b1060","P0ACB2","P0AB33"
"eco:b0966","eco:b1060","P0AB20","P0AB33"
"eco:b0119","eco:b1060","P0A8E5","P0AB33"
"eco:b0185","eco:b1060","P0ABD5","P0AB33"
"eco:b0953","eco:b1060","P0AFW2","P0AB33"
"eco:b0631","eco:b1060","P0A8J4","P0AB33"
"eco:b1045","eco:b1060","P0A8D6","P0AB33"
"eco:b0904","eco:b1060","P0AC23","P0AB33"
"eco:b0902","eco:b1060","P0A9N4","P0AB33"
"eco:b0970","eco:b1060","P0AAC6","P0AB33"
"eco:b0473","eco:b1060","P0A6Z3","P0AB33"
"eco:b0557","eco:b1061","P77330","P0ABR1"
"eco:b0958","eco:b1061","P0AFZ5","P0ABR1"
"eco:b0231","eco:b1061","Q47155","P0ABR1"
"eco:b0032","eco:b1061","P0A6F1","P0ABR1"
"eco:b0434","eco:b1061","P0ADA5","P0ABR1"
"eco:b1047","eco:b1061","P75920","P0ABR1"
"eco:b0171","eco:b1062","P0A7E9","P05020"
"eco:b0597","eco:b1062","P0A8Y8","P05020"
"eco:b0642","eco:b1062","P07813","P05020"
"eco:b0032","eco:b1062","P0A6F1","P05020"
"eco:b0131","eco:b1062","P0A790","P05020"
"eco:b0211","eco:b1062","P0AEZ7","P05020"
"eco:b0929","eco:b1062","P02931","P05020"
"eco:b0238","eco:b1062","P0A9M5","P05020"
"eco:b0728","eco:b1062","P0A836","P05020"
"eco:b1018","eco:b1062","P0AB24","P05020"
"eco:b0337","eco:b1062","P25524","P05020"
"eco:b0033","eco:b1062","P00968","P05020"
"eco:b0023","eco:b1062","P0A7U7","P05020"
"eco:b0434","eco:b1062","P0ADA5","P05020"
"eco:b0336","eco:b1062","P0AA82","P05020"
"eco:b0121","eco:b1062","P09158","P05020"
"eco:b0448","eco:b1062","P77265","P05020"
"eco:b0729","eco:b1062","P0AGE9","P05020"
"eco:b0523","eco:b1062","P0AG18","P05020"
"eco:b0596","eco:b1062","P15047","P05020"
"eco:b0945","eco:b1062","P0A7E1","P05020"
"eco:b0220","eco:b1064","P0AD59","P0AC59"
"eco:b1050","eco:b1064","P0AB31","P0AC59"
"eco:b0865","eco:b1064","P75818","P0AC59"
"eco:b0753","eco:b1064","P0AAV6","P0AC59"
"eco:b0605","eco:b1064","P0AE08","P0AC59"
"eco:b0767","eco:b1064","P52697","P0AC59"
"eco:b0812","eco:b1064","P0ABT2","P0AC59"
"eco:b0384","eco:b1064","P0AFM4","P0AC59"
"eco:b0163","eco:b1064","P62768","P0AC59"
"eco:b1004","eco:b1064","P0A8G6","P0AC59"
"eco:b1039","eco:b1064","P0AE95","P0AC59"
"eco:b0456","eco:b1064","P0AAQ6","P0AC59"
"eco:b1003","eco:b1064","P0AB14","P0AC59"
"eco:b0897","eco:b1064","P21367","P0AC59"
"eco:b0581","eco:b1064","P77213","P0AC59"
"eco:b0707","eco:b1064","P24252","P0AC59"
"eco:b0485","eco:b1064","P77454","P0AC59"
"eco:b0419","eco:b1064","P77735","P0AC59"
"eco:b0965","eco:b1064","P75874","P0AC59"
"eco:b1051","eco:b1064","P25738","P0AC59"
"eco:b0871","eco:b1064","P07003","P0AC59"
"eco:b0953","eco:b1064","P0AFW2","P0AC59"
"eco:b0616","eco:b1065","P0A9I1","P69367"
"eco:b0700","eco:b1065","P16918","P69367"
"eco:b0710","eco:b1066","P0AFP6","P0A948"
"eco:b0197","eco:b1066","P28635","P0A948"
"eco:b1066","eco:b1067","P0A948","P29217"
"eco:b0595","eco:b1067","P0ADI4","P29217"
"eco:b1037","eco:b1068","P0AEA2","P75931"
"eco:b0143","eco:b1069","P0ABF1","P0AF16"
"eco:b0763","eco:b1070","P37329","P43533"
"eco:b0765","eco:b1070","P09833","P43533"
"eco:b0980","eco:b1070","P07102","P43533"
"eco:b0559","eco:b1070","P64435","P43533"
"eco:b0072","eco:b1070","P0A6A6","P43533"
"eco:b0001","eco:b1070","P0AD86","P43533"
"eco:b1045","eco:b1070","P0A8D6","P43533"
"eco:b0073","eco:b1070","P30125","P43533"
"eco:b1044","eco:b1070","P75917","P43533"
"eco:b0723","eco:b1071","P0AC41","P0AEM4"
"eco:b0727","eco:b1071","P0AFG6","P0AEM4"
"eco:b1070","eco:b1071","P43533","P0AEM4"
"eco:b1003","eco:b1071","P0AB14","P0AEM4"
"eco:b0384","eco:b1071","P0AFM4","P0AEM4"
"eco:b1059","eco:b1071","P40874","P0AEM4"
"eco:b0929","eco:b1071","P02931","P0AEM4"
"eco:b0565","eco:b1071","P09169","P0AEM4"
"eco:b0015","eco:b1071","P08622","P0AEM4"
"eco:b0729","eco:b1071","P0AGE9","P0AEM4"
"eco:b0724","eco:b1071","P07014","P0AEM4"
"eco:b1044","eco:b1071","P75917","P0AEM4"
"eco:b0763","eco:b1071","P37329","P0AEM4"
"eco:b0728","eco:b1071","P0A836","P0AEM4"
"eco:b0001","eco:b1071","P0AD86","P0AEM4"
"eco:b0726","eco:b1071","P0AFG3","P0AEM4"
"eco:b1044","eco:b1072","P75917","P75933"
"eco:b0305","eco:b1072","P77379","P75933"
"eco:b0293","eco:b1072","P0AAA3","P75933"
"eco:b0765","eco:b1072","P09833","P75933"
"eco:b1070","eco:b1072","P43533","P75933"
"eco:b1071","eco:b1072","P0AEM4","P75933"
"eco:b0308","eco:b1072","P77433","P75933"
"eco:b0001","eco:b1072","P0AD86","P75933"
"eco:b0559","eco:b1072","P64435","P75933"
"eco:b1071","eco:b1073","P0AEM4","P0ABW9"
"eco:b0928","eco:b1073","P00509","P0ABW9"
"eco:b0700","eco:b1073","P16918","P0ABW9"
"eco:b0707","eco:b1073","P24252","P0ABW9"
"eco:b0723","eco:b1073","P0AC41","P0ABW9"
"eco:b0729","eco:b1073","P0AGE9","P0ABW9"
"eco:b0485","eco:b1073","P77454","P0ABW9"
"eco:b0004","eco:b1073","P00934","P0ABW9"
"eco:b0728","eco:b1073","P0A836","P0ABW9"
"eco:b0724","eco:b1073","P07014","P0ABW9"
"eco:b1004","eco:b1073","P0A8G6","P0ABW9"
"eco:b0979","eco:b1073","P26458","P0ABW9"
"eco:b0733","eco:b1073","P0ABJ9","P0ABW9"
"eco:b0001","eco:b1073","P0AD86","P0ABW9"
"eco:b0734","eco:b1073","P0ABK2","P0ABW9"
"eco:b0384","eco:b1073","P0AFM4","P0ABW9"
"eco:b0727","eco:b1073","P0AFG6","P0ABW9"
"eco:b1044","eco:b1073","P75917","P0ABW9"
"eco:b1070","eco:b1073","P43533","P0ABW9"
"eco:b0889","eco:b1073","P0ACJ0","P0ABW9"
"eco:b0765","eco:b1073","P09833","P0ABW9"
"eco:b0015","eco:b1073","P08622","P0ABW9"
"eco:b0112","eco:b1073","P15993","P0ABW9"
"eco:b1072","eco:b1073","P75933","P0ABW9"
"eco:b0728","eco:b1074","P0A836","P0ABX2"
"eco:b0325","eco:b1074","P75691","P0ABX2"
"eco:b0004","eco:b1074","P00934","P0ABX2"
"eco:b0112","eco:b1074","P15993","P0ABX2"
"eco:b1072","eco:b1074","P75933","P0ABX2"
"eco:b1004","eco:b1074","P0A8G6","P0ABX2"
"eco:b1071","eco:b1074","P0AEM4","P0ABX2"
"eco:b0897","eco:b1074","P21367","P0ABX2"
"eco:b0928","eco:b1074","P00509","P0ABX2"
"eco:b0765","eco:b1074","P09833","P0ABX2"
"eco:b1073","eco:b1074","P0ABW9","P0ABX2"
"eco:b0003","eco:b1074","P00547","P0ABX2"
"eco:b0889","eco:b1074","P0ACJ0","P0ABX2"
"eco:b0727","eco:b1074","P0AFG6","P0ABX2"
"eco:b0565","eco:b1074","P09169","P0ABX2"
"eco:b0729","eco:b1074","P0AGE9","P0ABX2"
"eco:b1051","eco:b1074","P25738","P0ABX2"
"eco:b0723","eco:b1074","P0AC41","P0ABX2"
"eco:b0724","eco:b1074","P07014","P0ABX2"
"eco:b0384","eco:b1074","P0AFM4","P0ABX2"
"eco:b0001","eco:b1074","P0AD86","P0ABX2"
"eco:b1044","eco:b1074","P75917","P0ABX2"
"eco:b0871","eco:b1074","P07003","P0ABX2"
"eco:b1070","eco:b1074","P43533","P0ABX2"
"eco:b0707","eco:b1074","P24252","P0ABX2"
"eco:b1045","eco:b1075","P0A8D6","P75936"
"eco:b1074","eco:b1075","P0ABX2","P75936"
"eco:b0727","eco:b1075","P0AFG6","P75936"
"eco:b1044","eco:b1075","P75917","P75936"
"eco:b0898","eco:b1075","P21503","P75936"
"eco:b1072","eco:b1075","P75933","P75936"
"eco:b0723","eco:b1075","P0AC41","P75936"
"eco:b1050","eco:b1075","P0AB31","P75936"
"eco:b0728","eco:b1075","P0A836","P75936"
"eco:b0729","eco:b1075","P0AGE9","P75936"
"eco:b0077","eco:b1075","P00893","P75936"
"eco:b0724","eco:b1075","P07014","P75936"
"eco:b1071","eco:b1075","P0AEM4","P75936"
"eco:b1070","eco:b1075","P43533","P75936"
"eco:b1073","eco:b1075","P0ABW9","P75936"
"eco:b0565","eco:b1075","P09169","P75936"
"eco:b0078","eco:b1075","P00894","P75936"
"eco:b0001","eco:b1075","P0AD86","P75936"
"eco:b1044","eco:b1076","P75917","P75937"
"eco:b0001","eco:b1076","P0AD86","P75937"
"eco:b0337","eco:b1076","P25524","P75937"
"eco:b1074","eco:b1076","P0ABX2","P75937"
"eco:b1072","eco:b1076","P75933","P75937"
"eco:b0565","eco:b1076","P09169","P75937"
"eco:b0741","eco:b1076","P0A912","P75937"
"eco:b1073","eco:b1076","P0ABW9","P75937"
"eco:b0335","eco:b1076","P77495","P75937"
"eco:b1075","eco:b1076","P75936","P75937"
"eco:b1070","eco:b1076","P43533","P75937"
"eco:b1004","eco:b1076","P0A8G6","P75937"
"eco:b1045","eco:b1076","P0A8D6","P75937"
"eco:b0006","eco:b1076","P0A8I3","P75937"
"eco:b0765","eco:b1076","P09833","P75937"
"eco:b1025","eco:b1076","P75908","P75937"
"eco:b0727","eco:b1076","P0AFG6","P75937"
"eco:b0728","eco:b1076","P0A836","P75937"
"eco:b1071","eco:b1076","P0AEM4","P75937"
"eco:b0702","eco:b1076","P0AAU5","P75937"
"eco:b0729","eco:b1076","P0AGE9","P75937"
"eco:b0723","eco:b1076","P0AC41","P75937"
"eco:b0724","eco:b1076","P07014","P75937"
"eco:b1072","eco:b1077","P75933","P75938"
"eco:b1044","eco:b1077","P75917","P75938"
"eco:b1074","eco:b1077","P0ABX2","P75938"
"eco:b1076","eco:b1077","P75937","P75938"
"eco:b1070","eco:b1077","P43533","P75938"
"eco:b1075","eco:b1077","P75936","P75938"
"eco:b0729","eco:b1077","P0AGE9","P75938"
"eco:b0001","eco:b1077","P0AD86","P75938"
"eco:b0544","eco:b1077","P77698","P75938"
"eco:b0142","eco:b1077","P26281","P75938"
"eco:b1045","eco:b1077","P0A8D6","P75938"
"eco:b0724","eco:b1077","P07014","P75938"
"eco:b0728","eco:b1077","P0A836","P75938"
"eco:b1073","eco:b1077","P0ABW9","P75938"
"eco:b0727","eco:b1077","P0AFG6","P75938"
"eco:b0765","eco:b1077","P09833","P75938"
"eco:b1071","eco:b1077","P0AEM4","P75938"
"eco:b0723","eco:b1077","P0AC41","P75938"
"eco:b0722","eco:b1077","P0AC44","P75938"
"eco:b0565","eco:b1078","P09169","P0ABX5"
"eco:b0724","eco:b1078","P07014","P0ABX5"
"eco:b0764","eco:b1078","P0AF01","P0ABX5"
"eco:b0001","eco:b1078","P0AD86","P0ABX5"
"eco:b1044","eco:b1078","P75917","P0ABX5"
"eco:b0928","eco:b1078","P00509","P0ABX5"
"eco:b1045","eco:b1078","P0A8D6","P0ABX5"
"eco:b1070","eco:b1078","P43533","P0ABX5"
"eco:b1072","eco:b1078","P75933","P0ABX5"
"eco:b1075","eco:b1078","P75936","P0ABX5"
"eco:b1074","eco:b1078","P0ABX2","P0ABX5"
"eco:b1076","eco:b1078","P75937","P0ABX5"
"eco:b1071","eco:b1078","P0AEM4","P0ABX5"
"eco:b0727","eco:b1078","P0AFG6","P0ABX5"
"eco:b0729","eco:b1078","P0AGE9","P0ABX5"
"eco:b0765","eco:b1078","P09833","P0ABX5"
"eco:b1073","eco:b1078","P0ABW9","P0ABX5"
"eco:b1077","eco:b1078","P75938","P0ABX5"
"eco:b0728","eco:b1078","P0A836","P0ABX5"
"eco:b0723","eco:b1078","P0AC41","P0ABX5"
"eco:b1076","eco:b1079","P75937","P0A6S0"
"eco:b0451","eco:b1079","P69681","P0A6S0"
"eco:b1073","eco:b1079","P0ABW9","P0A6S0"
"eco:b1070","eco:b1079","P43533","P0A6S0"
"eco:b0001","eco:b1079","P0AD86","P0A6S0"
"eco:b1072","eco:b1079","P75933","P0A6S0"
"eco:b1075","eco:b1079","P75936","P0A6S0"
"eco:b0714","eco:b1079","P50465","P0A6S0"
"eco:b1077","eco:b1079","P75938","P0A6S0"
"eco:b1071","eco:b1079","P0AEM4","P0A6S0"
"eco:b1074","eco:b1079","P0ABX2","P0A6S0"
"eco:b0765","eco:b1079","P09833","P0A6S0"
"eco:b1045","eco:b1079","P0A8D6","P0A6S0"
"eco:b1078","eco:b1079","P0ABX5","P0A6S0"
"eco:b1050","eco:b1079","P0AB31","P0A6S0"
"eco:b0380","eco:b1079","P0AAQ0","P0A6S0"
"eco:b0544","eco:b1079","P77698","P0A6S0"
"eco:b1044","eco:b1079","P75917","P0A6S0"
"eco:b0722","eco:b1080","P0AC44","P0A6S3"
"eco:b1075","eco:b1080","P75936","P0A6S3"
"eco:b1077","eco:b1080","P75938","P0A6S3"
"eco:b1070","eco:b1080","P43533","P0A6S3"
"eco:b1076","eco:b1080","P75937","P0A6S3"
"eco:b0765","eco:b1080","P09833","P0A6S3"
"eco:b1074","eco:b1080","P0ABX2","P0A6S3"
"eco:b1078","eco:b1080","P0ABX5","P0A6S3"
"eco:b1044","eco:b1080","P75917","P0A6S3"
"eco:b1072","eco:b1080","P75933","P0A6S3"
"eco:b1073","eco:b1080","P0ABW9","P0A6S3"
"eco:b1079","eco:b1080","P0A6S0","P0A6S3"
"eco:b1071","eco:b1080","P0AEM4","P0A6S3"
"eco:b0001","eco:b1080","P0AD86","P0A6S3"
"eco:b0706","eco:b1080","P28916","P0A6S3"
"eco:b1072","eco:b1081","P75933","P75942"
"eco:b1077","eco:b1081","P75938","P75942"
"eco:b1074","eco:b1081","P0ABX2","P75942"
"eco:b1073","eco:b1081","P0ABW9","P75942"
"eco:b0352","eco:b1081","P51020","P75942"
"eco:b0348","eco:b1081","P0ABR9","P75942"
"eco:b1071","eco:b1081","P0AEM4","P75942"
"eco:b1078","eco:b1081","P0ABX5","P75942"
"eco:b1080","eco:b1081","P0A6S3","P75942"
"eco:b1079","eco:b1081","P0A6S0","P75942"
"eco:b1070","eco:b1081","P43533","P75942"
"eco:b1045","eco:b1081","P0A8D6","P75942"
"eco:b1075","eco:b1081","P75936","P75942"
"eco:b1044","eco:b1081","P75917","P75942"
"eco:b1076","eco:b1081","P75937","P75942"
"eco:b1073","eco:b1082","P0ABW9","P33235"
"eco:b0706","eco:b1082","P28916","P33235"
"eco:b0765","eco:b1082","P09833","P33235"
"eco:b1045","eco:b1082","P0A8D6","P33235"
"eco:b1072","eco:b1082","P75933","P33235"
"eco:b1078","eco:b1082","P0ABX5","P33235"
"eco:b1070","eco:b1082","P43533","P33235"
"eco:b0120","eco:b1082","P0A7F6","P33235"
"eco:b1075","eco:b1082","P75936","P33235"
"eco:b1077","eco:b1082","P75938","P33235"
"eco:b0565","eco:b1082","P09169","P33235"
"eco:b1081","eco:b1082","P75942","P33235"
"eco:b1076","eco:b1082","P75937","P33235"
"eco:b0764","eco:b1082","P0AF01","P33235"
"eco:b1074","eco:b1082","P0ABX2","P33235"
"eco:b1044","eco:b1082","P75917","P33235"
"eco:b1071","eco:b1082","P0AEM4","P33235"
"eco:b1079","eco:b1082","P0A6S0","P33235"
"eco:b0729","eco:b1082","P0AGE9","P33235"
"eco:b0980","eco:b1082","P07102","P33235"
"eco:b0566","eco:b1082","P10805","P33235"
"eco:b1080","eco:b1082","P0A6S3","P33235"
"eco:b0559","eco:b1082","P64435","P33235"
"eco:b1079","eco:b1083","P0A6S0","P29744"
"eco:b1075","eco:b1083","P75936","P29744"
"eco:b0001","eco:b1083","P0AD86","P29744"
"eco:b0980","eco:b1083","P07102","P29744"
"eco:b1082","eco:b1083","P33235","P29744"
"eco:b1044","eco:b1083","P75917","P29744"
"eco:b1070","eco:b1083","P43533","P29744"
"eco:b0729","eco:b1083","P0AGE9","P29744"
"eco:b1045","eco:b1083","P0A8D6","P29744"
"eco:b1074","eco:b1083","P0ABX2","P29744"
"eco:b1071","eco:b1083","P0AEM4","P29744"
"eco:b1077","eco:b1083","P75938","P29744"
"eco:b1080","eco:b1083","P0A6S3","P29744"
"eco:b0723","eco:b1083","P0AC41","P29744"
"eco:b0724","eco:b1083","P07014","P29744"
"eco:b1078","eco:b1083","P0ABX5","P29744"
"eco:b1081","eco:b1083","P75942","P29744"
"eco:b1076","eco:b1083","P75937","P29744"
"eco:b1073","eco:b1083","P0ABW9","P29744"
"eco:b1072","eco:b1083","P75933","P29744"
"eco:b0431","eco:b1084","P0ABI8","P21513"
"eco:b0658","eco:b1085","P0AE78","P62066"
"eco:b0639","eco:b1085","P0A752","P62066"
"eco:b0583","eco:b1085","P19925","P62066"
"eco:b0421","eco:b1085","P22939","P62066"
"eco:b0984","eco:b1086","P75882","P0AA39"
"eco:b0591","eco:b1086","P24077","P0AA39"
"eco:b1069","eco:b1086","P0AF16","P0AA39"
"eco:b0967","eco:b1086","P75876","P0AA39"
"eco:b0433","eco:b1086","P0AE16","P0AA39"
"eco:b0434","eco:b1086","P0ADA5","P0AA39"
"eco:b0472","eco:b1086","P0A7H6","P0AA39"
"eco:b0477","eco:b1086","P0AEW6","P0AA39"
"eco:b0238","eco:b1086","P0A9M5","P0AA39"
"eco:b0163","eco:b1087","P62768","P0A729"
"eco:b0966","eco:b1087","P0AB20","P0A729"
"eco:b0814","eco:b1088","P0A917","P0AB28"
"eco:b0436","eco:b1088","P0A850","P0AB28"
"eco:b0169","eco:b1088","P0A7V0","P0AB28"
"eco:b0406","eco:b1088","P0A847","P0AB28"
"eco:b0742","eco:b1088","P45955","P0AB28"
"eco:b0911","eco:b1088","P0AG67","P0AB28"
"eco:b0408","eco:b1088","P0AG90","P0AB28"
"eco:b0471","eco:b1088","P0A8B5","P0AB28"
"eco:b0741","eco:b1088","P0A912","P0AB28"
"eco:b0116","eco:b1088","P0A9P0","P0AB28"
