"node1","node2","Uni_N1","Uni_N2"
"eco:b0810","eco:b1714","P0AEQ6","P08312"
"eco:b0724","eco:b1714","P07014","P08312"
"eco:b0911","eco:b1714","P0AG67","P08312"
"eco:b0026","eco:b1714","P00956","P08312"
"eco:b0729","eco:b1714","P0AGE9","P08312"
"eco:b0893","eco:b1714","P0A8L1","P08312"
"eco:b0525","eco:b1714","P23869","P08312"
"eco:b0526","eco:b1714","P21888","P08312"
"eco:b0727","eco:b1714","P0AFG6","P08312"
"eco:b0680","eco:b1714","P00962","P08312"
"eco:b0416","eco:b1714","P0A780","P08312"
"eco:b0811","eco:b1714","P0AEQ3","P08312"
"eco:b0642","eco:b1714","P07813","P08312"
"eco:b0930","eco:b1714","P0A8M0","P08312"
"eco:b0194","eco:b1714","P16659","P08312"
"eco:b0684","eco:b1714","P61949","P08312"
"eco:b1713","eco:b1714","P07395","P08312"
"eco:b0048","eco:b1714","P0ABQ4","P08312"
"eco:b0169","eco:b1714","P0A7V0","P08312"
"eco:b1637","eco:b1714","P0AGJ9","P08312"
"eco:b0170","eco:b1714","P0A6P1","P08312"
"eco:b1619","eco:b1715","P0AET8","P0AD74"
"eco:b1465","eco:b1716","P0AF32","P0A7L3"
"eco:b0777","eco:b1716","P12999","P0A7L3"
"eco:b0723","eco:b1716","P0AC41","P0A7L3"
"eco:b0429","eco:b1716","P0ABJ6","P0A7L3"
"eco:b0428","eco:b1716","P0AEA5","P0A7L3"
"eco:b0678","eco:b1716","P0A759","P0A7L3"
"eco:b1714","eco:b1716","P08312","P0A7L3"
"eco:b0598","eco:b1716","P15078","P0A7L3"
"eco:b0930","eco:b1716","P0A8M0","P0A7L3"
"eco:b1225","eco:b1716","P11349","P0A7L3"
"eco:b0642","eco:b1716","P07813","P0A7L3"
"eco:b1226","eco:b1716","P0AF26","P0A7L3"
"eco:b0172","eco:b1716","P0A805","P0A7L3"
"eco:b0432","eco:b1716","P0ABJ1","P0A7L3"
"eco:b0721","eco:b1716","P69054","P0A7L3"
"eco:b0384","eco:b1716","P0AFM4","P0A7L3"
"eco:b0169","eco:b1716","P0A7V0","P0A7L3"
"eco:b0679","eco:b1716","P09323","P0A7L3"
"eco:b0722","eco:b1716","P0AC44","P0A7L3"
"eco:b1570","eco:b1716","P06966","P0A7L3"
"eco:b0312","eco:b1716","P17445","P0A7L3"
"eco:b0911","eco:b1716","P0AG67","P0A7L3"
"eco:b1427","eco:b1716","P13857","P0A7L3"
"eco:b1569","eco:b1716","P06965","P0A7L3"
"eco:b0340","eco:b1716","P00816","P0A7L3"
"eco:b0729","eco:b1716","P0AGE9","P0A7L3"
"eco:b1575","eco:b1716","P09557","P0A7L3"
"eco:b0431","eco:b1716","P0ABI8","P0A7L3"
"eco:b0166","eco:b1716","P0A9D8","P0A7L3"
"eco:b0680","eco:b1716","P00962","P0A7L3"
"eco:b0726","eco:b1716","P0AFG3","P0A7L3"
"eco:b1089","eco:b1716","P0A7N4","P0A7L3"
"eco:b1094","eco:b1716","P0A6A8","P0A7L3"
"eco:b1521","eco:b1716","P0A6L7","P0A7L3"
"eco:b0931","eco:b1716","P18133","P0A7L3"
"eco:b1602","eco:b1716","P0AB67","P0A7L3"
"eco:b1637","eco:b1716","P0AGJ9","P0A7L3"
"eco:b0023","eco:b1716","P0A7U7","P0A7L3"
"eco:b1014","eco:b1716","P09546","P0A7L3"
"eco:b0525","eco:b1716","P23869","P0A7L3"
"eco:b1676","eco:b1716","P0AD61","P0A7L3"
"eco:b0811","eco:b1716","P0AEQ3","P0A7L3"
"eco:b0026","eco:b1716","P00956","P0A7L3"
"eco:b0733","eco:b1716","P0ABJ9","P0A7L3"
"eco:b0727","eco:b1716","P0AFG6","P0A7L3"
"eco:b0884","eco:b1716","P69222","P0A7L3"
"eco:b0724","eco:b1716","P07014","P0A7L3"
"eco:b0104","eco:b1716","P60560","P0A7L3"
"eco:b0893","eco:b1716","P0A8L1","P0A7L3"
"eco:b0031","eco:b1716","P04036","P0A7L3"
"eco:b0115","eco:b1716","P06959","P0A7L3"
"eco:b0734","eco:b1716","P0ABK2","P0A7L3"
"eco:b0170","eco:b1716","P0A6P1","P0A7L3"
"eco:b0124","eco:b1716","P15877","P0A7L3"
"eco:b0953","eco:b1716","P0AFW2","P0A7L3"
"eco:b0430","eco:b1716","P0ABJ3","P0A7L3"
"eco:b1713","eco:b1716","P07395","P0A7L3"
"eco:b1223","eco:b1716","P10903","P0A7L3"
"eco:b0440","eco:b1716","P0ACF4","P0A7L3"
"eco:b0810","eco:b1716","P0AEQ6","P0A7L3"
"eco:b0931","eco:b1718","P18133","P0A707"
"eco:b0525","eco:b1718","P23869","P0A707"
"eco:b0026","eco:b1718","P00956","P0A707"
"eco:b1713","eco:b1718","P07395","P0A707"
"eco:b0564","eco:b1718","P05052","P0A707"
"eco:b0440","eco:b1718","P0ACF4","P0A707"
"eco:b1270","eco:b1718","P0A9H5","P0A707"
"eco:b0104","eco:b1718","P60560","P0A707"
"eco:b0918","eco:b1718","P04951","P0A707"
"eco:b1238","eco:b1718","P23331","P0A707"
"eco:b0172","eco:b1718","P0A805","P0A707"
"eco:b0733","eco:b1718","P0ABJ9","P0A707"
"eco:b0884","eco:b1718","P69222","P0A707"
"eco:b0684","eco:b1718","P61949","P0A707"
"eco:b1089","eco:b1718","P0A7N4","P0A707"
"eco:b1716","eco:b1718","P0A7L3","P0A707"
"eco:b0680","eco:b1718","P00962","P0A707"
"eco:b0170","eco:b1718","P0A6P1","P0A707"
"eco:b0169","eco:b1718","P0A7V0","P0A707"
"eco:b1521","eco:b1718","P0A6L7","P0A707"
"eco:b1427","eco:b1718","P13857","P0A707"
"eco:b0727","eco:b1718","P0AFG6","P0A707"
"eco:b0721","eco:b1718","P69054","P0A707"
"eco:b1638","eco:b1718","P0AFI7","P0A707"
"eco:b0723","eco:b1718","P0AC41","P0A707"
"eco:b1094","eco:b1718","P0A6A8","P0A707"
"eco:b0031","eco:b1718","P04036","P0A707"
"eco:b0171","eco:b1718","P0A7E9","P0A707"
"eco:b0237","eco:b1718","P15288","P0A707"
"eco:b1418","eco:b1718","P0ABE5","P0A707"
"eco:b0810","eco:b1718","P0AEQ6","P0A707"
"eco:b0151","eco:b1718","P07821","P0A707"
"eco:b0526","eco:b1718","P21888","P0A707"
"eco:b1363","eco:b1718","P23849","P0A707"
"eco:b0642","eco:b1718","P07813","P0A707"
"eco:b0115","eco:b1718","P06959","P0A707"
"eco:b0726","eco:b1718","P0AFG3","P0A707"
"eco:b1714","eco:b1718","P08312","P0A707"
"eco:b1351","eco:b1718","P15033","P0A707"
"eco:b0893","eco:b1718","P0A8L1","P0A707"
"eco:b0724","eco:b1718","P07014","P0A707"
"eco:b0166","eco:b1718","P0A9D8","P0A707"
"eco:b1637","eco:b1718","P0AGJ9","P0A707"
"eco:b0023","eco:b1718","P0A7U7","P0A707"
"eco:b1702","eco:b1718","P23538","P0A707"
"eco:b0911","eco:b1718","P0AG67","P0A707"
"eco:b1197","eco:b1718","P13482","P0A707"
"eco:b0932","eco:b1718","P04825","P0A707"
"eco:b0930","eco:b1718","P0A8M0","P0A707"
"eco:b0194","eco:b1718","P16659","P0A707"
"eco:b0428","eco:b1718","P0AEA5","P0A707"
"eco:b0778","eco:b1718","P13000","P0A707"
"eco:b0729","eco:b1718","P0AGE9","P0A707"
"eco:b0003","eco:b1718","P00547","P0A707"
"eco:b0452","eco:b1718","P0AGG2","P0A707"
"eco:b0418","eco:b1718","P18200","P0A707"
"eco:b0722","eco:b1718","P0AC44","P0A707"
"eco:b1211","eco:b1718","P0A7I0","P0A707"
"eco:b0149","eco:b1718","P02919","P0A707"
"eco:b0674","eco:b1718","P22106","P0A707"
"eco:b0115","eco:b1719","P06959","P0A8M3"
"eco:b1521","eco:b1719","P0A6L7","P0A8M3"
"eco:b0170","eco:b1719","P0A6P1","P0A8M3"
"eco:b1427","eco:b1719","P13857","P0A8M3"
"eco:b1351","eco:b1719","P15033","P0A8M3"
"eco:b0023","eco:b1719","P0A7U7","P0A8M3"
"eco:b0633","eco:b1719","P10100","P0A8M3"
"eco:b0031","eco:b1719","P04036","P0A8M3"
"eco:b1637","eco:b1719","P0AGJ9","P0A8M3"
"eco:b1713","eco:b1719","P07395","P0A8M3"
"eco:b1714","eco:b1719","P08312","P0A8M3"
"eco:b0930","eco:b1719","P0A8M0","P0A8M3"
"eco:b0642","eco:b1719","P07813","P0A8M3"
"eco:b1575","eco:b1719","P09557","P0A8M3"
"eco:b0684","eco:b1719","P61949","P0A8M3"
"eco:b1066","eco:b1719","P0A948","P0A8M3"
"eco:b1718","eco:b1719","P0A707","P0A8M3"
"eco:b0680","eco:b1719","P00962","P0A8M3"
"eco:b0194","eco:b1719","P16659","P0A8M3"
"eco:b0526","eco:b1719","P21888","P0A8M3"
"eco:b0384","eco:b1719","P0AFM4","P0A8M3"
"eco:b0171","eco:b1719","P0A7E9","P0A8M3"
"eco:b1716","eco:b1719","P0A7L3","P0A8M3"
"eco:b0918","eco:b1719","P04951","P0A8M3"
"eco:b0440","eco:b1719","P0ACF4","P0A8M3"
"eco:b0723","eco:b1719","P0AC41","P0A8M3"
"eco:b0884","eco:b1719","P69222","P0A8M3"
"eco:b1089","eco:b1719","P0A7N4","P0A8M3"
"eco:b0183","eco:b1719","P10442","P0A8M3"
"eco:b0726","eco:b1719","P0AFG3","P0A8M3"
"eco:b0048","eco:b1719","P0ABQ4","P0A8M3"
"eco:b0169","eco:b1719","P0A7V0","P0A8M3"
"eco:b0452","eco:b1719","P0AGG2","P0A8M3"
"eco:b0026","eco:b1719","P00956","P0A8M3"
"eco:b0525","eco:b1719","P23869","P0A8M3"
"eco:b0911","eco:b1719","P0AG67","P0A8M3"
"eco:b0727","eco:b1719","P0AFG6","P0A8M3"
"eco:b0729","eco:b1719","P0AGE9","P0A8M3"
"eco:b1638","eco:b1719","P0AFI7","P0A8M3"
"eco:b0893","eco:b1719","P0A8L1","P0A8M3"
"eco:b1199","eco:b1722","P76014","P76206"
"eco:b0863","eco:b1722","P30859","P76206"
"eco:b1200","eco:b1722","P76015","P76206"
"eco:b0576","eco:b1723","P24207","P06999"
"eco:b0104","eco:b1723","P60560","P06999"
"eco:b0721","eco:b1723","P69054","P06999"
"eco:b0004","eco:b1723","P00934","P06999"
"eco:b1363","eco:b1723","P23849","P06999"
"eco:b1427","eco:b1723","P13857","P06999"
"eco:b1603","eco:b1723","P07001","P06999"
"eco:b1638","eco:b1723","P0AFI7","P06999"
"eco:b1283","eco:b1723","P0ADA7","P06999"
"eco:b1089","eco:b1723","P0A7N4","P06999"
"eco:b0722","eco:b1723","P0AC44","P06999"
"eco:b1215","eco:b1723","P0A715","P06999"
"eco:b1123","eco:b1723","P0AFK9","P06999"
"eco:b1676","eco:b1723","P0AD61","P06999"
"eco:b0071","eco:b1723","P30126","P06999"
"eco:b1418","eco:b1723","P0ABE5","P06999"
"eco:b0733","eco:b1723","P0ABJ9","P06999"
"eco:b1278","eco:b1723","P0A924","P06999"
"eco:b0171","eco:b1723","P0A7E9","P06999"
"eco:b0026","eco:b1723","P00956","P06999"
"eco:b0911","eco:b1723","P0AG67","P06999"
"eco:b0113","eco:b1723","P0ACL9","P06999"
"eco:b0118","eco:b1723","P36683","P06999"
"eco:b0863","eco:b1723","P30859","P06999"
"eco:b0003","eco:b1723","P00547","P06999"
"eco:b0149","eco:b1723","P02919","P06999"
"eco:b1351","eco:b1723","P15033","P06999"
"eco:b1106","eco:b1723","P75948","P06999"
"eco:b0583","eco:b1723","P19925","P06999"
"eco:b0369","eco:b1723","P0ACB2","P06999"
"eco:b0566","eco:b1723","P10805","P06999"
"eco:b0696","eco:b1723","P03961","P06999"
"eco:b0031","eco:b1723","P04036","P06999"
"eco:b0595","eco:b1723","P0ADI4","P06999"
"eco:b1272","eco:b1723","P0AG14","P06999"
"eco:b1714","eco:b1723","P08312","P06999"
"eco:b1197","eco:b1723","P13482","P06999"
"eco:b0564","eco:b1723","P05052","P06999"
"eco:b1276","eco:b1723","P25516","P06999"
"eco:b0023","eco:b1723","P0A7U7","P06999"
"eco:b0678","eco:b1723","P0A759","P06999"
"eco:b0918","eco:b1723","P04951","P06999"
"eco:b0526","eco:b1723","P21888","P06999"
"eco:b0930","eco:b1723","P0A8M0","P06999"
"eco:b1521","eco:b1723","P0A6L7","P06999"
"eco:b1476","eco:b1723","P0AEK7","P06999"
"eco:b0169","eco:b1723","P0A7V0","P06999"
"eco:b0418","eco:b1723","P18200","P06999"
"eco:b1602","eco:b1723","P0AB67","P06999"
"eco:b1637","eco:b1723","P0AGJ9","P06999"
"eco:b0008","eco:b1723","P0A870","P06999"
"eco:b1482","eco:b1723","P0C0L2","P06999"
"eco:b0680","eco:b1723","P00962","P06999"
"eco:b0525","eco:b1723","P23869","P06999"
"eco:b0586","eco:b1723","P11454","P06999"
"eco:b1092","eco:b1723","P0AAI9","P06999"
"eco:b0384","eco:b1723","P0AFM4","P06999"
"eco:b1718","eco:b1723","P0A707","P06999"
"eco:b0932","eco:b1723","P04825","P06999"
"eco:b0871","eco:b1723","P07003","P06999"
"eco:b0679","eco:b1723","P09323","P06999"
"eco:b0727","eco:b1723","P0AFG6","P06999"
"eco:b0166","eco:b1723","P0A9D8","P06999"
"eco:b0974","eco:b1723","P0AAM1","P06999"
"eco:b0124","eco:b1723","P15877","P06999"
"eco:b0421","eco:b1723","P22939","P06999"
"eco:b0047","eco:b1723","P03819","P06999"
"eco:b1386","eco:b1723","P46883","P06999"
"eco:b0048","eco:b1723","P0ABQ4","P06999"
"eco:b0931","eco:b1723","P18133","P06999"
"eco:b0729","eco:b1723","P0AGE9","P06999"
"eco:b0452","eco:b1723","P0AGG2","P06999"
"eco:b0381","eco:b1723","P0A6J8","P06999"
"eco:b0121","eco:b1723","P09158","P06999"
"eco:b0674","eco:b1723","P22106","P06999"
"eco:b0598","eco:b1723","P15078","P06999"
"eco:b0593","eco:b1723","P0AEJ2","P06999"
"eco:b0980","eco:b1723","P07102","P06999"
"eco:b1716","eco:b1723","P0A7L3","P06999"
"eco:b0724","eco:b1723","P07014","P06999"
"eco:b0633","eco:b1723","P10100","P06999"
"eco:b0726","eco:b1723","P0AFG3","P06999"
"eco:b0723","eco:b1723","P0AC41","P06999"
"eco:b1636","eco:b1723","P77150","P06999"
"eco:b0851","eco:b1723","P17117","P06999"
"eco:b1002","eco:b1723","P19926","P06999"
"eco:b0884","eco:b1723","P69222","P06999"
"eco:b1719","eco:b1723","P0A8M3","P06999"
"eco:b1091","eco:b1723","P0A6R0","P06999"
"eco:b0237","eco:b1723","P15288","P06999"
"eco:b1702","eco:b1723","P23538","P06999"
"eco:b0755","eco:b1723","P62707","P06999"
"eco:b0115","eco:b1723","P06959","P06999"
"eco:b1189","eco:b1723","P0A6J5","P06999"
"eco:b0432","eco:b1723","P0ABJ1","P06999"
"eco:b0170","eco:b1723","P0A6P1","P06999"
"eco:b1713","eco:b1723","P07395","P06999"
"eco:b0902","eco:b1723","P0A9N4","P06999"
"eco:b1051","eco:b1723","P25738","P06999"
"eco:b0693","eco:b1723","P24169","P06999"
"eco:b1481","eco:b1724","P76127","P64479"
"eco:b1004","eco:b1724","P0A8G6","P64479"
"eco:b0643","eco:b1724","P0AAT9","P64479"
"eco:b0329","eco:b1724","P75694","P64479"
"eco:b1061","eco:b1728","P0ABR1","P64481"
"eco:b0828","eco:b1729","P37595","P77529"
"eco:b1733","eco:b1734","P37794","P17411"
"eco:b1734","eco:b1735","P17411","P17410"
"eco:b1733","eco:b1735","P37794","P17410"
"eco:b0422","eco:b1736","P0A8G9","P69791"
"eco:b1734","eco:b1736","P17411","P69791"
"eco:b1735","eco:b1736","P17410","P69791"
"eco:b1734","eco:b1737","P17411","P17334"
"eco:b1735","eco:b1737","P17410","P17334"
"eco:b1736","eco:b1737","P69791","P17334"
"eco:b1736","eco:b1738","P69791","P69795"
"eco:b1734","eco:b1738","P17411","P69795"
"eco:b1735","eco:b1738","P17410","P69795"
"eco:b1737","eco:b1738","P17334","P69795"
"eco:b0724","eco:b1739","P07014","P0ADB1"
"eco:b0453","eco:b1739","P77717","P0ADB1"
"eco:b0707","eco:b1739","P24252","P0ADB1"
"eco:b1000","eco:b1739","P36659","P0ADB1"
"eco:b1197","eco:b1739","P13482","P0ADB1"
"eco:b0113","eco:b1739","P0ACL9","P0ADB1"
"eco:b0440","eco:b1739","P0ACF4","P0ADB1"
"eco:b1646","eco:b1739","P0AGD1","P0ADB1"
"eco:b0430","eco:b1739","P0ABJ3","P0ADB1"
"eco:b0865","eco:b1739","P75818","P0ADB1"
"eco:b1305","eco:b1739","P0AFM9","P0ADB1"
"eco:b1482","eco:b1739","P0C0L2","P0ADB1"
"eco:b0953","eco:b1739","P0AFW2","P0ADB1"
"eco:b0871","eco:b1739","P07003","P0ADB1"
"eco:b0729","eco:b1739","P0AGE9","P0ADB1"
"eco:b0115","eco:b1739","P06959","P0ADB1"
"eco:b1480","eco:b1739","P68191","P0ADB1"
"eco:b0313","eco:b1739","P17446","P0ADB1"
"eco:b0607","eco:b1739","P39177","P0ADB1"
"eco:b0727","eco:b1739","P0AFG6","P0ADB1"
"eco:b1678","eco:b1739","P76193","P0ADB1"
"eco:b0726","eco:b1739","P0AFG3","P0ADB1"
"eco:b0384","eco:b1739","P0AFM4","P0ADB1"
"eco:b1004","eco:b1739","P0A8G6","P0ADB1"
"eco:b0623","eco:b1739","P0A972","P0ADB1"
"eco:b1283","eco:b1739","P0ADA7","P0ADB1"
"eco:b0854","eco:b1739","P31133","P0ADB1"
"eco:b0522","eco:b1740","P09029","P18843"
"eco:b1415","eco:b1740","P25553","P18843"
"eco:b1244","eco:b1740","P0AFH2","P18843"
"eco:b0166","eco:b1740","P0A9D8","P18843"
"eco:b0480","eco:b1740","P07024","P18843"
"eco:b0918","eco:b1740","P04951","P18843"
"eco:b1215","eco:b1740","P0A715","P18843"
"eco:b0133","eco:b1740","P31663","P18843"
"eco:b1277","eco:b1740","P0A7I7","P18843"
"eco:b0031","eco:b1740","P04036","P18843"
"eco:b0381","eco:b1740","P0A6J8","P18843"
"eco:b0639","eco:b1740","P0A752","P18843"
"eco:b0415","eco:b1740","P61714","P18843"
"eco:b0134","eco:b1740","P31057","P18843"
"eco:b0004","eco:b1740","P00934","P18843"
"eco:b0751","eco:b1740","P0AFK2","P18843"
"eco:b0109","eco:b1740","P30011","P18843"
"eco:b0931","eco:b1740","P18133","P18843"
"eco:b1305","eco:b1743","P0AFM9","P77754"
"eco:b1307","eco:b1743","P0AFV8","P77754"
"eco:b1492","eco:b1743","P63235","P77754"
"eco:b1482","eco:b1743","P0C0L2","P77754"
"eco:b1283","eco:b1743","P0ADA7","P77754"
"eco:b1646","eco:b1743","P0AGD1","P77754"
"eco:b1481","eco:b1743","P76127","P77754"
"eco:b0970","eco:b1743","P0AAC6","P77754"
"eco:b1113","eco:b1743","P75954","P77754"
"eco:b0441","eco:b1743","P0ADY1","P77754"
"eco:b1306","eco:b1743","P0AFN2","P77754"
"eco:b0192","eco:b1743","P40710","P77754"
"eco:b1744","eco:b1745","P76215","P76216"
"eco:b1276","eco:b1746","P25516","P76217"
"eco:b0660","eco:b1746","P0A9K3","P76217"
"eco:b1744","eco:b1746","P76215","P76217"
"eco:b1745","eco:b1746","P76216","P76217"
"eco:b1415","eco:b1746","P25553","P76217"
"eco:b0330","eco:b1748","P77743","P77581"
"eco:b0450","eco:b1748","P0AC55","P77581"
"eco:b0860","eco:b1748","P30860","P77581"
"eco:b0451","eco:b1748","P69681","P77581"
"eco:b1744","eco:b1748","P76215","P77581"
"eco:b1415","eco:b1748","P25553","P77581"
"eco:b0606","eco:b1748","P35340","P77581"
"eco:b1745","eco:b1748","P76216","P77581"
"eco:b1488","eco:b1748","P77790","P77581"
"eco:b0811","eco:b1748","P0AEQ3","P77581"
"eco:b1746","eco:b1748","P76217","P77581"
"eco:b1190","eco:b1748","P29012","P77581"
"eco:b0871","eco:b1748","P07003","P77581"
"eco:b1541","eco:b1750","P64463","P76219"
"eco:b0065","eco:b1750","P30149","P76219"
"eco:b1750","eco:b1752","P76219","P76221"
"eco:b0065","eco:b1752","P30149","P76221"
"eco:b0826","eco:b1757","P12282","P78067"
"eco:b0423","eco:b1757","P77718","P78067"
"eco:b1415","eco:b1757","P25553","P78067"
"eco:b1194","eco:b1760","P76010","P76227"
"eco:b1278","eco:b1761","P0A924","P00370"
"eco:b1082","eco:b1761","P33235","P00370"
"eco:b1619","eco:b1761","P0AET8","P00370"
"eco:b0166","eco:b1761","P0A9D8","P00370"
"eco:b1211","eco:b1761","P0A7I0","P00370"
"eco:b0430","eco:b1761","P0ABJ3","P00370"
"eco:b0023","eco:b1761","P0A7U7","P00370"
"eco:b0004","eco:b1761","P00934","P00370"
"eco:b0428","eco:b1761","P0AEA5","P00370"
"eco:b0697","eco:b1761","P03960","P00370"
"eco:b1415","eco:b1761","P25553","P00370"
"eco:b1075","eco:b1761","P75936","P00370"
"eco:b0778","eco:b1761","P13000","P00370"
"eco:b1051","eco:b1761","P25738","P00370"
"eco:b0930","eco:b1761","P0A8M0","P00370"
"eco:b0755","eco:b1761","P62707","P00370"
"eco:b1676","eco:b1761","P0AD61","P00370"
"eco:b0115","eco:b1761","P06959","P00370"
"eco:b0077","eco:b1761","P00893","P00370"
"eco:b0422","eco:b1761","P0A8G9","P00370"
"eco:b0497","eco:b1761","P16919","P00370"
"eco:b0564","eco:b1761","P05052","P00370"
"eco:b0980","eco:b1761","P07102","P00370"
"eco:b0729","eco:b1761","P0AGE9","P00370"
"eco:b1283","eco:b1761","P0ADA7","P00370"
"eco:b1386","eco:b1761","P46883","P00370"
"eco:b0050","eco:b1761","P62672","P00370"
"eco:b1190","eco:b1761","P29012","P00370"
"eco:b1723","eco:b1761","P06999","P00370"
"eco:b0606","eco:b1761","P35340","P00370"
"eco:b1189","eco:b1761","P0A6J5","P00370"
"eco:b0052","eco:b1761","P19624","P00370"
"eco:b0467","eco:b1761","P23862","P00370"
"eco:b0598","eco:b1761","P15078","P00370"
"eco:b0109","eco:b1761","P30011","P00370"
"eco:b1094","eco:b1761","P0A6A8","P00370"
"eco:b0440","eco:b1761","P0ACF4","P00370"
"eco:b0312","eco:b1761","P17445","P00370"
"eco:b0698","eco:b1761","P03959","P00370"
"eco:b0415","eco:b1761","P61714","P00370"
"eco:b0684","eco:b1761","P61949","P00370"
"eco:b0902","eco:b1761","P0A9N4","P00370"
"eco:b0674","eco:b1761","P22106","P00370"
"eco:b1093","eco:b1761","P0AEK2","P00370"
"eco:b1594","eco:b1761","P50456","P00370"
"eco:b0863","eco:b1761","P30859","P00370"
"eco:b0861","eco:b1761","P0AE30","P00370"
"eco:b0429","eco:b1761","P0ABJ6","P00370"
"eco:b1718","eco:b1761","P0A707","P00370"
"eco:b0008","eco:b1761","P0A870","P00370"
"eco:b0633","eco:b1761","P10100","P00370"
"eco:b0810","eco:b1761","P0AEQ6","P00370"
"eco:b1238","eco:b1761","P23331","P00370"
"eco:b1002","eco:b1761","P19926","P00370"
"eco:b0416","eco:b1761","P0A780","P00370"
"eco:b1427","eco:b1761","P13857","P00370"
"eco:b0871","eco:b1761","P07003","P00370"
"eco:b1092","eco:b1761","P0AAI9","P00370"
"eco:b0679","eco:b1761","P09323","P00370"
"eco:b0432","eco:b1761","P0ABJ1","P00370"
"eco:b1091","eco:b1761","P0A6R0","P00370"
"eco:b0167","eco:b1761","P27249","P00370"
"eco:b0401","eco:b1761","P0AD99","P00370"
"eco:b1074","eco:b1761","P0ABX2","P00370"
"eco:b0121","eco:b1761","P09158","P00370"
"eco:b0146","eco:b1761","P0A823","P00370"
"eco:b0169","eco:b1761","P0A7V0","P00370"
"eco:b0733","eco:b1761","P0ABJ9","P00370"
"eco:b0811","eco:b1761","P0AEQ3","P00370"
"eco:b0124","eco:b1761","P15877","P00370"
"eco:b0337","eco:b1761","P25524","P00370"
"eco:b1719","eco:b1761","P0A8M3","P00370"
"eco:b0918","eco:b1761","P04951","P00370"
"eco:b1077","eco:b1761","P75938","P00370"
"eco:b0072","eco:b1761","P0A6A6","P00370"
"eco:b0893","eco:b1761","P0A8L1","P00370"
"eco:b0336","eco:b1761","P0AA82","P00370"
"eco:b1716","eco:b1761","P0A7L3","P00370"
"eco:b0118","eco:b1761","P36683","P00370"
"eco:b0851","eco:b1761","P17117","P00370"
"eco:b0396","eco:b1761","P23910","P00370"
"eco:b0003","eco:b1761","P00547","P00370"
"eco:b0149","eco:b1761","P02919","P00370"
"eco:b1272","eco:b1761","P0AG14","P00370"
"eco:b0388","eco:b1761","P0A6E1","P00370"
"eco:b1076","eco:b1761","P75937","P00370"
"eco:b1277","eco:b1761","P0A7I7","P00370"
"eco:b0566","eco:b1761","P10805","P00370"
"eco:b1740","eco:b1761","P18843","P00370"
"eco:b1223","eco:b1761","P10903","P00370"
"eco:b0860","eco:b1761","P30860","P00370"
"eco:b0421","eco:b1761","P22939","P00370"
"eco:b0450","eco:b1761","P0AC55","P00370"
"eco:b1650","eco:b1761","P77258","P00370"
"eco:b1713","eco:b1761","P07395","P00370"
"eco:b1521","eco:b1761","P0A6L7","P00370"
"eco:b0886","eco:b1761","P23886","P00370"
"eco:b0680","eco:b1761","P00962","P00370"
"eco:b0451","eco:b1761","P69681","P00370"
"eco:b0071","eco:b1761","P30126","P00370"
"eco:b1638","eco:b1761","P0AFI7","P00370"
"eco:b1020","eco:b1761","P0A9K1","P00370"
"eco:b0031","eco:b1761","P04036","P00370"
"eco:b0809","eco:b1761","P10346","P00370"
"eco:b0048","eco:b1761","P0ABQ4","P00370"
"eco:b1247","eco:b1761","P77737","P00370"
"eco:b0026","eco:b1761","P00956","P00370"
"eco:b0727","eco:b1761","P0AFG6","P00370"
"eco:b1482","eco:b1761","P0C0L2","P00370"
"eco:b0839","eco:b1761","P08506","P00370"
"eco:b0726","eco:b1761","P0AFG3","P00370"
"eco:b0078","eco:b1761","P00894","P00370"
"eco:b1603","eco:b1761","P07001","P00370"
"eco:b0170","eco:b1761","P0A6P1","P00370"
"eco:b0194","eco:b1761","P16659","P00370"
"eco:b0403","eco:b1761","P21517","P00370"
"eco:b0662","eco:b1761","P75728","P00370"
"eco:b0525","eco:b1761","P23869","P00370"
"eco:b0104","eco:b1761","P60560","P00370"
"eco:b0734","eco:b1761","P0ABK2","P00370"
"eco:b0696","eco:b1761","P03961","P00370"
"eco:b0314","eco:b1761","P0ABC9","P00370"
"eco:b0904","eco:b1761","P0AC23","P00370"
"eco:b1205","eco:b1761","P0AB49","P00370"
"eco:b0576","eco:b1761","P24207","P00370"
"eco:b1014","eco:b1761","P09546","P00370"
"eco:b1602","eco:b1761","P0AB67","P00370"
"eco:b0171","eco:b1761","P0A7E9","P00370"
"eco:b0381","eco:b1761","P0A6J8","P00370"
"eco:b1276","eco:b1761","P25516","P00370"
"eco:b1246","eco:b1761","P76027","P00370"
"eco:b1215","eco:b1761","P0A715","P00370"
"eco:b0480","eco:b1761","P07024","P00370"
"eco:b0384","eco:b1761","P0AFM4","P00370"
"eco:b0722","eco:b1761","P0AC44","P00370"
"eco:b1244","eco:b1761","P0AFH2","P00370"
"eco:b1270","eco:b1761","P0A9H5","P00370"
"eco:b0931","eco:b1761","P18133","P00370"
"eco:b0724","eco:b1761","P07014","P00370"
"eco:b0884","eco:b1761","P69222","P00370"
"eco:b0903","eco:b1761","P09373","P00370"
"eco:b0583","eco:b1761","P19925","P00370"
"eco:b0431","eco:b1761","P0ABI8","P00370"
"eco:b0911","eco:b1761","P0AG67","P00370"
"eco:b1418","eco:b1761","P0ABE5","P00370"
"eco:b1637","eco:b1761","P0AGJ9","P00370"
"eco:b1702","eco:b1761","P23538","P00370"
