"node1","node2","Uni_N1","Uni_N2"
"eco:b0014","eco:b0015","P0A6Y8","P08622"
"eco:b0003","eco:b0027","P00547","P00804"
"eco:b0032","eco:b0033","P0A6F1","P00968"
"eco:b0010","eco:b0036","P0AC98","P31551"
"eco:b0036","eco:b0039","P31551","P60584"
"eco:b0038","eco:b0039","P31572","P60584"
"eco:b0036","eco:b0041","P31551","P60566"
"eco:b0039","eco:b0041","P60584","P60566"
"eco:b0038","eco:b0041","P31572","P60566"
"eco:b0041","eco:b0042","P60566","P31574"
"eco:b0036","eco:b0042","P31551","P31574"
"eco:b0039","eco:b0042","P60584","P31574"
"eco:b0010","eco:b0043","P0AC98","P68644"
"eco:b0036","eco:b0043","P31551","P68644"
"eco:b0039","eco:b0043","P60584","P68644"
"eco:b0042","eco:b0043","P31574","P68644"
"eco:b0041","eco:b0043","P60566","P68644"
"eco:b0041","eco:b0044","P60566","P68646"
"eco:b0042","eco:b0044","P31574","P68646"
"eco:b0043","eco:b0044","P68644","P68646"
"eco:b0010","eco:b0045","P0AC98","P31679"
"eco:b0015","eco:b0047","P08622","P03819"
"eco:b0010","eco:b0047","P0AC98","P03819"
"eco:b0031","eco:b0047","P04036","P03819"
"eco:b0043","eco:b0047","P68644","P03819"
"eco:b0008","eco:b0049","P0A870","P05637"
"eco:b0028","eco:b0050","P0AEM0","P62672"
"eco:b0049","eco:b0053","P05637","P0ABZ6"
"eco:b0008","eco:b0053","P0A870","P0ABZ6"
"eco:b0050","eco:b0053","P62672","P0ABZ6"
"eco:b0006","eco:b0053","P0A8I3","P0ABZ6"
"eco:b0047","eco:b0054","P03819","P31554"
"eco:b0028","eco:b0054","P0AEM0","P31554"
"eco:b0049","eco:b0054","P05637","P31554"
"eco:b0031","eco:b0054","P04036","P31554"
"eco:b0006","eco:b0054","P0A8I3","P31554"
"eco:b0008","eco:b0054","P0A870","P31554"
"eco:b0052","eco:b0054","P19624","P31554"
"eco:b0053","eco:b0054","P0ABZ6","P31554"
"eco:b0015","eco:b0055","P08622","P31680"
"eco:b0014","eco:b0055","P0A6Y8","P31680"
"eco:b0027","eco:b0055","P00804","P31680"
"eco:b0003","eco:b0055","P00547","P31680"
"eco:b0020","eco:b0064","P0A9G2","P0A9E0"
"eco:b0067","eco:b0068","P31549","P31550"
"eco:b0071","eco:b0072","P30126","P0A6A6"
"eco:b0072","eco:b0073","P0A6A6","P30125"
"eco:b0071","eco:b0073","P30126","P30125"
"eco:b0071","eco:b0074","P30126","P09151"
"eco:b0072","eco:b0074","P0A6A6","P09151"
"eco:b0073","eco:b0074","P30125","P09151"
"eco:b0073","eco:b0077","P30125","P00893"
"eco:b0032","eco:b0077","P0A6F1","P00893"
"eco:b0071","eco:b0077","P30126","P00893"
"eco:b0072","eco:b0077","P0A6A6","P00893"
"eco:b0074","eco:b0077","P09151","P00893"
"eco:b0072","eco:b0078","P0A6A6","P00894"
"eco:b0047","eco:b0078","P03819","P00894"
"eco:b0049","eco:b0078","P05637","P00894"
"eco:b0073","eco:b0078","P30125","P00894"
"eco:b0077","eco:b0078","P00893","P00894"
"eco:b0010","eco:b0078","P0AC98","P00894"
"eco:b0071","eco:b0078","P30126","P00894"
"eco:b0074","eco:b0078","P09151","P00894"
"eco:b0031","eco:b0078","P04036","P00894"
"eco:b0064","eco:b0080","P0A9E0","P0ACP1"
"eco:b0027","eco:b0083","P00804","P0AEN4"
"eco:b0003","eco:b0083","P00547","P0AEN4"
"eco:b0055","eco:b0083","P31680","P0AEN4"
"eco:b0050","eco:b0083","P62672","P0AEN4"
"eco:b0028","eco:b0083","P0AEM0","P0AEN4"
"eco:b0081","eco:b0083","P22186","P0AEN4"
"eco:b0084","eco:b0089","P0AD68","P0ABG4"
"eco:b0086","eco:b0089","P11880","P0ABG4"
"eco:b0086","eco:b0092","P11880","P07862"
"eco:b0028","eco:b0093","P0AEM0","P06136"
"eco:b0081","eco:b0093","P22186","P06136"
"eco:b0049","eco:b0093","P05637","P06136"
"eco:b0031","eco:b0093","P04036","P06136"
"eco:b0053","eco:b0093","P0ABZ6","P06136"
"eco:b0083","eco:b0093","P0AEN4","P06136"
"eco:b0050","eco:b0093","P62672","P06136"
"eco:b0003","eco:b0093","P00547","P06136"
"eco:b0027","eco:b0093","P00804","P06136"
"eco:b0047","eco:b0093","P03819","P06136"
"eco:b0055","eco:b0093","P31680","P06136"
"eco:b0054","eco:b0093","P31554","P06136"
"eco:b0047","eco:b0095","P03819","P0A9A6"
"eco:b0031","eco:b0095","P04036","P0A9A6"
"eco:b0015","eco:b0095","P08622","P0A9A6"
"eco:b0054","eco:b0096","P31554","P0A725"
"eco:b0052","eco:b0096","P19624","P0A725"
"eco:b0064","eco:b0099","P0A9E0","P08337"
"eco:b0054","eco:b0101","P31554","P0A8H8"
"eco:b0093","eco:b0101","P06136","P0A8H8"
"eco:b0028","eco:b0102","P0AEM0","P36680"
"eco:b0049","eco:b0102","P05637","P36680"
"eco:b0053","eco:b0102","P0ABZ6","P36680"
"eco:b0093","eco:b0102","P06136","P36680"
"eco:b0050","eco:b0102","P62672","P36680"
"eco:b0003","eco:b0102","P00547","P36680"
"eco:b0054","eco:b0102","P31554","P36680"
"eco:b0054","eco:b0103","P31554","P0A6I9"
"eco:b0048","eco:b0103","P0ABQ4","P0A6I9"
"eco:b0049","eco:b0103","P05637","P0A6I9"
"eco:b0059","eco:b0103","P60240","P0A6I9"
"eco:b0053","eco:b0103","P0ABZ6","P0A6I9"
"eco:b0015","eco:b0104","P08622","P60560"
"eco:b0053","eco:b0106","P0ABZ6","P36646"
"eco:b0049","eco:b0106","P05637","P36646"
"eco:b0054","eco:b0106","P31554","P36646"
"eco:b0106","eco:b0107","P36646","P36645"
"eco:b0106","eco:b0108","P36646","P36647"
"eco:b0050","eco:b0108","P62672","P36647"
"eco:b0028","eco:b0108","P0AEM0","P36647"
"eco:b0054","eco:b0108","P31554","P36647"
"eco:b0049","eco:b0108","P05637","P36647"
"eco:b0053","eco:b0108","P0ABZ6","P36647"
"eco:b0102","eco:b0108","P36680","P36647"
"eco:b0083","eco:b0108","P0AEN4","P36647"
"eco:b0093","eco:b0108","P06136","P36647"
"eco:b0006","eco:b0110","P0A8I3","P13016"
"eco:b0050","eco:b0110","P62672","P13016"
"eco:b0108","eco:b0110","P36647","P13016"
"eco:b0047","eco:b0110","P03819","P13016"
"eco:b0049","eco:b0110","P05637","P13016"
"eco:b0102","eco:b0110","P36680","P13016"
"eco:b0103","eco:b0110","P0A6I9","P13016"
"eco:b0093","eco:b0110","P06136","P13016"
"eco:b0028","eco:b0110","P0AEM0","P13016"
"eco:b0053","eco:b0110","P0ABZ6","P13016"
"eco:b0101","eco:b0110","P0A8H8","P13016"
"eco:b0008","eco:b0110","P0A870","P13016"
"eco:b0054","eco:b0110","P31554","P13016"
"eco:b0050","eco:b0111","P62672","P0AE14"
"eco:b0083","eco:b0111","P0AEN4","P0AE14"
"eco:b0076","eco:b0113","P10151","P0ACL9"
"eco:b0064","eco:b0113","P0A9E0","P0ACL9"
"eco:b0020","eco:b0113","P0A9G2","P0ACL9"
"eco:b0067","eco:b0113","P31549","P0ACL9"
"eco:b0080","eco:b0113","P0ACP1","P0ACL9"
"eco:b0110","eco:b0114","P13016","P0AFG8"
"eco:b0053","eco:b0114","P0ABZ6","P0AFG8"
"eco:b0054","eco:b0114","P31554","P0AFG8"
"eco:b0049","eco:b0114","P05637","P0AFG8"
"eco:b0028","eco:b0118","P0AEM0","P36683"
"eco:b0071","eco:b0118","P30126","P36683"
"eco:b0073","eco:b0118","P30125","P36683"
"eco:b0078","eco:b0118","P00894","P36683"
"eco:b0074","eco:b0118","P09151","P36683"
"eco:b0009","eco:b0118","P0AF03","P36683"
"eco:b0077","eco:b0118","P00893","P36683"
"eco:b0052","eco:b0118","P19624","P36683"
"eco:b0083","eco:b0119","P0AEN4","P0A8E5"
"eco:b0027","eco:b0119","P00804","P0A8E5"
"eco:b0108","eco:b0119","P36647","P0A8E5"
"eco:b0003","eco:b0119","P00547","P0A8E5"
"eco:b0111","eco:b0119","P0AE14","P0A8E5"
"eco:b0028","eco:b0119","P0AEM0","P0A8E5"
"eco:b0055","eco:b0119","P31680","P0A8E5"
"eco:b0093","eco:b0119","P06136","P0A8E5"
"eco:b0078","eco:b0121","P00894","P09158"
"eco:b0015","eco:b0121","P08622","P09158"
"eco:b0014","eco:b0121","P0A6Y8","P09158"
"eco:b0050","eco:b0126","P62672","P61517"
"eco:b0028","eco:b0126","P0AEM0","P61517"
"eco:b0110","eco:b0126","P13016","P61517"
"eco:b0054","eco:b0126","P31554","P61517"
"eco:b0093","eco:b0126","P06136","P61517"
"eco:b0049","eco:b0128","P05637","P0AFN6"
"eco:b0053","eco:b0128","P0ABZ6","P0AFN6"
"eco:b0050","eco:b0128","P62672","P0AFN6"
"eco:b0110","eco:b0128","P13016","P0AFN6"
"eco:b0093","eco:b0128","P06136","P0AFN6"
"eco:b0054","eco:b0128","P31554","P0AFN6"
"eco:b0053","eco:b0131","P0ABZ6","P0A790"
"eco:b0131","eco:b0133","P0A790","P31663"
"eco:b0133","eco:b0134","P31663","P31057"
"eco:b0131","eco:b0134","P0A790","P31057"
"eco:b0139","eco:b0140","P33129","P33128"
"eco:b0081","eco:b0142","P22186","P26281"
"eco:b0093","eco:b0142","P06136","P26281"
"eco:b0055","eco:b0142","P31680","P26281"
"eco:b0027","eco:b0142","P00804","P26281"
"eco:b0083","eco:b0142","P0AEN4","P26281"
"eco:b0049","eco:b0143","P05637","P0ABF1"
"eco:b0108","eco:b0143","P36647","P0ABF1"
"eco:b0106","eco:b0143","P36646","P0ABF1"
"eco:b0102","eco:b0143","P36680","P0ABF1"
"eco:b0093","eco:b0143","P06136","P0ABF1"
"eco:b0053","eco:b0143","P0ABZ6","P0ABF1"
"eco:b0054","eco:b0143","P31554","P0ABF1"
"eco:b0110","eco:b0143","P13016","P0ABF1"
"eco:b0103","eco:b0143","P0A6I9","P0ABF1"
"eco:b0008","eco:b0143","P0A870","P0ABF1"
"eco:b0103","eco:b0145","P0A6I9","P0ABS1"
"eco:b0027","eco:b0145","P00804","P0ABS1"
"eco:b0053","eco:b0145","P0ABZ6","P0ABS1"
"eco:b0003","eco:b0145","P00547","P0ABS1"
"eco:b0110","eco:b0145","P13016","P0ABS1"
"eco:b0101","eco:b0145","P0A8H8","P0ABS1"
"eco:b0102","eco:b0145","P36680","P0ABS1"
"eco:b0108","eco:b0145","P36647","P0ABS1"
"eco:b0128","eco:b0145","P0AFN6","P0ABS1"
"eco:b0049","eco:b0145","P05637","P0ABS1"
"eco:b0081","eco:b0145","P22186","P0ABS1"
"eco:b0031","eco:b0145","P04036","P0ABS1"
"eco:b0054","eco:b0145","P31554","P0ABS1"
"eco:b0142","eco:b0145","P26281","P0ABS1"
"eco:b0093","eco:b0145","P06136","P0ABS1"
"eco:b0083","eco:b0145","P0AEN4","P0ABS1"
"eco:b0143","eco:b0145","P0ABF1","P0ABS1"
"eco:b0055","eco:b0145","P31680","P0ABS1"
"eco:b0047","eco:b0145","P03819","P0ABS1"
"eco:b0114","eco:b0148","P0AFG8","P37024"
"eco:b0096","eco:b0150","P0A725","P06971"
"eco:b0128","eco:b0150","P0AFN6","P06971"
"eco:b0052","eco:b0150","P19624","P06971"
"eco:b0047","eco:b0150","P03819","P06971"
"eco:b0118","eco:b0150","P36683","P06971"
"eco:b0050","eco:b0150","P62672","P06971"
"eco:b0126","eco:b0150","P61517","P06971"
"eco:b0093","eco:b0150","P06136","P06971"
"eco:b0053","eco:b0150","P0ABZ6","P06971"
"eco:b0110","eco:b0150","P13016","P06971"
"eco:b0054","eco:b0150","P31554","P06971"
"eco:b0028","eco:b0150","P0AEM0","P06971"
"eco:b0152","eco:b0153","P07822","P06972"
"eco:b0069","eco:b0153","P33595","P06972"
"eco:b0151","eco:b0153","P07821","P06972"
"eco:b0145","eco:b0156","P0ABS1","P0ACC3"
"eco:b0053","eco:b0156","P0ABZ6","P0ACC3"
"eco:b0102","eco:b0156","P36680","P0ACC3"
"eco:b0101","eco:b0156","P0A8H8","P0ACC3"
"eco:b0049","eco:b0156","P05637","P0ACC3"
"eco:b0078","eco:b0156","P00894","P0ACC3"
"eco:b0008","eco:b0156","P0A870","P0ACC3"
"eco:b0126","eco:b0156","P61517","P0ACC3"
"eco:b0054","eco:b0156","P31554","P0ACC3"
"eco:b0128","eco:b0156","P0AFN6","P0ACC3"
"eco:b0106","eco:b0156","P36646","P0ACC3"
"eco:b0108","eco:b0156","P36647","P0ACC3"
"eco:b0114","eco:b0156","P0AFG8","P0ACC3"
"eco:b0103","eco:b0156","P0A6I9","P0ACC3"
"eco:b0093","eco:b0156","P06136","P0ACC3"
"eco:b0110","eco:b0156","P13016","P0ACC3"
"eco:b0006","eco:b0156","P0A8I3","P0ACC3"
"eco:b0050","eco:b0156","P62672","P0ACC3"
"eco:b0143","eco:b0156","P0ABF1","P0ACC3"
"eco:b0020","eco:b0157","P0A9G2","P0AFP0"
"eco:b0113","eco:b0157","P0ACL9","P0AFP0"
"eco:b0153","eco:b0158","P06972","P37028"
"eco:b0050","eco:b0166","P62672","P0A9D8"
"eco:b0156","eco:b0166","P0ACC3","P0A9D8"
"eco:b0110","eco:b0166","P13016","P0A9D8"
"eco:b0093","eco:b0166","P06136","P0A9D8"
"eco:b0054","eco:b0166","P31554","P0A9D8"
"eco:b0128","eco:b0167","P0AFN6","P27249"
"eco:b0101","eco:b0167","P0A8H8","P27249"
"eco:b0148","eco:b0167","P37024","P27249"
"eco:b0110","eco:b0167","P13016","P27249"
"eco:b0145","eco:b0167","P0ABS1","P27249"
"eco:b0150","eco:b0167","P06971","P27249"
"eco:b0093","eco:b0167","P06136","P27249"
"eco:b0031","eco:b0167","P04036","P27249"
"eco:b0047","eco:b0167","P03819","P27249"
"eco:b0054","eco:b0167","P31554","P27249"
"eco:b0126","eco:b0167","P61517","P27249"
"eco:b0156","eco:b0167","P0ACC3","P27249"
"eco:b0029","eco:b0173","P62623","P45568"
"eco:b0156","eco:b0175","P0ACC3","P0ABG1"
"eco:b0093","eco:b0175","P06136","P0ABG1"
"eco:b0110","eco:b0175","P13016","P0ABG1"
"eco:b0142","eco:b0175","P26281","P0ABG1"
"eco:b0049","eco:b0175","P05637","P0ABG1"
"eco:b0083","eco:b0175","P0AEN4","P0ABG1"
"eco:b0145","eco:b0175","P0ABS1","P0ABG1"
"eco:b0054","eco:b0175","P31554","P0ABG1"
"eco:b0055","eco:b0175","P31680","P0ABG1"
"eco:b0143","eco:b0175","P0ABF1","P0ABG1"
"eco:b0110","eco:b0176","P13016","P0AEH1"
"eco:b0145","eco:b0176","P0ABS1","P0AEH1"
"eco:b0093","eco:b0176","P06136","P0AEH1"
"eco:b0156","eco:b0176","P0ACC3","P0AEH1"
"eco:b0053","eco:b0176","P0ABZ6","P0AEH1"
"eco:b0150","eco:b0176","P06971","P0AEH1"
"eco:b0128","eco:b0176","P0AFN6","P0AEH1"
"eco:b0054","eco:b0176","P31554","P0AEH1"
"eco:b0049","eco:b0176","P05637","P0AEH1"
"eco:b0167","eco:b0176","P27249","P0AEH1"
"eco:b0143","eco:b0176","P0ABF1","P0AEH1"
"eco:b0101","eco:b0176","P0A8H8","P0AEH1"
"eco:b0167","eco:b0177","P27249","P0A940"
"eco:b0128","eco:b0177","P0AFN6","P0A940"
"eco:b0110","eco:b0177","P13016","P0A940"
"eco:b0101","eco:b0177","P0A8H8","P0A940"
"eco:b0049","eco:b0177","P05637","P0A940"
"eco:b0031","eco:b0177","P04036","P0A940"
"eco:b0054","eco:b0177","P31554","P0A940"
"eco:b0093","eco:b0177","P06136","P0A940"
"eco:b0145","eco:b0177","P0ABS1","P0A940"
"eco:b0050","eco:b0177","P62672","P0A940"
"eco:b0096","eco:b0177","P0A725","P0A940"
"eco:b0047","eco:b0177","P03819","P0A940"
"eco:b0052","eco:b0177","P19624","P0A940"
"eco:b0150","eco:b0177","P06971","P0A940"
"eco:b0176","eco:b0177","P0AEH1","P0A940"
"eco:b0156","eco:b0177","P0ACC3","P0A940"
"eco:b0166","eco:b0177","P0A9D8","P0A940"
"eco:b0053","eco:b0177","P0ABZ6","P0A940"
"eco:b0083","eco:b0178","P0AEN4","P0AEU7"
"eco:b0119","eco:b0178","P0A8E5","P0AEU7"
"eco:b0110","eco:b0178","P13016","P0AEU7"
"eco:b0053","eco:b0178","P0ABZ6","P0AEU7"
"eco:b0111","eco:b0178","P0AE14","P0AEU7"
"eco:b0050","eco:b0178","P62672","P0AEU7"
"eco:b0156","eco:b0178","P0ACC3","P0AEU7"
"eco:b0102","eco:b0178","P36680","P0AEU7"
"eco:b0054","eco:b0178","P31554","P0AEU7"
"eco:b0093","eco:b0178","P06136","P0AEU7"
"eco:b0108","eco:b0178","P36647","P0AEU7"
"eco:b0049","eco:b0178","P05637","P0AEU7"
"eco:b0028","eco:b0178","P0AEM0","P0AEU7"
"eco:b0052","eco:b0179","P19624","P21645"
"eco:b0096","eco:b0179","P0A725","P21645"
"eco:b0166","eco:b0179","P0A9D8","P21645"
"eco:b0150","eco:b0179","P06971","P21645"
"eco:b0177","eco:b0179","P0A940","P21645"
"eco:b0118","eco:b0179","P36683","P21645"
"eco:b0054","eco:b0179","P31554","P21645"
"eco:b0150","eco:b0181","P06971","P0A722"
"eco:b0054","eco:b0181","P31554","P0A722"
"eco:b0177","eco:b0181","P0A940","P0A722"
"eco:b0047","eco:b0181","P03819","P0A722"
"eco:b0096","eco:b0181","P0A725","P0A722"
"eco:b0052","eco:b0181","P19624","P0A722"
"eco:b0118","eco:b0181","P36683","P0A722"
"eco:b0054","eco:b0182","P31554","P10441"
"eco:b0126","eco:b0182","P61517","P10441"
"eco:b0093","eco:b0182","P06136","P10441"
"eco:b0150","eco:b0182","P06971","P10441"
"eco:b0096","eco:b0182","P0A725","P10441"
"eco:b0181","eco:b0182","P0A722","P10441"
"eco:b0118","eco:b0182","P36683","P10441"
"eco:b0052","eco:b0182","P19624","P10441"
"eco:b0179","eco:b0182","P21645","P10441"
"eco:b0177","eco:b0182","P0A940","P10441"
"eco:b0110","eco:b0182","P13016","P10441"
"eco:b0166","eco:b0182","P0A9D8","P10441"
"eco:b0078","eco:b0185","P00894","P0ABD5"
"eco:b0156","eco:b0188","P0ACC3","P52097"
"eco:b0054","eco:b0188","P31554","P52097"
"eco:b0175","eco:b0188","P0ABG1","P52097"
"eco:b0081","eco:b0188","P22186","P52097"
"eco:b0142","eco:b0188","P26281","P52097"
"eco:b0049","eco:b0188","P05637","P52097"
"eco:b0103","eco:b0188","P0A6I9","P52097"
"eco:b0055","eco:b0188","P31680","P52097"
"eco:b0108","eco:b0188","P36647","P52097"
"eco:b0083","eco:b0188","P0AEN4","P52097"
"eco:b0145","eco:b0188","P0ABS1","P52097"
"eco:b0143","eco:b0188","P0ABF1","P52097"
"eco:b0093","eco:b0188","P06136","P52097"
"eco:b0053","eco:b0188","P0ABZ6","P52097"
"eco:b0110","eco:b0190","P13016","P0AA97"
"eco:b0156","eco:b0190","P0ACC3","P0AA97"
"eco:b0053","eco:b0190","P0ABZ6","P0AA97"
"eco:b0143","eco:b0190","P0ABF1","P0AA97"
"eco:b0054","eco:b0190","P31554","P0AA97"
"eco:b0049","eco:b0190","P05637","P0AA97"
"eco:b0083","eco:b0195","P0AEN4","P28634"
"eco:b0175","eco:b0195","P0ABG1","P28634"
"eco:b0145","eco:b0195","P0ABS1","P28634"
"eco:b0093","eco:b0195","P06136","P28634"
"eco:b0111","eco:b0196","P0AE14","P69411"
"eco:b0119","eco:b0196","P0A8E5","P69411"
"eco:b0083","eco:b0196","P0AEN4","P69411"
"eco:b0197","eco:b0198","P28635","P31547"
"eco:b0041","eco:b0207","P60566","P30863"
"eco:b0010","eco:b0207","P0AC98","P30863"
"eco:b0078","eco:b0207","P00894","P30863"
"eco:b0043","eco:b0207","P68644","P30863"
"eco:b0134","eco:b0207","P31057","P30863"
"eco:b0050","eco:b0208","P62672","P30864"
"eco:b0166","eco:b0208","P0A9D8","P30864"
"eco:b0145","eco:b0208","P0ABS1","P30864"
"eco:b0143","eco:b0208","P0ABF1","P30864"
"eco:b0177","eco:b0208","P0A940","P30864"
"eco:b0054","eco:b0208","P31554","P30864"
"eco:b0093","eco:b0208","P06136","P30864"
"eco:b0150","eco:b0208","P06971","P30864"
"eco:b0148","eco:b0208","P37024","P30864"
"eco:b0047","eco:b0208","P03819","P30864"
"eco:b0167","eco:b0208","P27249","P30864"
"eco:b0049","eco:b0208","P05637","P30864"
"eco:b0126","eco:b0208","P61517","P30864"
"eco:b0101","eco:b0208","P0A8H8","P30864"
"eco:b0176","eco:b0208","P0AEH1","P30864"
"eco:b0182","eco:b0208","P10441","P30864"
"eco:b0156","eco:b0208","P0ACC3","P30864"
"eco:b0064","eco:b0208","P0A9E0","P30864"
"eco:b0128","eco:b0208","P0AFN6","P30864"
"eco:b0031","eco:b0208","P04036","P30864"
"eco:b0076","eco:b0208","P10151","P30864"
"eco:b0053","eco:b0208","P0ABZ6","P30864"
"eco:b0113","eco:b0208","P0ACL9","P30864"
"eco:b0110","eco:b0208","P13016","P30864"
"eco:b0020","eco:b0208","P0A9G2","P30864"
"eco:b0208","eco:b0210","P30864","P30866"
"eco:b0176","eco:b0211","P0AEH1","P0AEZ7"
"eco:b0143","eco:b0211","P0ABF1","P0AEZ7"
"eco:b0179","eco:b0211","P21645","P0AEZ7"
"eco:b0028","eco:b0211","P0AEM0","P0AEZ7"
"eco:b0110","eco:b0211","P13016","P0AEZ7"
"eco:b0156","eco:b0211","P0ACC3","P0AEZ7"
"eco:b0181","eco:b0211","P0A722","P0AEZ7"
"eco:b0054","eco:b0211","P31554","P0AEZ7"
"eco:b0150","eco:b0211","P06971","P0AEZ7"
"eco:b0053","eco:b0211","P0ABZ6","P0AEZ7"
"eco:b0177","eco:b0211","P0A940","P0AEZ7"
"eco:b0177","eco:b0212","P0A940","P0AC84"
"eco:b0049","eco:b0212","P05637","P0AC84"
"eco:b0166","eco:b0212","P0A9D8","P0AC84"
"eco:b0101","eco:b0212","P0A8H8","P0AC84"
"eco:b0110","eco:b0212","P13016","P0AC84"
"eco:b0008","eco:b0212","P0A870","P0AC84"
"eco:b0093","eco:b0212","P06136","P0AC84"
"eco:b0167","eco:b0212","P27249","P0AC84"
"eco:b0182","eco:b0212","P10441","P0AC84"
"eco:b0113","eco:b0212","P0ACL9","P0AC84"
"eco:b0053","eco:b0212","P0ABZ6","P0AC84"
"eco:b0156","eco:b0212","P0ACC3","P0AC84"
"eco:b0145","eco:b0212","P0ABS1","P0AC84"
"eco:b0208","eco:b0212","P30864","P0AC84"
"eco:b0150","eco:b0212","P06971","P0AC84"
"eco:b0128","eco:b0212","P0AFN6","P0AC84"
"eco:b0176","eco:b0212","P0AEH1","P0AC84"
"eco:b0054","eco:b0212","P31554","P0AC84"
"eco:b0003","eco:b0213","P00547","P75672"
"eco:b0053","eco:b0213","P0ABZ6","P75672"
"eco:b0119","eco:b0213","P0A8E5","P75672"
"eco:b0027","eco:b0213","P00804","P75672"
"eco:b0028","eco:b0213","P0AEM0","P75672"
"eco:b0178","eco:b0213","P0AEU7","P75672"
"eco:b0102","eco:b0213","P36680","P75672"
"eco:b0156","eco:b0213","P0ACC3","P75672"
"eco:b0083","eco:b0213","P0AEN4","P75672"
"eco:b0050","eco:b0213","P62672","P75672"
"eco:b0108","eco:b0213","P36647","P75672"
"eco:b0142","eco:b0213","P26281","P75672"
"eco:b0055","eco:b0213","P31680","P75672"
"eco:b0110","eco:b0213","P13016","P75672"
"eco:b0093","eco:b0213","P06136","P75672"
"eco:b0145","eco:b0213","P0ABS1","P75672"
"eco:b0054","eco:b0213","P31554","P75672"
"eco:b0047","eco:b0214","P03819","P0A7Y4"
"eco:b0054","eco:b0214","P31554","P0A7Y4"
"eco:b0177","eco:b0214","P0A940","P0A7Y4"
"eco:b0208","eco:b0215","P30864","P03007"
"eco:b0053","eco:b0215","P0ABZ6","P03007"
"eco:b0128","eco:b0215","P0AFN6","P03007"
"eco:b0188","eco:b0215","P52097","P03007"
"eco:b0047","eco:b0215","P03819","P03007"
"eco:b0031","eco:b0215","P04036","P03007"
"eco:b0177","eco:b0215","P0A940","P03007"
"eco:b0093","eco:b0215","P06136","P03007"
"eco:b0212","eco:b0215","P0AC84","P03007"
"eco:b0049","eco:b0215","P05637","P03007"
"eco:b0166","eco:b0215","P0A9D8","P03007"
"eco:b0182","eco:b0215","P10441","P03007"
"eco:b0156","eco:b0215","P0ACC3","P03007"
"eco:b0214","eco:b0215","P0A7Y4","P03007"
"eco:b0145","eco:b0215","P0ABS1","P03007"
"eco:b0054","eco:b0215","P31554","P03007"
"eco:b0108","eco:b0215","P36647","P03007"
"eco:b0101","eco:b0215","P0A8H8","P03007"
"eco:b0176","eco:b0215","P0AEH1","P03007"
"eco:b0110","eco:b0215","P13016","P03007"
"eco:b0050","eco:b0215","P62672","P03007"
"eco:b0167","eco:b0215","P27249","P03007"
"eco:b0049","eco:b0221","P05637","Q47146"
"eco:b0212","eco:b0221","P0AC84","Q47146"
"eco:b0208","eco:b0221","P30864","Q47146"
"eco:b0053","eco:b0221","P0ABZ6","Q47146"
"eco:b0042","eco:b0221","P31574","Q47146"
"eco:b0038","eco:b0221","P31572","Q47146"
"eco:b0043","eco:b0221","P68644","Q47146"
"eco:b0113","eco:b0221","P0ACL9","Q47146"
"eco:b0041","eco:b0221","P60566","Q47146"
"eco:b0036","eco:b0221","P31551","Q47146"
"eco:b0145","eco:b0221","P0ABS1","Q47146"
"eco:b0156","eco:b0221","P0ACC3","Q47146"
"eco:b0015","eco:b0222","P08622","P63224"
"eco:b0200","eco:b0222","P63228","P63224"
"eco:b0054","eco:b0223","P31554","Q47147"
"eco:b0167","eco:b0223","P27249","Q47147"
"eco:b0212","eco:b0223","P0AC84","Q47147"
"eco:b0110","eco:b0223","P13016","Q47147"
"eco:b0028","eco:b0223","P0AEM0","Q47147"
"eco:b0101","eco:b0223","P0A8H8","Q47147"
"eco:b0049","eco:b0223","P05637","Q47147"
"eco:b0006","eco:b0223","P0A8I3","Q47147"
"eco:b0093","eco:b0223","P06136","Q47147"
"eco:b0143","eco:b0223","P0ABF1","Q47147"
"eco:b0213","eco:b0223","P75672","Q47147"
"eco:b0156","eco:b0223","P0ACC3","Q47147"
"eco:b0208","eco:b0223","P30864","Q47147"
"eco:b0067","eco:b0238","P31549","P0A9M5"
"eco:b0163","eco:b0239","P62768","P04335"
"eco:b0119","eco:b0241","P0A8E5","P02932"
"eco:b0003","eco:b0241","P00547","P02932"
"eco:b0093","eco:b0241","P06136","P02932"
"eco:b0083","eco:b0241","P0AEN4","P02932"
"eco:b0213","eco:b0241","P75672","P02932"
"eco:b0178","eco:b0241","P0AEU7","P02932"
"eco:b0242","eco:b0243","P0A7B5","P07004"
"eco:b0076","eco:b0254","P10151","Q57083"
"eco:b0077","eco:b0269","P00893","P77596"
"eco:b0074","eco:b0269","P09151","P77596"
"eco:b0072","eco:b0269","P0A6A6","P77596"
"eco:b0073","eco:b0269","P30125","P77596"
"eco:b0118","eco:b0269","P36683","P77596"
"eco:b0078","eco:b0269","P00894","P77596"
"eco:b0071","eco:b0269","P30126","P77596"
"eco:b0095","eco:b0284","P0A9A6","P77489"
"eco:b0047","eco:b0284","P03819","P77489"
"eco:b0043","eco:b0284","P68644","P77489"
"eco:b0015","eco:b0284","P08622","P77489"
"eco:b0283","eco:b0284","P77183","P77489"
"eco:b0047","eco:b0285","P03819","P77324"
"eco:b0284","eco:b0285","P77489","P77324"
"eco:b0153","eco:b0286","P06972","P77165"
"eco:b0283","eco:b0286","P77183","P77165"
