"node1","node2","Uni_N1","Uni_N2"
"eco:b0020","eco:b0076","P0A9G2","P10151"
"eco:b0066","eco:b0127","P31548","P36879"
"eco:b0135","eco:b0136","P31058","P37016"
"eco:b0136","eco:b0137","P37016","P37017"
"eco:b0135","eco:b0137","P31058","P37017"
"eco:b0136","eco:b0138","P37016","P37018"
"eco:b0135","eco:b0138","P31058","P37018"
"eco:b0137","eco:b0138","P37017","P37018"
"eco:b0137","eco:b0141","P37017","P37050"
"eco:b0136","eco:b0141","P37016","P37050"
"eco:b0135","eco:b0141","P31058","P37050"
"eco:b0138","eco:b0141","P37018","P37050"
"eco:b0066","eco:b0151","P31548","P07821"
"eco:b0127","eco:b0151","P36879","P07821"
"eco:b0152","eco:b0158","P07822","P37028"
"eco:b0049","eco:b0164","P05637","P37049"
"eco:b0035","eco:b0166","P39206","P0A9D8"
"eco:b0035","eco:b0179","P39206","P21645"
"eco:b0035","eco:b0181","P39206","P0A722"
"eco:b0151","eco:b0199","P07821","P30750"
"eco:b0127","eco:b0199","P36879","P30750"
"eco:b0020","eco:b0208","P0A9G2","P30864"
"eco:b0076","eco:b0208","P10151","P30864"
"eco:b0210","eco:b0213","P30866","P75672"
"eco:b0076","eco:b0254","P10151","Q57083"
"eco:b0020","eco:b0254","P0A9G2","Q57083"
"eco:b0208","eco:b0254","P30864","Q57083"
"eco:b0112","eco:b0260","P15993","Q47689"
"eco:b0127","eco:b0262","P36879","P37009"
"eco:b0151","eco:b0262","P07821","P37009"
"eco:b0140","eco:b0289","P33128","P77263"
"eco:b0116","eco:b0304","P0A9P0","P77212"
"eco:b0307","eco:b0308","P77536","P77433"
"eco:b0040","eco:b0314","P31553","P0ABC9"
"eco:b0294","eco:b0315","P71301","P21514"
"eco:b0254","eco:b0316","Q57083","P77700"
"eco:b0076","eco:b0316","P10151","P77700"
"eco:b0208","eco:b0316","P30864","P77700"
"eco:b0020","eco:b0316","P0A9G2","P77700"
"eco:b0123","eco:b0324","P36649","P77554"
"eco:b0286","eco:b0324","P77165","P77554"
"eco:b0303","eco:b0329","P75687","P75694"
"eco:b0037","eco:b0335","P31552","P77495"
"eco:b0254","eco:b0338","Q57083","P27111"
"eco:b0316","eco:b0338","P77700","P27111"
"eco:b0208","eco:b0338","P30864","P27111"
"eco:b0076","eco:b0338","P10151","P27111"
"eco:b0020","eco:b0338","P0A9G2","P27111"
"eco:b0126","eco:b0339","P61517","P0ABE9"
"eco:b0179","eco:b0342","P21645","P07464"
"eco:b0035","eco:b0342","P39206","P07464"
"eco:b0181","eco:b0342","P0A722","P07464"
"eco:b0080","eco:b0345","P0ACP1","A0A4D6FVL5"
"eco:b0080","eco:b0345","P0ACP1","P03023"
"eco:b0272","eco:b0346","P77300","P77569"
"eco:b0151","eco:b0366","P07821","Q47538"
"eco:b0127","eco:b0366","P36879","Q47538"
"eco:b0198","eco:b0367","P31547","Q47539"
"eco:b0092","eco:b0381","P07862","P0A6J8"
"eco:b0070","eco:b0396","P31675","P23910"
"eco:b0353","eco:b0396","P77589","P23910"
"eco:b0341","eco:b0396","P17583","P23910"
"eco:b0164","eco:b0398","P37049","P0AG76"
"eco:b0260","eco:b0402","Q47689","P0AAE2"
"eco:b0112","eco:b0402","P15993","P0AAE2"
"eco:b0207","eco:b0419","P30863","P77735"
"eco:b0353","eco:b0427","P77589","P77726"
"eco:b0070","eco:b0427","P31675","P77726"
"eco:b0341","eco:b0427","P17583","P77726"
"eco:b0396","eco:b0427","P23910","P77726"
"eco:b0427","eco:b0433","P77726","P0AE16"
"eco:b0396","eco:b0433","P23910","P0AE16"
"eco:b0028","eco:b0436","P0AEM0","P0A850"
"eco:b0053","eco:b0441","P0ABZ6","P0ADY1"
"eco:b0069","eco:b0445","P33595","P46890"
"eco:b0127","eco:b0448","P36879","P77265"
"eco:b0151","eco:b0448","P07821","P77265"
"eco:b0127","eco:b0449","P36879","P0AAG5"
"eco:b0448","eco:b0449","P77265","P0AAG5"
"eco:b0151","eco:b0449","P07821","P0AAG5"
"eco:b0315","eco:b0457","P21514","P77473"
"eco:b0179","eco:b0459","P21645","P77791"
"eco:b0035","eco:b0459","P39206","P77791"
"eco:b0181","eco:b0459","P0A722","P77791"
"eco:b0342","eco:b0459","P07464","P77791"
"eco:b0047","eco:b0478","P03819","P39830"
"eco:b0353","eco:b0479","P77589","P52067"
"eco:b0396","eco:b0479","P23910","P52067"
"eco:b0427","eco:b0479","P77726","P52067"
"eco:b0070","eco:b0479","P31675","P52067"
"eco:b0433","eco:b0479","P0AE16","P52067"
"eco:b0341","eco:b0479","P17583","P52067"
"eco:b0164","eco:b0480","P37049","P07024"
"eco:b0260","eco:b0486","Q47689","P77400"
"eco:b0402","eco:b0486","P0AAE2","P77400"
"eco:b0112","eco:b0486","P15993","P77400"
"eco:b0151","eco:b0490","P07821","P77279"
"eco:b0127","eco:b0490","P36879","P77279"
"eco:b0448","eco:b0490","P77265","P77279"
"eco:b0366","eco:b0490","Q47538","P77279"
"eco:b0066","eco:b0490","P31548","P77279"
"eco:b0199","eco:b0490","P30750","P77279"
"eco:b0449","eco:b0490","P0AAG5","P77279"
"eco:b0262","eco:b0490","P37009","P77279"
"eco:b0366","eco:b0495","Q47538","P0A9T8"
"eco:b0448","eco:b0495","P77265","P0A9T8"
"eco:b0151","eco:b0495","P07821","P0A9T8"
"eco:b0490","eco:b0495","P77279","P0A9T8"
"eco:b0199","eco:b0495","P30750","P0A9T8"
"eco:b0449","eco:b0495","P0AAG5","P0A9T8"
"eco:b0127","eco:b0495","P36879","P0A9T8"
"eco:b0066","eco:b0495","P31548","P0A9T8"
"eco:b0262","eco:b0495","P37009","P0A9T8"
"eco:b0076","eco:b0504","P10151","P0ACR0"
"eco:b0208","eco:b0504","P30864","P0ACR0"
"eco:b0338","eco:b0504","P27111","P0ACR0"
"eco:b0020","eco:b0504","P0A9G2","P0ACR0"
"eco:b0316","eco:b0504","P77700","P0ACR0"
"eco:b0254","eco:b0504","Q57083","P0ACR0"
"eco:b0346","eco:b0506","P77569","P0ACN4"
"eco:b0272","eco:b0506","P77300","P0ACN4"
"eco:b0336","eco:b0511","P0AA82","P75712"
"eco:b0320","eco:b0518","P77187","Q47208"
"eco:b0319","eco:b0520","P77297","P0AAS5"
"eco:b0323","eco:b0521","P77624","P37306"
"eco:b0164","eco:b0524","P37049","P43341"
"eco:b0138","eco:b0530","P37018","P0ABW5"
"eco:b0137","eco:b0530","P37017","P0ABW5"
"eco:b0136","eco:b0530","P37016","P0ABW5"
"eco:b0141","eco:b0530","P37050","P0ABW5"
"eco:b0135","eco:b0530","P31058","P0ABW5"
"eco:b0289","eco:b0531","P77263","P77249"
"eco:b0140","eco:b0531","P33128","P77249"
"eco:b0139","eco:b0532","P33129","P77468"
"eco:b0135","eco:b0533","P31058","P75715"
"eco:b0141","eco:b0533","P37050","P75715"
"eco:b0530","eco:b0533","P0ABW5","P75715"
"eco:b0137","eco:b0533","P37017","P75715"
"eco:b0136","eco:b0533","P37016","P75715"
"eco:b0138","eco:b0533","P37018","P75715"
"eco:b0138","eco:b0534","P37018","P38052"
"eco:b0137","eco:b0534","P37017","P38052"
"eco:b0533","eco:b0534","P75715","P38052"
"eco:b0136","eco:b0534","P37016","P38052"
"eco:b0530","eco:b0534","P0ABW5","P38052"
"eco:b0135","eco:b0534","P31058","P38052"
"eco:b0141","eco:b0534","P37050","P38052"
"eco:b0281","eco:b0537","P71298","P24218"
"eco:b0064","eco:b0546","P0A9E0","P77634"
"eco:b0305","eco:b0546","P77379","P77634"
"eco:b0546","eco:b0564","P77634","P05052"
"eco:b0064","eco:b0564","P0A9E0","P05052"
"eco:b0564","eco:b0566","P05052","P10805"
"eco:b0546","eco:b0566","P77634","P10805"
"eco:b0064","eco:b0566","P0A9E0","P10805"
"eco:b0107","eco:b0569","P36645","P0AFA5"
"eco:b0463","eco:b0574","P0AE06","P77239"
"eco:b0112","eco:b0576","P15993","P24207"
"eco:b0486","eco:b0576","P77400","P24207"
"eco:b0260","eco:b0576","Q47689","P24207"
"eco:b0402","eco:b0576","P0AAE2","P24207"
"eco:b0465","eco:b0577","P77338","P0AAT4"
"eco:b0150","eco:b0584","P06971","P05825"
"eco:b0037","eco:b0586","P31552","P11454"
"eco:b0448","eco:b0588","P77265","P23878"
"eco:b0495","eco:b0588","P0A9T8","P23878"
"eco:b0490","eco:b0588","P77279","P23878"
"eco:b0127","eco:b0588","P36879","P23878"
"eco:b0449","eco:b0588","P0AAG5","P23878"
"eco:b0366","eco:b0588","Q47538","P23878"
"eco:b0199","eco:b0588","P30750","P23878"
"eco:b0151","eco:b0588","P07821","P23878"
"eco:b0262","eco:b0588","P37009","P23878"
"eco:b0066","eco:b0588","P31548","P23878"
"eco:b0153","eco:b0589","P06972","P23877"
"eco:b0153","eco:b0590","P06972","P23876"
"eco:b0589","eco:b0590","P23877","P23876"
"eco:b0158","eco:b0592","P37028","P0AEL6"
"eco:b0152","eco:b0592","P07822","P0AEL6"
"eco:b0037","eco:b0594","P31552","P10378"
"eco:b0208","eco:b0603","P30864","P77746"
"eco:b0338","eco:b0603","P27111","P77746"
"eco:b0076","eco:b0603","P10151","P77746"
"eco:b0254","eco:b0603","Q57083","P77746"
"eco:b0316","eco:b0603","P77700","P77746"
"eco:b0020","eco:b0603","P0A9G2","P77746"
"eco:b0504","eco:b0603","P0ACR0","P77746"
"eco:b0356","eco:b0608","P25437","P77316"
"eco:b0325","eco:b0608","P75691","P77316"
"eco:b0234","eco:b0618","Q47158","P77390"
"eco:b0535","eco:b0620","P0AEL8","P0AEF4"
"eco:b0399","eco:b0620","P0AFJ5","P0AEF4"
"eco:b0571","eco:b0620","P0ACZ8","P0AEF4"
"eco:b0254","eco:b0629","Q57083","P30979"
"eco:b0020","eco:b0629","P0A9G2","P30979"
"eco:b0316","eco:b0629","P77700","P30979"
"eco:b0076","eco:b0629","P10151","P30979"
"eco:b0338","eco:b0629","P27111","P30979"
"eco:b0504","eco:b0629","P0ACR0","P30979"
"eco:b0208","eco:b0629","P30864","P30979"
"eco:b0603","eco:b0629","P77746","P30979"
"eco:b0084","eco:b0635","P0AD68","P0AD65"
"eco:b0055","eco:b0646","P31680","P77381"
"eco:b0015","eco:b0646","P08622","P77381"
"eco:b0644","eco:b0647","P77234","P77296"
"eco:b0645","eco:b0648","P77627","P77427"
"eco:b0646","eco:b0649","P77381","P77359"
"eco:b0015","eco:b0649","P08622","P77359"
"eco:b0055","eco:b0649","P31680","P77359"
"eco:b0014","eco:b0650","P0A6Y8","P77319"
"eco:b0151","eco:b0652","P07821","P0AAG3"
"eco:b0495","eco:b0652","P0A9T8","P0AAG3"
"eco:b0199","eco:b0652","P30750","P0AAG3"
"eco:b0366","eco:b0652","Q47538","P0AAG3"
"eco:b0262","eco:b0652","P37009","P0AAG3"
"eco:b0066","eco:b0652","P31548","P0AAG3"
"eco:b0127","eco:b0652","P36879","P0AAG3"
"eco:b0588","eco:b0652","P23878","P0AAG3"
"eco:b0448","eco:b0652","P77265","P0AAG3"
"eco:b0490","eco:b0652","P77279","P0AAG3"
"eco:b0449","eco:b0652","P0AAG5","P0AAG3"
"eco:b0653","eco:b0654","P0AER5","P0AER3"
"eco:b0347","eco:b0662","P77397","P75728"
"eco:b0394","eco:b0676","P23917","P0AF20"
"eco:b0349","eco:b0686","P77044","P75736"
"eco:b0486","eco:b0692","P77400","P0AAF1"
"eco:b0186","eco:b0693","P52095","P24169"
"eco:b0571","eco:b0694","P0ACZ8","P21866"
"eco:b0399","eco:b0694","P0AFJ5","P21866"
"eco:b0620","eco:b0694","P0AEF4","P21866"
"eco:b0497","eco:b0700","P16919","P16918"
"eco:b0141","eco:b0716","P37050","P75748"
"eco:b0138","eco:b0716","P37018","P75748"
"eco:b0530","eco:b0716","P0ABW5","P75748"
"eco:b0137","eco:b0716","P37017","P75748"
"eco:b0136","eco:b0716","P37016","P75748"
"eco:b0534","eco:b0716","P38052","P75748"
"eco:b0135","eco:b0716","P31058","P75748"
"eco:b0533","eco:b0716","P75715","P75748"
"eco:b0531","eco:b0717","P77249","P75749"
"eco:b0140","eco:b0717","P33128","P75749"
"eco:b0289","eco:b0717","P77263","P75749"
"eco:b0139","eco:b0718","P33129","P75750"
"eco:b0532","eco:b0718","P77468","P75750"
"eco:b0716","eco:b0719","P75748","P37909"
"eco:b0135","eco:b0719","P31058","P37909"
"eco:b0138","eco:b0719","P37018","P37909"
"eco:b0530","eco:b0719","P0ABW5","P37909"
"eco:b0141","eco:b0719","P37050","P37909"
"eco:b0533","eco:b0719","P75715","P37909"
"eco:b0534","eco:b0719","P38052","P37909"
"eco:b0136","eco:b0719","P37016","P37909"
"eco:b0137","eco:b0719","P37017","P37909"
"eco:b0320","eco:b0729","P77187","P0AGE9"
"eco:b0518","eco:b0729","Q47208","P0AGE9"
"eco:b0443","eco:b0736","P77712","P0A8Z3"
"eco:b0588","eco:b0760","P23878","P31060"
"eco:b0495","eco:b0760","P0A9T8","P31060"
"eco:b0151","eco:b0760","P07821","P31060"
"eco:b0490","eco:b0760","P77279","P31060"
"eco:b0127","eco:b0760","P36879","P31060"
"eco:b0652","eco:b0760","P0AAG3","P31060"
"eco:b0495","eco:b0765","P0A9T8","P09833"
"eco:b0652","eco:b0765","P0AAG3","P09833"
"eco:b0588","eco:b0765","P23878","P09833"
"eco:b0151","eco:b0765","P07821","P09833"
"eco:b0490","eco:b0765","P77279","P09833"
"eco:b0127","eco:b0765","P36879","P09833"
"eco:b0446","eco:b0766","P46891","P21829"
"eco:b0208","eco:b0768","P30864","P52696"
"eco:b0020","eco:b0768","P0A9G2","P52696"
"eco:b0076","eco:b0768","P10151","P52696"
"eco:b0603","eco:b0768","P77746","P52696"
"eco:b0316","eco:b0768","P77700","P52696"
"eco:b0629","eco:b0768","P30979","P52696"
"eco:b0338","eco:b0768","P27111","P52696"
"eco:b0254","eco:b0768","Q57083","P52696"
"eco:b0504","eco:b0768","P0ACR0","P52696"
"eco:b0612","eco:b0770","P0AE74","P75763"
"eco:b0545","eco:b0773","P77368","P12994"
"eco:b0600","eco:b0776","P77806","P12998"
"eco:b0210","eco:b0777","P30866","P12999"
"eco:b0213","eco:b0777","P75672","P12999"
"eco:b0009","eco:b0782","P0AF03","P0AEZ9"
"eco:b0786","eco:b0787","P0AAC4","P75769"
"eco:b0209","eco:b0790","P0A8U2","P0AAW1"
"eco:b0128","eco:b0792","P0AFN6","P0AFP9"
"eco:b0792","eco:b0793","P0AFP9","P0AFQ2"
"eco:b0128","eco:b0793","P0AFN6","P0AFQ2"
"eco:b0588","eco:b0794","P23878","P0A9U1"
"eco:b0495","eco:b0794","P0A9T8","P0A9U1"
"eco:b0262","eco:b0794","P37009","P0A9U1"
"eco:b0151","eco:b0794","P07821","P0A9U1"
"eco:b0760","eco:b0794","P31060","P0A9U1"
"eco:b0448","eco:b0794","P77265","P0A9U1"
"eco:b0127","eco:b0794","P36879","P0A9U1"
"eco:b0449","eco:b0794","P0AAG5","P0A9U1"
"eco:b0765","eco:b0794","P09833","P0A9U1"
"eco:b0490","eco:b0794","P77279","P0A9U1"
"eco:b0199","eco:b0794","P30750","P0A9U1"
"eco:b0066","eco:b0794","P31548","P0A9U1"
"eco:b0366","eco:b0794","Q47538","P0A9U1"
"eco:b0652","eco:b0794","P0AAG3","P0A9U1"
"eco:b0574","eco:b0795","P77239","P75777"
"eco:b0463","eco:b0795","P0AE06","P75777"
"eco:b0517","eco:b0801","P77555","P30178"
"eco:b0303","eco:b0802","P75687","P0AAX3"
"eco:b0329","eco:b0802","P75694","P0AAX3"
"eco:b0145","eco:b0803","P0ABS1","P41039"
"eco:b0584","eco:b0805","P05825","P75780"
"eco:b0150","eco:b0805","P06971","P75780"
"eco:b0303","eco:b0806","P75687","P0AAX6"
"eco:b0802","eco:b0806","P0AAX3","P0AAX6"
"eco:b0329","eco:b0806","P75694","P0AAX6"
"eco:b0465","eco:b0808","P77338","P75783"
"eco:b0577","eco:b0808","P0AAT4","P75783"
"eco:b0066","eco:b0809","P31548","P10346"
"eco:b0366","eco:b0809","Q47538","P10346"
"eco:b0794","eco:b0809","P0A9U1","P10346"
"eco:b0760","eco:b0809","P31060","P10346"
"eco:b0765","eco:b0809","P09833","P10346"
"eco:b0490","eco:b0809","P77279","P10346"
"eco:b0652","eco:b0809","P0AAG3","P10346"
"eco:b0449","eco:b0809","P0AAG5","P10346"
"eco:b0588","eco:b0809","P23878","P10346"
"eco:b0448","eco:b0809","P77265","P10346"
"eco:b0127","eco:b0809","P36879","P10346"
"eco:b0262","eco:b0809","P37009","P10346"
"eco:b0495","eco:b0809","P0A9T8","P10346"
"eco:b0199","eco:b0809","P30750","P10346"
"eco:b0151","eco:b0809","P07821","P10346"
"eco:b0653","eco:b0810","P0AER5","P0AEQ6"
"eco:b0654","eco:b0810","P0AER3","P0AEQ6"
"eco:b0655","eco:b0811","P37902","P0AEQ3"
"eco:b0224","eco:b0819","P0AA99","P0AAX8"
"eco:b0495","eco:b0820","P0A9T8","P0A9U3"
"eco:b0652","eco:b0820","P0AAG3","P0A9U3"
"eco:b0490","eco:b0820","P77279","P0A9U3"
"eco:b0794","eco:b0820","P0A9U1","P0A9U3"
"eco:b0588","eco:b0820","P23878","P0A9U3"
"eco:b0809","eco:b0820","P10346","P0A9U3"
"eco:b0127","eco:b0820","P36879","P0A9U3"
"eco:b0151","eco:b0820","P07821","P0A9U3"
"eco:b0760","eco:b0820","P31060","P0A9U3"
"eco:b0009","eco:b0827","P0AF03","P12281"
"eco:b0588","eco:b0829","P23878","P75796"
"eco:b0495","eco:b0829","P0A9T8","P75796"
"eco:b0652","eco:b0829","P0AAG3","P75796"
"eco:b0794","eco:b0829","P0A9U1","P75796"
"eco:b0127","eco:b0829","P36879","P75796"
"eco:b0809","eco:b0829","P10346","P75796"
"eco:b0490","eco:b0829","P77279","P75796"
"eco:b0151","eco:b0829","P07821","P75796"
"eco:b0445","eco:b0830","P46890","P75797"
"eco:b0069","eco:b0830","P33595","P75797"
"eco:b0198","eco:b0831","P31547","P75798"
"eco:b0367","eco:b0831","Q47539","P75798"
"eco:b0367","eco:b0832","Q47539","P75799"
"eco:b0198","eco:b0832","P31547","P75799"
"eco:b0831","eco:b0832","P75798","P75799"
"eco:b0457","eco:b0833","P77473","P75800"
"eco:b0315","eco:b0833","P21514","P75800"
"eco:b0385","eco:b0834","P0AAP1","P75801"
"eco:b0632","eco:b0839","P0AEB2","P08506"
"eco:b0396","eco:b0842","P23910","P0AEY8"
"eco:b0353","eco:b0842","P77589","P0AEY8"
"eco:b0479","eco:b0842","P52067","P0AEY8"
"eco:b0427","eco:b0842","P77726","P0AEY8"
"eco:b0446","eco:b0844","P46891","P75809"
"eco:b0766","eco:b0844","P21829","P75809"
"eco:b0341","eco:b0845","P17583","P75810"
"eco:b0433","eco:b0845","P0AE16","P75810"
"eco:b0842","eco:b0845","P0AEY8","P75810"
"eco:b0427","eco:b0845","P77726","P75810"
"eco:b0479","eco:b0845","P52067","P75810"
"eco:b0070","eco:b0845","P31675","P75810"
"eco:b0396","eco:b0845","P23910","P75810"
"eco:b0353","eco:b0845","P77589","P75810"
"eco:b0464","eco:b0846","P0ACS9","P75811"
"eco:b0313","eco:b0846","P17446","P75811"
"eco:b0796","eco:b0846","P0ACU0","P75811"
"eco:b0578","eco:b0851","P38489","P17117"
"eco:b0794","eco:b0855","P0A9U1","P31134"
"eco:b0809","eco:b0855","P10346","P31134"
"eco:b0652","eco:b0855","P0AAG3","P31134"
"eco:b0490","eco:b0855","P77279","P31134"
"eco:b0588","eco:b0855","P23878","P31134"
"eco:b0127","eco:b0855","P36879","P31134"
"eco:b0151","eco:b0855","P07821","P31134"
"eco:b0495","eco:b0855","P0A9T8","P31134"
"eco:b0831","eco:b0856","P75798","P31135"
"eco:b0367","eco:b0856","Q47539","P31135"
"eco:b0832","eco:b0856","P75799","P31135"
"eco:b0198","eco:b0856","P31547","P31135"
"eco:b0856","eco:b0857","P31135","P0AFL1"
"eco:b0831","eco:b0857","P75798","P0AFL1"
"eco:b0367","eco:b0857","Q47539","P0AFL1"
"eco:b0198","eco:b0857","P31547","P0AFL1"
"eco:b0832","eco:b0857","P75799","P0AFL1"
"eco:b0655","eco:b0860","P37902","P30860"
"eco:b0811","eco:b0860","P0AEQ3","P30860"
"eco:b0653","eco:b0861","P0AER5","P0AE30"
"eco:b0654","eco:b0861","P0AER3","P0AE30"
"eco:b0810","eco:b0861","P0AEQ6","P0AE30"
"eco:b0654","eco:b0862","P0AER3","P0AE34"
"eco:b0861","eco:b0862","P0AE30","P0AE34"
"eco:b0653","eco:b0862","P0AER5","P0AE34"
"eco:b0810","eco:b0862","P0AEQ6","P0AE34"
"eco:b0860","eco:b0863","P30860","P30859"
"eco:b0811","eco:b0863","P0AEQ3","P30859"
"eco:b0199","eco:b0864","P30750","P0AAF6"
"eco:b0151","eco:b0864","P07821","P0AAF6"
"eco:b0652","eco:b0864","P0AAG3","P0AAF6"
"eco:b0820","eco:b0864","P0A9U3","P0AAF6"
"eco:b0449","eco:b0864","P0AAG5","P0AAF6"
"eco:b0495","eco:b0864","P0A9T8","P0AAF6"
"eco:b0855","eco:b0864","P31134","P0AAF6"
"eco:b0262","eco:b0864","P37009","P0AAF6"
"eco:b0765","eco:b0864","P09833","P0AAF6"
"eco:b0760","eco:b0864","P31060","P0AAF6"
"eco:b0490","eco:b0864","P77279","P0AAF6"
"eco:b0448","eco:b0864","P77265","P0AAF6"
"eco:b0588","eco:b0864","P23878","P0AAF6"
"eco:b0366","eco:b0864","Q47538","P0AAF6"
"eco:b0829","eco:b0864","P75796","P0AAF6"
"eco:b0809","eco:b0864","P10346","P0AAF6"
"eco:b0066","eco:b0864","P31548","P0AAF6"
"eco:b0127","eco:b0864","P36879","P0AAF6"
"eco:b0794","eco:b0864","P0A9U1","P0AAF6"
"eco:b0110","eco:b0867","P13016","P75820"
"eco:b0759","eco:b0868","P09147","P75821"
"eco:b0868","eco:b0869","P75821","P75822"
"eco:b0077","eco:b0871","P00893","P07003"
"eco:b0574","eco:b0878","P77239","P75830"
"eco:b0463","eco:b0878","P0AE06","P75830"
"eco:b0795","eco:b0878","P75777","P75830"
"eco:b0127","eco:b0879","P36879","P75831"
"eco:b0495","eco:b0879","P0A9T8","P75831"
"eco:b0490","eco:b0879","P77279","P75831"
"eco:b0809","eco:b0879","P10346","P75831"
"eco:b0588","eco:b0879","P23878","P75831"
"eco:b0864","eco:b0879","P0AAF6","P75831"
"eco:b0794","eco:b0879","P0A9U1","P75831"
"eco:b0151","eco:b0879","P07821","P75831"
"eco:b0652","eco:b0879","P0AAG3","P75831"
"eco:b0496","eco:b0879","P77504","P75831"
"eco:b0623","eco:b0880","P0A972","P0A968"
"eco:b0588","eco:b0886","P23878","P23886"
"eco:b0151","eco:b0886","P07821","P23886"
"eco:b0490","eco:b0886","P77279","P23886"
"eco:b0449","eco:b0886","P0AAG5","P23886"
"eco:b0448","eco:b0886","P77265","P23886"
"eco:b0794","eco:b0886","P0A9U1","P23886"
"eco:b0809","eco:b0886","P10346","P23886"
"eco:b0864","eco:b0886","P0AAF6","P23886"
"eco:b0127","eco:b0886","P36879","P23886"
"eco:b0495","eco:b0886","P0A9T8","P23886"
"eco:b0652","eco:b0886","P0AAG3","P23886"
"eco:b0490","eco:b0887","P77279","P29018"
"eco:b0127","eco:b0887","P36879","P29018"
"eco:b0652","eco:b0887","P0AAG3","P29018"
"eco:b0495","eco:b0887","P0A9T8","P29018"
"eco:b0449","eco:b0887","P0AAG5","P29018"
"eco:b0151","eco:b0887","P07821","P29018"
"eco:b0809","eco:b0887","P10346","P29018"
"eco:b0794","eco:b0887","P0A9U1","P29018"
"eco:b0588","eco:b0887","P23878","P29018"
"eco:b0864","eco:b0887","P0AAF6","P29018"
"eco:b0448","eco:b0887","P77265","P29018"
"eco:b0447","eco:b0889","P0ACJ5","P0ACJ0"
"eco:b0324","eco:b0894","P77554","P18775"
"eco:b0595","eco:b0897","P0ADI4","P21367"
"eco:b0842","eco:b0898","P0AEY8","P21503"
"eco:b0070","eco:b0898","P31675","P21503"
"eco:b0353","eco:b0898","P77589","P21503"
"eco:b0479","eco:b0898","P52067","P21503"
"eco:b0427","eco:b0898","P77726","P21503"
"eco:b0433","eco:b0898","P0AE16","P21503"
"eco:b0396","eco:b0898","P23910","P21503"
"eco:b0341","eco:b0898","P17583","P21503"
"eco:b0845","eco:b0898","P75810","P21503"
"eco:b0112","eco:b0899","P15993","P75835"
"eco:b0486","eco:b0899","P77400","P75835"
"eco:b0692","eco:b0899","P0AAF1","P75835"
"eco:b0402","eco:b0899","P0AAE2","P75835"
"eco:b0576","eco:b0899","P24207","P75835"
"eco:b0260","eco:b0899","Q47689","P75835"
"eco:b0504","eco:b0900","P0ACR0","P75836"
"eco:b0254","eco:b0900","Q57083","P75836"
"eco:b0076","eco:b0900","P10151","P75836"
"eco:b0316","eco:b0900","P77700","P75836"
"eco:b0020","eco:b0900","P0A9G2","P75836"
"eco:b0208","eco:b0900","P30864","P75836"
"eco:b0603","eco:b0900","P77746","P75836"
"eco:b0338","eco:b0900","P27111","P75836"
"eco:b0768","eco:b0900","P52696","P75836"
"eco:b0629","eco:b0900","P30979","P75836"
"eco:b0046","eco:b0901","P0A754","P43340"
"eco:b0440","eco:b0912","P0ACF4","P0A6Y1"
"eco:b0449","eco:b0914","P0AAG5","P60752"
"eco:b0448","eco:b0914","P77265","P60752"
"eco:b0127","eco:b0914","P36879","P60752"
"eco:b0151","eco:b0914","P07821","P60752"
"eco:b0495","eco:b0914","P0A9T8","P60752"
"eco:b0809","eco:b0914","P10346","P60752"
"eco:b0588","eco:b0914","P23878","P60752"
"eco:b0652","eco:b0914","P0AAG3","P60752"
"eco:b0490","eco:b0914","P77279","P60752"
"eco:b0864","eco:b0914","P0AAF6","P60752"
"eco:b0794","eco:b0914","P0A9U1","P60752"
"eco:b0210","eco:b0921","P30866","P36566"
"eco:b0213","eco:b0921","P75672","P36566"
"eco:b0777","eco:b0921","P12999","P36566"
"eco:b0819","eco:b0925","P0AAX8","P22525"
"eco:b0224","eco:b0925","P0AA99","P22525"
"eco:b0324","eco:b0926","P77554","P0AB06"
"eco:b0212","eco:b0927","P0AC84","P75849"
"eco:b0913","eco:b0927","P37443","P75849"
"eco:b0241","eco:b0929","P02932","P02931"
"eco:b0794","eco:b0933","P0A9U1","P0AAI1"
"eco:b0652","eco:b0933","P0AAG3","P0AAI1"
"eco:b0151","eco:b0933","P07821","P0AAI1"
"eco:b0495","eco:b0933","P0A9T8","P0AAI1"
"eco:b0809","eco:b0933","P10346","P0AAI1"
"eco:b0127","eco:b0933","P36879","P0AAI1"
"eco:b0864","eco:b0933","P0AAF6","P0AAI1"
"eco:b0490","eco:b0933","P77279","P0AAI1"
"eco:b0588","eco:b0933","P23878","P0AAI1"
"eco:b0857","eco:b0934","P0AFL1","P75851"
"eco:b0367","eco:b0934","Q47539","P75851"
"eco:b0831","eco:b0934","P75798","P75851"
"eco:b0832","eco:b0934","P75799","P75851"
"eco:b0198","eco:b0934","P31547","P75851"
"eco:b0856","eco:b0934","P31135","P75851"
"eco:b0530","eco:b0938","P0ABW5","P75855"
"eco:b0719","eco:b0938","P37909","P75855"
"eco:b0135","eco:b0938","P31058","P75855"
"eco:b0534","eco:b0938","P38052","P75855"
"eco:b0138","eco:b0938","P37018","P75855"
"eco:b0137","eco:b0938","P37017","P75855"
"eco:b0716","eco:b0938","P75748","P75855"
"eco:b0141","eco:b0938","P37050","P75855"
"eco:b0136","eco:b0938","P37016","P75855"
"eco:b0533","eco:b0938","P75715","P75855"
"eco:b0717","eco:b0939","P75749","P75856"
