node1	node2	score
b1313	b1776	4.12528394080572
b1313	b2091	4.12528394080572
b1313	b2545	4.12528394080572
b1313	b4358	4.12528394080572
b1449	b1478	4.12528394080572
b1449	b1580	4.12528394080572
b1449	b1774	4.12528394080572
b1449	b1776	4.12528394080572
b1449	b2091	4.12528394080572
b1449	b2545	4.12528394080572
b1449	b4358	4.12528394080572
b0564	b1735	4.12485555417271
b0566	b1735	4.12485555417271
b1499	b1735	4.12485555417271
b1735	b2382	4.12485555417271
b1735	b3515	4.12485555417271
b1735	b3516	4.12485555417271
b1735	b3569	4.12485555417271
b1735	b4062	4.12485555417271
b1735	b4116	4.12485555417271
b1068	b3087	4.12184390163306
b1315	b3087	4.12184390163306
b1624	b3087	4.12184390163306
b3087	b3440	4.12184390163306
b3087	b4280	4.12184390163306
b0112	b2663	4.12167552935761
b0260	b2663	4.12167552935761
b0402	b2663	4.12167552935761
b0576	b2663	4.12167552935761
b1453	b2663	4.12167552935761
b2156	b2663	4.12167552935761
b2663	b3795	4.12167552935761
b2663	b4208	4.12167552935761
b0342	b2054	4.1205987208821
b0342	b2058	4.1205987208821
b0459	b2054	4.1205987208821
b0459	b2058	4.1205987208821
b1594	b2550	4.12058241156035
b3397	b3996	4.11904551034693
b0305	b1735	4.1175238814978
b0600	b4340	4.1105819544783
b1622	b4340	4.1105819544783
b2379	b4340	4.1105819544783
b3572	b4340	4.1105819544783
b0046	b1412	4.10899841746281
b0496	b3462	4.10899841746281
b0789	b1249	4.10899841746281
b0789	b2501	4.10899841746281
b0789	b2585	4.10899841746281
b0897	b1011	4.10899841746281
b0901	b1412	4.10899841746281
b1011	b1768	4.10899841746281
b1011	b1867	4.10899841746281
b1046	b1249	4.10899841746281
b1046	b2501	4.10899841746281
b1046	b2585	4.10899841746281
b1412	b3028	4.10899841746281
b1412	b3351	4.10899841746281
b0496	b0879	4.10655334569613
b0304	b1109	4.10523669946923
b0304	b2711	4.10523669946923
b1285	b3252	4.09878297604021
b0394	b1119	4.09772223750822
b0394	b3222	4.09772223750822
b0394	b4084	4.09772223750822
b0686	b3825	4.09772223750822
b1057	b1418	4.09772223750822
b1057	b1974	4.09772223750822
b1119	b3222	4.09772223750822
b1119	b4084	4.09772223750822
b1418	b1974	4.09772223750822
b2365	b2740	4.09772223750822
b2365	b3415	4.09772223750822
b2365	b4265	4.09772223750822
b2365	b4296	4.09772223750822
b2365	b4321	4.09772223750822
b2365	b4476	4.09772223750822
b2740	b3415	4.09772223750822
b2740	b4265	4.09772223750822
b2740	b4296	4.09772223750822
b2740	b4321	4.09772223750822
b2740	b4476	4.09772223750822
b3222	b4084	4.09772223750822
b3415	b4265	4.09772223750822
b3415	b4296	4.09772223750822
b3415	b4321	4.09772223750822
b3415	b4476	4.09772223750822
b4265	b4296	4.09772223750822
b4265	b4321	4.09772223750822
b4265	b4476	4.09772223750822
b4296	b4321	4.09772223750822
b4296	b4476	4.09772223750822
b4321	b4476	4.09772223750822
b2468	b2720	4.09315692211509
b0325	b1313	4.09222397328242
b0325	b1449	4.09222397328242
b1313	b4269	4.09222397328242
b1449	b4269	4.09222397328242
b1129	b3026	4.09179419330122
b1129	b4003	4.09179419330122
b0508	b1314	4.09129058734858
b0508	b2739	4.09129058734858
b0508	b3873	4.09129058734858
b0508	b4474	4.09129058734858
b2604	b3529	4.09067980026904
b2161	b4329	4.08782176841777
b2161	b4330	4.08782176841777
b2164	b4329	4.08782176841777
b2164	b4330	4.08782176841777
b0394	b1594	4.08776763137646
b0394	b2550	4.08776763137646
b1119	b1594	4.08776763137646
b1119	b2550	4.08776763137646
b1594	b3222	4.08776763137646
b1594	b4084	4.08776763137646
b2550	b3222	4.08776763137646
b2550	b4084	4.08776763137646
b2218	b3026	4.08678120571593
b2218	b4003	4.08678120571593
b0564	b4396	4.08677285477034
b0566	b4396	4.08677285477034
b1499	b4396	4.08677285477034
b2382	b4396	4.08677285477034
b3515	b4396	4.08677285477034
b3516	b4396	4.08677285477034
b3569	b4396	4.08677285477034
b4062	b4396	4.08677285477034
b4116	b4396	4.08677285477034
b2720	b2887	4.08554548145712
b0695	b3026	4.08522133262233
b0695	b4003	4.08522133262233
b2395	b3252	4.08165827204658
b0351	b3152	4.0812914423044
b0477	b1772	4.08098997027407
b0477	b2100	4.08098997027407
b0477	b3883	4.08098997027407
b1772	b2166	4.08098997027407
b1772	b3374	4.08098997027407
b1772	b3526	4.08098997027407
b2100	b2166	4.08098997027407
b2100	b3374	4.08098997027407
b2100	b3526	4.08098997027407
b2166	b3883	4.08098997027407
b3374	b3883	4.08098997027407
b3526	b3883	4.08098997027407
b2094	b3897	4.07975706005265
b2934	b3897	4.07975706005265
b3897	b4195	4.07975706005265
b3897	b4302	4.07975706005265
b0496	b1118	4.07864922889771
b0998	b1035	4.07864922889771
b0998	b1591	4.07864922889771
b0993	b3026	4.07755511144049
b0993	b4003	4.07755511144049
b2786	b3026	4.07755511144049
b2786	b4003	4.07755511144049
b0797	b2627	4.07435579505854
b2576	b2627	4.07435579505854
b2627	b3780	4.07435579505854
b0741	b1889	4.07435342347393
b0224	b1113	4.07367866031301
b0224	b1678	4.07367866031301
b0819	b1113	4.07367866031301
b0819	b1678	4.07367866031301
b1113	b1990	4.07367866031301
b1678	b1990	4.07367866031301
b0140	b0289	4.07268402401622
b0289	b0531	4.07268402401622
b0289	b0717	4.07268402401622
b0289	b0939	4.07268402401622
b0289	b0944	4.07268402401622
b0289	b2110	4.07268402401622
b0289	b2336	4.07268402401622
b0289	b3047	4.07268402401622
b0289	b3143	4.07268402401622
b0289	b4316	4.07268402401622
b0113	b1450	4.07175283170595
b0113	b1540	4.07175283170595
b0113	b2664	4.07175283170595
b0113	b2980	4.07175283170595
b0113	b3094	4.07175283170595
b0113	b3226	4.07175283170595
b0113	b3604	4.07175283170595
b0113	b3755	4.07175283170595
b0113	b4324	4.07175283170595
b0113	b4357	4.07175283170595
b0113	b4479	4.07175283170595
b1450	b1540	4.07175283170595
b1450	b2664	4.07175283170595
b1450	b2980	4.07175283170595
b1450	b3094	4.07175283170595
b1450	b3226	4.07175283170595
b1450	b3604	4.07175283170595
b1450	b3755	4.07175283170595
b1450	b4324	4.07175283170595
b1450	b4357	4.07175283170595
b1450	b4479	4.07175283170595
b1540	b2664	4.07175283170595
b1540	b2980	4.07175283170595
b1540	b3094	4.07175283170595
b1540	b3226	4.07175283170595
b1540	b3604	4.07175283170595
b1540	b3755	4.07175283170595
b1540	b4324	4.07175283170595
b1540	b4357	4.07175283170595
b1540	b4479	4.07175283170595
b2664	b2980	4.07175283170595
b2664	b3094	4.07175283170595
b2664	b3226	4.07175283170595
b2664	b3604	4.07175283170595
b2664	b3755	4.07175283170595
b2664	b4324	4.07175283170595
b2664	b4357	4.07175283170595
b2664	b4479	4.07175283170595
b2980	b3094	4.07175283170595
b2980	b3226	4.07175283170595
b2980	b3604	4.07175283170595
b2980	b3755	4.07175283170595
b2980	b4324	4.07175283170595
b2980	b4357	4.07175283170595
b2980	b4479	4.07175283170595
b3094	b3226	4.07175283170595
b3094	b3604	4.07175283170595
b3094	b3755	4.07175283170595
b3094	b4324	4.07175283170595
b3094	b4357	4.07175283170595
b3094	b4479	4.07175283170595
b3226	b3604	4.07175283170595
b3226	b3755	4.07175283170595
b3226	b4324	4.07175283170595
b3226	b4357	4.07175283170595
b3226	b4479	4.07175283170595
b3604	b3755	4.07175283170595
b3604	b4324	4.07175283170595
b3604	b4357	4.07175283170595
b3604	b4479	4.07175283170595
b3755	b4324	4.07175283170595
b3755	b4357	4.07175283170595
b3755	b4479	4.07175283170595
b4324	b4357	4.07175283170595
b4324	b4479	4.07175283170595
b4357	b4479	4.07175283170595
b0595	b0897	4.07021685033788
b0595	b1768	4.07021685033788
b0595	b1867	4.07021685033788
b3152	b3958	4.06827647932845
b1109	b3962	4.06583761005086
b2711	b3962	4.06583761005086
b0224	b0925	4.0648354351734
b0328	b1798	4.0648354351734
b0328	b2578	4.0648354351734
b0819	b0925	4.0648354351734
b0925	b1990	4.0648354351734
b1798	b3823	4.0648354351734
b1798	b3824	4.0648354351734
b2094	b3900	4.0648354351734
b2578	b3823	4.0648354351734
b2578	b3824	4.0648354351734
b2934	b3900	4.0648354351734
b3900	b4195	4.0648354351734
b3900	b4302	4.0648354351734
b0729	b0965	4.06404779305444
b0829	b2180	4.0639796130396
b2093	b2167	4.06240510183201
b2093	b3899	4.06240510183201
b2167	b4194	4.06240510183201
b2167	b4565	4.06240510183201
b3899	b4194	4.06240510183201
b3899	b4565	4.06240510183201
b3026	b3210	4.05910000673062
b3210	b4003	4.05910000673062
b0493	b1093	4.05886325513421
b0493	b2842	4.05886325513421
b1093	b1271	4.05886325513421
b1093	b1539	4.05886325513421
b1093	b1606	4.05886325513421
b1093	b1619	4.05886325513421
b1093	b2137	4.05886325513421
b1093	b2541	4.05886325513421
b1093	b2705	4.05886325513421
b1093	b2774	4.05886325513421
b1093	b2902	4.05886325513421
b1093	b3003	4.05886325513421
b1093	b4249	4.05886325513421
b1093	b4266	4.05886325513421
b1271	b2842	4.05886325513421
b1539	b2842	4.05886325513421
b1606	b2842	4.05886325513421
b1619	b2842	4.05886325513421
b2137	b2842	4.05886325513421
b2541	b2842	4.05886325513421
b2705	b2842	4.05886325513421
b2774	b2842	4.05886325513421
b2842	b2902	4.05886325513421
b2842	b3003	4.05886325513421
b2842	b4249	4.05886325513421
b2842	b4266	4.05886325513421
b2281	b2720	4.05540288168375
b0564	b4118	4.05456203276444
b0566	b4118	4.05456203276444
b1499	b4118	4.05456203276444
b2382	b4118	4.05456203276444
b3515	b4118	4.05456203276444
b3516	b4118	4.05456203276444
b3569	b4118	4.05456203276444
b4062	b4118	4.05456203276444
b4116	b4118	4.05456203276444
b3152	b3433	4.0511171548393
b0116	b1109	4.05048612829963
b0116	b2711	4.05048612829963
b1109	b3500	4.05048612829963
b2711	b3500	4.05048612829963
b2771	b4111	4.04919110827597
b2093	b2933	4.04750147013385
b2933	b4194	4.04750147013385
b2933	b4565	4.04750147013385
b0305	b4118	4.04677101877211
b0464	b3963	4.0443110795663
b3264	b3963	4.0443110795663
b0028	b0436	4.04165809774614
b0436	b3349	4.04165809774614
b0061	b2738	4.03933905953726
b0061	b4198	4.03933905953726
b0477	b1723	4.03933905953726
b1723	b2166	4.03933905953726
b1723	b3374	4.03933905953726
b1723	b3526	4.03933905953726
b2738	b3583	4.03933905953726
b3583	b4198	4.03933905953726
b1531	b2437	4.03711610254553
b1314	b2159	4.03622436879578
b1314	b3565	4.03622436879578
b2159	b2739	4.03622436879578
b2159	b3873	4.03622436879578
b2159	b4474	4.03622436879578
b2739	b3565	4.03622436879578
b3565	b3873	4.03622436879578
b3565	b4474	4.03622436879578
b0400	b3026	4.0327394332608
b0400	b4003	4.0327394332608
b0166	b2054	4.03231260699191
b0166	b2058	4.03231260699191
b2220	b2554	4.03189504644525
b2554	b4004	4.03189504644525
b2093	b3599	4.03158936498436
b3599	b4194	4.03158936498436
b3599	b4565	4.03158936498436
b0607	b1333	4.02898939890779
b0607	b1895	4.02898939890779
b0607	b3495	4.02898939890779
b0607	b3923	4.02898939890779
b1333	b1376	4.02898939890779
b1376	b1895	4.02898939890779
b1376	b3495	4.02898939890779
b1376	b3923	4.02898939890779
b0305	b1384	4.02698953519426
b0957	b1889	4.02678591972337
b0564	b1384	4.0255974168668
b0566	b1384	4.0255974168668
b1384	b1499	4.0255974168668
b1384	b2382	4.0255974168668
b1384	b3515	4.0255974168668
b1384	b3516	4.0255974168668
b1384	b3569	4.0255974168668
b1384	b4062	4.0255974168668
b1384	b4116	4.0255974168668
b0037	b0586	4.023885858858
b0586	b1701	4.023885858858
b0586	b1805	4.023885858858
b2054	b3730	4.02180682117763
b2058	b3730	4.02180682117763
b1343	b2627	4.01853971223724
b2852	b4133	4.01747371730493
b0065	b1750	4.01676522818813
b0065	b1752	4.01676522818813
b0065	b2136	4.01676522818813
b0065	b2317	4.01676522818813
b0065	b2689	4.01676522818813
b0065	b3009	4.01676522818813
b0065	b3095	4.01676522818813
b0927	b4192	4.01676522818813
b1750	b1752	4.01676522818813
b1750	b2136	4.01676522818813
b1750	b2317	4.01676522818813
b1750	b2689	4.01676522818813
b1750	b3009	4.01676522818813
b1750	b3095	4.01676522818813
b1752	b2136	4.01676522818813
b1752	b2317	4.01676522818813
b1752	b2689	4.01676522818813
b1752	b3009	4.01676522818813
b1752	b3095	4.01676522818813
b2032	b2044	4.01676522818813
b2032	b2050	4.01676522818813
b2032	b2057	4.01676522818813
b2032	b3628	4.01676522818813
b2032	b3631	4.01676522818813
b2044	b2050	4.01676522818813
b2044	b2057	4.01676522818813
b2044	b3628	4.01676522818813
b2044	b3631	4.01676522818813
b2050	b2057	4.01676522818813
b2050	b3628	4.01676522818813
b2050	b3631	4.01676522818813
b2057	b3628	4.01676522818813
b2057	b3631	4.01676522818813
b2136	b2317	4.01676522818813
b2136	b2689	4.01676522818813
b2136	b3009	4.01676522818813
b2136	b3095	4.01676522818813
b2317	b2689	4.01676522818813
b2317	b3009	4.01676522818813
b2317	b3095	4.01676522818813
b2689	b3009	4.01676522818813
b2689	b3095	4.01676522818813
b3009	b3095	4.01676522818813
b3628	b3631	4.01676522818813
b1033	b1380	4.01672208126501
b1033	b3553	4.01672208126501
b3409	b4329	4.01604544795839
b3409	b4330	4.01604544795839
b0731	b2093	4.01527277151742
b0731	b4194	4.01527277151742
b0731	b4565	4.01527277151742
b0181	b2054	4.01455041845249
b0181	b2058	4.01455041845249
b2627	b3935	4.01030807490417
b1653	b2627	4.00964820773958
b1608	b1969	4.00670226623592
b1969	b2079	4.00670226623592
b1969	b4401	4.00670226623592
b0676	b1594	4.00593915230837
b0676	b2550	4.00593915230837
b1313	b3253	4.00441211701768
b1313	b4051	4.00441211701768
b1449	b3253	4.00441211701768
b1449	b4051	4.00441211701768
b0325	b1033	4.00391311888103
b1033	b4269	4.00391311888103
b1288	b2426	4.00365935934895
b1962	b2361	4.00128226894967
b0313	b3963	4.00105700421749
b0796	b3963	4.00105700421749
b1384	b3954	4.00091205446858
b2094	b3599	4.0004566198993
b2934	b3599	4.0004566198993
b3599	b4195	4.0004566198993
b3599	b4302	4.0004566198993
b2094	b2169	3.99957394539256
b2169	b2934	3.99957394539256
b2169	b4195	3.99957394539256
b2169	b4302	3.99957394539256
b0356	b1313	3.99827761205955
b0356	b1449	3.99827761205955
b1313	b3616	3.99827761205955
b1449	b3616	3.99827761205955
b2627	b3652	3.99773651595882
b0842	b1596	3.99717441875604
b0842	b1690	3.99717441875604
b0842	b4337	3.99717441875604
b1596	b1690	3.99717441875604
b1596	b4337	3.99717441875604
b1690	b4337	3.99717441875604
b1033	b2913	3.99405447711252
b0653	b0654	3.99247740157903
b0653	b0810	3.99247740157903
b0653	b0861	3.99247740157903
b0653	b0862	3.99247740157903
b0653	b1918	3.99247740157903
b0653	b2307	3.99247740157903
b0653	b2308	3.99247740157903
b0653	b3269	3.99247740157903
b0653	b3270	3.99247740157903
b0654	b0810	3.99247740157903
b0654	b0861	3.99247740157903
b0654	b0862	3.99247740157903
b0654	b1918	3.99247740157903
b0654	b2307	3.99247740157903
b0654	b2308	3.99247740157903
b0654	b3269	3.99247740157903
b0654	b3270	3.99247740157903
b0810	b0861	3.99247740157903
b0810	b0862	3.99247740157903
b0810	b1918	3.99247740157903
b0810	b2307	3.99247740157903
b0810	b2308	3.99247740157903
b0810	b3269	3.99247740157903
b0810	b3270	3.99247740157903
b0861	b0862	3.99247740157903
b0861	b1918	3.99247740157903
b0861	b2307	3.99247740157903
b0861	b2308	3.99247740157903
b0861	b3269	3.99247740157903
b0861	b3270	3.99247740157903
b0862	b1918	3.99247740157903
b0862	b2307	3.99247740157903
b0862	b2308	3.99247740157903
b0862	b3269	3.99247740157903
b0862	b3270	3.99247740157903
b1918	b2307	3.99247740157903
b1918	b2308	3.99247740157903
b1918	b3269	3.99247740157903
b1918	b3270	3.99247740157903
b2307	b2308	3.99247740157903
b2307	b3269	3.99247740157903
b2307	b3270	3.99247740157903
b2308	b3269	3.99247740157903
b2308	b3270	3.99247740157903
b3269	b3270	3.99247740157903
b1109	b3365	3.98909845061466
b2711	b3365	3.98909845061466
b0055	b0646	3.98819447953896
b0055	b0649	3.98819447953896
b0706	b3505	3.98819447953896
b1460	b3505	3.98819447953896
b1798	b2923	3.98819447953896
b2094	b3204	3.98819447953896
b2578	b2923	3.98819447953896
b2738	b2800	3.98819447953896
b2738	b3902	3.98819447953896
b2800	b4198	3.98819447953896
b2934	b3204	3.98819447953896
b3204	b4195	3.98819447953896
b3204	b4302	3.98819447953896
b3484	b3505	3.98819447953896
b3902	b4198	3.98819447953896
b0600	b3376	3.9860556995309
b1622	b3376	3.9860556995309
b2379	b3376	3.9860556995309
b3376	b3572	3.9860556995309
b0706	b2394	3.9840211251717
b1460	b2394	3.9840211251717
b2394	b3484	3.9840211251717
b0731	b2094	3.98371287792039
b0731	b2934	3.98371287792039
b0731	b4195	3.98371287792039
b0731	b4302	3.98371287792039
b0564	b1531	3.98074767936256
b0564	b2437	3.98074767936256
b0566	b1531	3.98074767936256
b0566	b2437	3.98074767936256
b1499	b1531	3.98074767936256
b1499	b2437	3.98074767936256
b1531	b2382	3.98074767936256
b1531	b3515	3.98074767936256
b1531	b3516	3.98074767936256
b1531	b3569	3.98074767936256
b1531	b4062	3.98074767936256
b1531	b4116	3.98074767936256
b2382	b2437	3.98074767936256
b2437	b3515	3.98074767936256
b2437	b3516	3.98074767936256
b2437	b3569	3.98074767936256
b2437	b4062	3.98074767936256
b2437	b4116	3.98074767936256
b0462	b2076	3.97833999434017
b0597	b1253	3.97833999434017
b1253	b1686	3.97833999434017
b1253	b3820	3.97833999434017
b2076	b2470	3.97833999434017
b2076	b3266	3.97833999434017
b2076	b3514	3.97833999434017
b2299	b3397	3.97812433943234
b0394	b0676	3.97693981363364
b0676	b1119	3.97693981363364
b0676	b3222	3.97693981363364
b0676	b4084	3.97693981363364
b1674	b2481	3.97608828115207
b1674	b2488	3.97608828115207
b1674	b2713	3.97608828115207
b1674	b2724	3.97608828115207
b1674	b2886	3.97608828115207
b1674	b3573	3.97608828115207
b2481	b2488	3.97608828115207
b2481	b2713	3.97608828115207
b2481	b2724	3.97608828115207
b2481	b2886	3.97608828115207
b2481	b3573	3.97608828115207
b2488	b2713	3.97608828115207
b2488	b2724	3.97608828115207
b2488	b2886	3.97608828115207
b2488	b3573	3.97608828115207
b2713	b2724	3.97608828115207
b2713	b2886	3.97608828115207
b2713	b3573	3.97608828115207
b2724	b2886	3.97608828115207
b2724	b3573	3.97608828115207
b2886	b3573	3.97608828115207
b0694	b0995	3.97510355773224
b0694	b1130	3.97510355773224
b0694	b3025	3.97510355773224
b0694	b3405	3.97510355773224
b0694	b3912	3.97510355773224
b0694	b4113	3.97510355773224
b0694	b4398	3.97510355773224
b0995	b1130	3.97510355773224
b0995	b3025	3.97510355773224
b0995	b3405	3.97510355773224
b0995	b3912	3.97510355773224
b0995	b4113	3.97510355773224
b0995	b4398	3.97510355773224
b1130	b3025	3.97510355773224
b1130	b3405	3.97510355773224
b1130	b3912	3.97510355773224
b1130	b4113	3.97510355773224
b1130	b4398	3.97510355773224
b3025	b3405	3.97510355773224
b3025	b3912	3.97510355773224
b3025	b4113	3.97510355773224
b3025	b4398	3.97510355773224
b3405	b3912	3.97510355773224
b3405	b4113	3.97510355773224
b3405	b4398	3.97510355773224
b3912	b4113	3.97510355773224
b3912	b4398	3.97510355773224
b4113	b4398	3.97510355773224
b2054	b3607	3.97361709363821
b2058	b3607	3.97361709363821
b0829	b1246	3.96987098030253
b0829	b1247	3.96987098030253
b0829	b1483	3.96987098030253
b0829	b1484	3.96987098030253
b0829	b3540	3.96987098030253
b0829	b3541	3.96987098030253
b1246	b2180	3.96987098030253
b1247	b2180	3.96987098030253
b1483	b2180	3.96987098030253
b1484	b2180	3.96987098030253
b2180	b3540	3.96987098030253
b2180	b3541	3.96987098030253
b0477	b3752	3.96961533109788
b2166	b3752	3.96961533109788
b3374	b3752	3.96961533109788
b3526	b3752	3.96961533109788
b1439	b3376	3.96938813273816
b0179	b2054	3.96257662532246
b0179	b2058	3.96257662532246
b0064	b1384	3.95826602060723
b1531	b3954	3.95611090464129
b2437	b3954	3.95611090464129
b2627	b3162	3.95511016075673
b0477	b2168	3.95362649605014
b0646	b2527	3.95362649605014
b0649	b2527	3.95362649605014
b2166	b2168	3.95362649605014
b2168	b3374	3.95362649605014
b2168	b3526	3.95362649605014
b3376	b4340	3.95106609248154
b2627	b2761	3.95029347425987
b0600	b2290	3.94969482498864
b1622	b2290	3.94969482498864
b2290	b2379	3.94969482498864
b2290	b3572	3.94969482498864
b2067	b3252	3.94857994114346
b1384	b3905	3.94643323821828
b1384	b3906	3.9423663315594
b1013	b3963	3.94223744509044
b1357	b1508	3.94122795029734
b1357	b1570	3.94122795029734
b1357	b2516	3.94122795029734
b1357	b3082	3.94122795029734
b1508	b1570	3.94122795029734
b1508	b2516	3.94122795029734
b1508	b3082	3.94122795029734
b1570	b2516	3.94122795029734
b1570	b3082	3.94122795029734
b2516	b3082	3.94122795029734
b2094	b2383	3.94056792055664
b2383	b2934	3.94056792055664
b2383	b4195	3.94056792055664
b2383	b4302	3.94056792055664
b0210	b0213	3.93962177212114
b0210	b0921	3.93962177212114
b0213	b0921	3.93962177212114
b0253	b2632	3.93962177212114
b0363	b1022	3.93962177212114
b0363	b1049	3.93962177212114
b0363	b2055	3.93962177212114
b0363	b2059	3.93962177212114
b0363	b2351	3.93962177212114
b0363	b3615	3.93962177212114
b0528	b3400	3.93962177212114
b1022	b1049	3.93962177212114
b1022	b2055	3.93962177212114
b1022	b2059	3.93962177212114
b1022	b2351	3.93962177212114
b1022	b3615	3.93962177212114
b1049	b2055	3.93962177212114
b1049	b2059	3.93962177212114
b1049	b2351	3.93962177212114
b1049	b3615	3.93962177212114
b1059	b1301	3.93962177212114
b1059	b2660	3.93962177212114
b1301	b2660	3.93962177212114
b2055	b2059	3.93962177212114
b2055	b2351	3.93962177212114
b2055	b3615	3.93962177212114
b2059	b2351	3.93962177212114
b2059	b3615	3.93962177212114
b2351	b3615	3.93962177212114
b3425	b3611	3.93962177212114
b0493	b1288	3.93925998407075
b0493	b2426	3.93925998407075
b1271	b1288	3.93925998407075
b1271	b2426	3.93925998407075
b1288	b1539	3.93925998407075
b1288	b1606	3.93925998407075
b1288	b1619	3.93925998407075
b1288	b2137	3.93925998407075
b1288	b2541	3.93925998407075
b1288	b2705	3.93925998407075
b1288	b2774	3.93925998407075
b1288	b2902	3.93925998407075
b1288	b3003	3.93925998407075
b1288	b4249	3.93925998407075
b1288	b4266	3.93925998407075
b1539	b2426	3.93925998407075
b1606	b2426	3.93925998407075
b1619	b2426	3.93925998407075
b2137	b2426	3.93925998407075
b2426	b2541	3.93925998407075
b2426	b2705	3.93925998407075
b2426	b2774	3.93925998407075
b2426	b2902	3.93925998407075
b2426	b3003	3.93925998407075
b2426	b4249	3.93925998407075
b2426	b4266	3.93925998407075
b0535	b1914	3.93908507153259
b2094	b3947	3.93445671774073
b2934	b3947	3.93445671774073
b3947	b4195	3.93445671774073
b3947	b4302	3.93445671774073
b0045	b1769	3.93368061332452
b0045	b4279	3.93368061332452
b1769	b4279	3.93368061332452
b0443	b1253	3.93136162844091
b1057	b1476	3.93136162844091
b1057	b1670	3.93136162844091
b1057	b3892	3.93136162844091
b1418	b1476	3.93136162844091
b1418	b1670	3.93136162844091
b1418	b3892	3.93136162844091
b1476	b1974	3.93136162844091
b1670	b1974	3.93136162844091
b1974	b3892	3.93136162844091
b1531	b3680	3.93003244527062
b2437	b3680	3.93003244527062
b1489	b3252	3.92956144266293
b0148	b2627	3.92863911186487
b1413	b2627	3.9283056667716
b0646	b1000	3.92687325535155
b0649	b1000	3.92687325535155
b1664	b2043	3.92650190520594
b0600	b2021	3.92464190410974
b0600	b3617	3.92464190410974
b1622	b2021	3.92464190410974
b1622	b3617	3.92464190410974
b2021	b2379	3.92464190410974
b2021	b3572	3.92464190410974
b2379	b3617	3.92464190410974
b3572	b3617	3.92464190410974
b0694	b1608	3.92272164246324
b0694	b2079	3.92272164246324
b0694	b4401	3.92272164246324
b0995	b1608	3.92272164246324
b0995	b2079	3.92272164246324
b0995	b4401	3.92272164246324
b1130	b1608	3.92272164246324
b1130	b2079	3.92272164246324
b1130	b4401	3.92272164246324
b1608	b3025	3.92272164246324
b1608	b3405	3.92272164246324
b1608	b3912	3.92272164246324
b1608	b4113	3.92272164246324
b1608	b4398	3.92272164246324
b2079	b3025	3.92272164246324
b2079	b3405	3.92272164246324
b2079	b3912	3.92272164246324
b2079	b4113	3.92272164246324
b2079	b4398	3.92272164246324
b3025	b4401	3.92272164246324
b3405	b4401	3.92272164246324
b3912	b4401	3.92272164246324
b4113	b4401	3.92272164246324
b4398	b4401	3.92272164246324
b0834	b1025	3.92098791461594
b0834	b1522	3.92098791461594
b0834	b1535	3.92098791461594
b0834	b1785	3.92098791461594
b0834	b1786	3.92098791461594
b0834	b1956	3.92098791461594
b1025	b1522	3.92098791461594
b1025	b1535	3.92098791461594
b1025	b1785	3.92098791461594
b1025	b1786	3.92098791461594
b1025	b1956	3.92098791461594
b1522	b1535	3.92098791461594
b1522	b1785	3.92098791461594
b1522	b1786	3.92098791461594
b1522	b1956	3.92098791461594
b1535	b1785	3.92098791461594
b1535	b1786	3.92098791461594
b1535	b1956	3.92098791461594
b1785	b1786	3.92098791461594
b1785	b1956	3.92098791461594
b1786	b1956	3.92098791461594
b0137	b0141	3.91986648607689
b0137	b0530	3.91986648607689
b0137	b0534	3.91986648607689
b0137	b0719	3.91986648607689
b0137	b0938	3.91986648607689
b0137	b0942	3.91986648607689
b0137	b0943	3.91986648607689
b0137	b1503	3.91986648607689
b0137	b1504	3.91986648607689
b0137	b2111	3.91986648607689
b0137	b2333	3.91986648607689
b0137	b2335	3.91986648607689
b0137	b2339	3.91986648607689
b0137	b3043	3.91986648607689
b0137	b3142	3.91986648607689
b0137	b4314	3.91986648607689
b0137	b4315	3.91986648607689
b0137	b4318	3.91986648607689
b0137	b4319	3.91986648607689
b0141	b0530	3.91986648607689
b0141	b0534	3.91986648607689
b0141	b0719	3.91986648607689
b0141	b0938	3.91986648607689
b0141	b0942	3.91986648607689
b0141	b0943	3.91986648607689
b0141	b1503	3.91986648607689
b0141	b1504	3.91986648607689
b0141	b2111	3.91986648607689
b0141	b2333	3.91986648607689
b0141	b2335	3.91986648607689
b0141	b2339	3.91986648607689
b0141	b3043	3.91986648607689
b0141	b3142	3.91986648607689
b0141	b4314	3.91986648607689
b0141	b4315	3.91986648607689
b0141	b4318	3.91986648607689
b0141	b4319	3.91986648607689
b0530	b0534	3.91986648607689
b0530	b0719	3.91986648607689
b0530	b0938	3.91986648607689
b0530	b0942	3.91986648607689
b0530	b0943	3.91986648607689
b0530	b1503	3.91986648607689
b0530	b1504	3.91986648607689
b0530	b2111	3.91986648607689
b0530	b2333	3.91986648607689
b0530	b2335	3.91986648607689
b0530	b2339	3.91986648607689
b0530	b3043	3.91986648607689
b0530	b3142	3.91986648607689
b0530	b4314	3.91986648607689
b0530	b4315	3.91986648607689
b0530	b4318	3.91986648607689
b0530	b4319	3.91986648607689
b0534	b0719	3.91986648607689
b0534	b0938	3.91986648607689
b0534	b0942	3.91986648607689
b0534	b0943	3.91986648607689
b0534	b1503	3.91986648607689
b0534	b1504	3.91986648607689
b0534	b2111	3.91986648607689
b0534	b2333	3.91986648607689
b0534	b2335	3.91986648607689
b0534	b2339	3.91986648607689
b0534	b3043	3.91986648607689
b0534	b3142	3.91986648607689
b0534	b4314	3.91986648607689
b0534	b4315	3.91986648607689
