"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug_pair","network"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Meropenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Meropenem_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Ciprofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Levofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Moxifloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Novobiocin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Ciprofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Levofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Moxifloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3699",4,1,1,5,3,1,5,"Novobiocin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Amoxicillin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Aztreonam_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Cefaclor_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Cefotaxime_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Cephalexin_Clindamycin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Clindamycin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Clindamycin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Clindamycin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3182","eco:b3985",3,1,1,18,10,1,18,"Clindamycin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3426",3,2,7,2,4,2,7,"Metformin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Amoxicillin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Aztreonam_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Cefaclor_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Cefotaxime_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Cephalexin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Imipenem_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Meropenem_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Metformin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3426",4,2,3,2,2,2,3,"Metformin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b1288","eco:b3426",3,2,13,2,8,2,13,"Metformin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3426",3,2,11,2,6,2,11,"Ciprofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3426",3,2,11,2,6,2,11,"Levofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3426",3,2,11,2,6,2,11,"Metformin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2231","eco:b3426",3,2,11,2,6,2,11,"Metformin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b2827","eco:b3426",2,2,25,2,14,2,25,"Flucytosine_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3426",4,2,5,2,4,2,5,"Levofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3019","eco:b3426",4,2,5,2,4,2,5,"Metformin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3426",3,2,12,2,7,2,12,"Levofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3030","eco:b3426",3,2,12,2,7,2,12,"Metformin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3177","eco:b3426",4,2,3,2,2,2,3,"Metformin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3251","eco:b3426",3,2,25,2,14,2,25,"A22_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3426","eco:b3699",4,2,2,5,4,2,5,"Ciprofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3426","eco:b3699",4,2,2,5,4,2,5,"Levofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3426","eco:b3699",4,2,2,5,4,2,5,"Metformin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3426","eco:b3699",4,2,2,5,4,2,5,"Metformin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b3426","eco:b3985",3,2,2,18,10,2,18,"Clindamycin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Amoxicillin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Aztreonam_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Cefaclor_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Cefotaxime_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Cephalexin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Imipenem_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Meropenem_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Penicillin G_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b0839",3,3,7,3,5,3,7,"Piperacillin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0048","eco:b3177",3,3,7,3,5,3,7,"Sulfamonomethoxine_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Amoxicillin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Aztreonam_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Cefaclor_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Cefotaxime_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Cephalexin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Imipenem_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Meropenem_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Penicillin G_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b1288",3,3,3,13,8,3,13,"Piperacillin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Amoxicillin_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Amoxicillin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Amoxicillin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Amoxicillin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Aztreonam_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Aztreonam_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Aztreonam_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Aztreonam_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefaclor_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefaclor_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefaclor_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefaclor_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefotaxime_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefotaxime_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefotaxime_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cefotaxime_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cephalexin_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cephalexin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cephalexin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Cephalexin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Ciprofloxacin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Imipenem_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Imipenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Imipenem_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Ciprofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Levofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Meropenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Meropenem_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Ciprofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Levofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Moxifloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Novobiocin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Ciprofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Levofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Moxifloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2231",4,3,3,11,7,3,11,"Novobiocin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Amoxicillin_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Aztreonam_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Cefaclor_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Cefotaxime_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Cephalexin_Flucytosine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Flucytosine_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Flucytosine_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Flucytosine_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b2827",3,3,3,25,14,3,25,"Flucytosine_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Amoxicillin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Amoxicillin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Aztreonam_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Aztreonam_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cefaclor_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cefaclor_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cefotaxime_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cefotaxime_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cephalexin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Cephalexin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Imipenem_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Imipenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Levofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Meropenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Levofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Moxifloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Levofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3019",4,3,3,5,4,3,5,"Moxifloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Amoxicillin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Amoxicillin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Aztreonam_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Aztreonam_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cefaclor_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cefaclor_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cefotaxime_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cefotaxime_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cephalexin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Cephalexin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Imipenem_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Imipenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Levofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Meropenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Levofloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Moxifloxacin_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Levofloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3030",3,3,3,12,8,3,12,"Moxifloxacin_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Amoxicillin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Aztreonam_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Cefaclor_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Cefotaxime_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Cephalexin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Imipenem_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Meropenem_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Penicillin G_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3177",4,3,3,3,3,3,3,"Piperacillin_Sulfamonomethoxine","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Amoxicillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Aztreonam","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Cefaclor","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Cefotaxime","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Cephalexin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Penicillin G","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3251",3,3,3,25,14,3,25,"A22_Piperacillin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Amoxicillin_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Amoxicillin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Amoxicillin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Amoxicillin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Aztreonam_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Aztreonam_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Aztreonam_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Aztreonam_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefaclor_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefaclor_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefaclor_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefaclor_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefotaxime_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefotaxime_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefotaxime_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cefotaxime_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cephalexin_Ciprofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cephalexin_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cephalexin_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Cephalexin_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Ciprofloxacin_Imipenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Imipenem_Levofloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Imipenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Imipenem_Novobiocin","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"eco:b0839","eco:b3699",4,3,3,5,4,3,5,"Ciprofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt"
