node1 node2 experimental database textmining combined_score
b1124 b0933 0 540 0 540
b1124 b1513 0 540 0 540
b1124 b4231 0 540 0 540
b1124 b0864 0 540 0 540
b1124 b3270 0 540 0 540
b1124 b3542 0 540 0 540
b1124 b0830 0 540 0 540
b1124 b2131 0 540 0 540
b1124 b4485 0 540 0 540
b1124 b2197 0 540 0 540
b1124 b1486 0 540 0 540
b1124 b0892 173 0 0 173
b1124 b3480 0 540 0 540
b1124 b1901 0 540 0 540
b1124 b2150 0 540 0 540
b1124 b0590 0 540 0 540
b1124 b1293 0 540 0 540
b1124 b3749 0 900 0 900
b1124 b1918 0 540 0 540
b1124 b2677 0 720 0 720
b1124 b1441 0 540 0 540
b1124 b0066 0 540 0 540
b1124 b4032 0 900 0 900
b1124 b3454 0 540 0 540
b1124 b1485 0 540 0 540
b1124 b0068 0 540 0 540
b1124 b2201 0 540 0 540
b1124 b0366 0 540 0 540
b1124 b2177 0 540 0 540
b1124 b0197 0 900 0 900
b1124 b2211 0 540 0 540
b1124 b2200 0 540 0 540
b1124 b2547 0 540 0 540
b1124 b2180 0 540 0 540
b1124 b3541 0 540 0 540
b1124 b3201 0 900 0 900
b1124 b0832 0 540 0 540
b1124 b2309 0 540 0 540
b1124 b1244 0 540 0 540
b1124 b4035 0 900 0 900
b1124 b3460 0 540 0 540
b1124 b0809 0 540 0 540
b1124 b0792 0 540 0 540
b1124 b0886 0 720 0 720
b1124 b1755 0 540 0 540
b1124 b3450 0 900 0 900
b1124 b0198 0 900 0 900
b1124 b2198 0 540 0 540
b1124 b3457 0 540 0 540
b1124 b2199 0 540 0 540
b1124 b1117 0 540 0 540
b1124 b0151 0 900 0 900
b1124 b3477 0 540 0 540
b1124 b3485 0 360 0 360
b1124 b0857 0 900 0 900
b1124 b3479 0 540 0 540
b1124 b3194 0 360 0 360
b1124 b2129 0 540 0 540
b1124 b1311 0 540 0 540
b1124 b3451 0 900 0 900
b1124 b0367 0 540 0 540
b1124 b1246 0 540 0 540
b1124 b0855 0 900 205 917
b1124 b2148 0 540 0 540
b1124 b4033 0 900 0 900
b1124 b2310 0 540 0 540
b1124 b3728 0 540 0 540
b1124 b1123 0 900 772 976
b1124 b1319 0 540 0 540
b1124 b1290 0 540 0 540
b1124 b3458 0 540 0 540
b1124 b0696 0 900 0 900
b1124 b3727 0 540 0 540
b1124 b3271 0 540 0 540
b1124 b0794 0 540 0 540
b1124 b4230 0 540 0 540
b1124 b2422 0 540 0 540
b1124 b1292 0 540 0 540
b1124 b2308 0 540 0 540
b1124 b3567 0 540 0 540
b1124 b4513 0 900 0 900
b1124 b0914 0 900 0 900
b1124 b2423 0 540 0 540
b1124 b0862 0 540 0 540
b1124 b0860 0 540 0 540
b1124 b0128 0 360 0 360
b1124 b0152 0 540 0 540
b1124 b1443 0 540 0 540
b1124 b2548 0 540 0 540
b1124 b0588 0 540 0 540
b1124 b2128 0 540 0 540
b1124 b1920 0 540 0 540
b1124 b2130 0 540 0 540
b1124 b0067 0 540 0 540
b1124 b1125 0 900 813 980
b1124 b0856 0 900 95 905
b1124 b1329 0 540 0 540
b1124 b0697 0 900 0 900
b1124 b0811 0 540 0 540
b1124 b2306 0 540 0 540
b1124 b0765 0 540 0 540
b1124 b1516 0 540 0 540
b1124 b1858 0 540 0 540
b1124 b3540 0 540 0 540
b1124 b0810 0 540 0 540
b1124 b1709 0 900 0 900
b1124 b0262 0 360 0 360
b1124 b3269 0 540 0 540
b1124 b2307 0 540 0 540
b1124 b4288 0 540 0 540
b1124 b0153 0 900 0 900
b1124 b3456 0 540 0 540
b1124 b3455 0 540 0 540
b1124 b0654 0 540 0 540
b1124 b1487 0 540 0 540
b1124 b4034 0 540 0 540
b1124 b4290 0 540 0 540
b1124 b0887 0 720 0 720
b1124 b3566 0 540 0 540
b1124 b2417 0 540 0 540
b1124 b0653 0 540 0 540
b1124 b0936 0 540 0 540
b1124 b1116 0 540 0 540
b1124 b2149 0 540 0 540
b1125 b4035 0 900 0 900
b1125 b3201 0 900 0 900
b1125 b2309 0 540 0 540
b1125 b0832 0 540 0 540
b1125 b1244 0 540 0 540
b1125 b2547 0 540 0 540
b1125 b2180 0 540 0 540
b1125 b3541 0 540 0 540
b1125 b0198 0 900 0 900
b1125 b0886 0 720 0 720
b1125 b1755 0 540 0 540
b1125 b3450 0 900 0 900
b1125 b0792 0 540 0 540
b1125 b3460 0 540 0 540
b1125 b0809 0 540 0 540
b1125 b0857 0 900 95 905
b1125 b3479 0 540 0 540
b1125 b0151 0 900 0 900
b1125 b3477 0 540 0 540
b1125 b3485 0 360 0 360
b1125 b1117 0 540 0 540
b1125 b2199 0 540 0 540
b1125 b2198 0 540 0 540
b1125 b3457 0 540 0 540
b1125 b2310 0 540 0 540
b1125 b3728 0 540 0 540
b1125 b1123 0 900 750 973
b1125 b1319 0 540 0 540
b1125 b0855 0 900 210 917
b1125 b2148 0 540 0 540
b1125 b4033 0 900 0 900
b1125 b3451 0 900 0 900
b1125 b0367 0 540 0 540
b1125 b1246 0 540 0 540
b1125 b3194 0 360 0 360
b1125 b2129 0 540 0 540
b1125 b1311 0 540 0 540
b1125 b0860 0 540 0 540
b1125 b3567 0 540 0 540
b1125 b0914 0 900 0 900
b1125 b4513 0 900 0 900
b1125 b2423 0 540 0 540
b1125 b0862 0 540 0 540
b1125 b3271 0 540 0 540
b1125 b0794 0 540 0 540
b1125 b4230 0 540 0 540
b1125 b2422 0 540 0 540
b1125 b1292 0 540 0 540
b1125 b2308 0 540 0 540
b1125 b1290 0 540 0 540
b1125 b3458 0 540 0 540
b1125 b0696 0 900 0 900
b1125 b3727 0 540 0 540
b1125 b2128 0 540 0 540
b1125 b1920 0 540 0 540
b1125 b2130 0 540 0 540
b1125 b0067 0 540 0 540
b1125 b0128 0 360 0 360
b1125 b0152 0 540 0 540
b1125 b1443 0 540 95 565
b1125 b0588 0 540 0 540
b1125 b2548 0 540 0 540
b1125 b0810 0 540 0 540
b1125 b0262 0 360 0 360
b1125 b1709 0 900 0 900
b1125 b3269 0 540 0 540
b1125 b4288 0 540 0 540
b1125 b2307 0 540 0 540
b1125 b1858 0 540 0 540
b1125 b1516 0 540 0 540
b1125 b3540 0 540 0 540
b1125 b0811 0 540 0 540
b1125 b2306 0 540 0 540
b1125 b0765 0 540 0 540
b1125 b0697 0 900 0 900
b1125 b1329 0 540 0 540
b1125 b0856 0 900 0 900
b1125 b0936 0 540 0 540
b1125 b1116 0 540 0 540
b1125 b2149 0 540 0 540
b1125 b2417 0 540 0 540
b1125 b0653 0 540 0 540
b1125 b1487 0 540 0 540
b1125 b4034 0 540 0 540
b1125 b4290 0 540 0 540
b1125 b0887 0 720 0 720
b1125 b3566 0 540 0 540
b1125 b3456 0 540 0 540
b1125 b0153 0 900 0 900
b1125 b0654 0 540 0 540
b1125 b3455 0 540 0 540
b1125 b0934 0 540 0 540
b1125 b1483 0 540 0 540
b1125 b4086 0 540 0 540
b1125 b0698 0 900 0 900
b1125 b4105 0 360 0 360
b1125 b0158 0 540 0 540
b1125 b1515 0 540 0 540
b1125 b2425 0 540 0 540
b1125 b0863 0 540 0 540
b1125 b1245 0 540 0 540
b1125 b4088 0 540 0 540
b1125 b3476 0 540 0 540
b1125 b3452 0 900 0 900
b1125 b1291 0 540 0 540
b1125 b0854 0 540 0 540
b1125 b3726 0 540 0 540
b1125 b1440 0 540 0 540
b1125 b1118 0 540 0 540
b1125 b0829 0 540 0 540
b1125 b1756 0 540 0 540
b1125 b3750 0 900 0 900
b1125 b0831 0 540 0 540
b1125 b2424 0 540 0 540
b1125 b1247 0 540 0 540
b1125 b1900 0 540 0 540
b1125 b4287 0 540 0 540
b1125 b0592 0 540 0 540
b1125 b1310 0 540 0 540
b1125 b0793 0 540 0 540
b1125 b1484 0 540 0 540
b1125 b0763 0 540 0 540
b1125 b3751 0 540 0 540
b1125 b1442 0 540 0 540
b1125 b2678 0 720 0 720
b1125 b4262 0 900 0 900
b1125 b1514 0 540 0 540
b1125 b3478 0 540 0 540
b1125 b2178 0 540 0 540
b1125 b3453 0 540 0 540
b1125 b4261 0 900 0 900
b1125 b1857 0 540 0 540
b1125 b1711 0 900 0 900
b1125 b1312 0 540 0 540
b1125 b3486 0 360 0 360
b1125 b4227 0 540 0 540
b1125 b0861 0 540 0 540
b1125 b0764 0 540 0 540
b1125 b3568 0 540 0 540
b1125 b3544 0 540 0 540
b1125 b4289 0 540 0 540
b1125 b1126 0 900 754 974
b1125 b3725 0 540 0 540
b1125 b0365 0 540 0 540
b1125 b2546 0 540 0 540
b1125 b0760 0 540 0 540
b1125 b1294 0 540 0 540
b1125 b0652 0 540 0 540
b1125 b1754 0 540 0 540
b1125 b4087 0 540 0 540
b1125 b1513 0 540 0 540
b1125 b0864 0 540 0 540
b1125 b4231 0 540 0 540
b1125 b3270 0 540 0 540
b1125 b3542 0 540 0 540
b1125 b0830 0 540 0 540
b1125 b0933 0 540 0 540
b1125 b1917 0 540 0 540
b1125 b3020 0 360 0 360
b1125 b1243 0 540 0 540
b1125 b2679 0 540 0 540
b1125 b2179 0 540 0 540
b1125 b0589 0 540 0 540
b1125 b0199 0 900 0 900
b1125 b3917 0 540 0 540
b1125 b3543 0 540 0 540
b1125 b1859 0 540 0 540
b1125 b0655 0 540 0 540
b1125 b4460 0 540 0 540
b1125 b2150 0 540 0 540
b1125 b0590 0 540 0 540
b1125 b1293 0 540 0 540
b1125 b3749 0 900 0 900
b1125 b1918 0 540 0 540
b1125 b2677 0 720 0 720
b1125 b1441 0 540 0 540
b1125 b4485 0 540 0 540
b1125 b2197 0 540 0 540
b1125 b1486 0 540 0 540
b1125 b1901 0 540 0 540
b1125 b3480 0 540 0 540
b1125 b2131 0 540 0 540
b1125 b0197 0 900 0 900
b1125 b2211 0 540 0 540
b1125 b2200 0 540 0 540
b1125 b1124 0 900 813 980
b1125 b0366 0 540 0 540
b1125 b2177 0 540 0 540
b1125 b1485 0 540 0 540
b1125 b2201 0 540 0 540
b1125 b3454 0 540 0 540
b1125 b0068 0 540 0 540
b1125 b0066 0 540 0 540
b1125 b4032 0 900 0 900
b1126 b2148 0 540 0 540
b1126 b0933 0 540 0 540
b1126 b4231 0 540 0 540
b1126 b0864 0 540 0 540
b1126 b1513 0 540 0 540
b1126 b0830 0 540 0 540
b1126 b3542 0 540 0 540
b1126 b3270 0 540 0 540
b1126 b3917 0 540 0 540
b1126 b0199 0 900 0 900
b1126 b0589 0 540 0 540
b1126 b0655 0 540 0 540
b1126 b4460 0 540 0 540
b1126 b3543 0 540 0 540
b1126 b1859 0 540 0 540
b1126 b1243 0 540 0 540
b1126 b1917 0 540 0 540
b1126 b3020 0 360 0 360
b1126 b2179 0 540 0 540
b1126 b2679 0 540 0 540
b1126 b0861 0 540 0 540
b1126 b3486 0 360 0 360
b1126 b4227 0 540 0 540
b1126 b1312 0 540 0 540
b1126 b0764 0 540 0 540
b1126 b3544 0 540 0 540
b1126 b3568 0 540 0 540
b1126 b4289 0 540 0 540
b1126 b0652 0 540 0 540
b1126 b1754 0 540 0 540
b1126 b4087 0 540 0 540
b1126 b2546 0 540 0 540
b1126 b3725 0 540 0 540
b1126 b0365 0 540 0 540
b1126 b1294 0 540 0 540
b1126 b2370 0 0 201 201
b1126 b0760 0 540 0 540
b1126 b1124 0 900 736 972
b1126 b0366 0 540 0 540
b1126 b2177 0 540 0 540
b1126 b0197 0 900 0 900
b1126 b2200 0 540 0 540
b1126 b2211 0 540 0 540
b1126 b4032 0 900 0 900
b1126 b0066 0 540 0 540
b1126 b3454 0 540 0 540
b1126 b1485 0 540 0 540
b1126 b0068 0 540 0 540
b1126 b2201 0 540 0 540
b1126 b3749 0 900 0 900
b1126 b1293 0 540 0 540
b1126 b0590 0 540 0 540
b1126 b2150 0 540 0 540
b1126 b1441 0 540 0 540
b1126 b2677 0 720 0 720
b1126 b1918 0 540 0 540
b1126 b2131 0 540 0 540
b1126 b2786 0 0 190 190
b1126 b2197 0 540 0 540
b1126 b4485 0 540 0 540
b1126 b1901 0 540 0 540
b1126 b3480 0 540 0 540
b1126 b1486 0 540 0 540
b1126 b0829 0 540 0 540
b1126 b1756 0 540 0 540
b1126 b3726 0 540 0 540
b1126 b1440 0 540 0 540
b1126 b1118 0 540 0 540
b1126 b2424 0 540 0 540
b1126 b0831 0 540 0 540
b1126 b3750 0 900 0 900
b1126 b1515 0 540 0 540
b1126 b0863 0 540 0 540
b1126 b2425 0 540 0 540
b1126 b1483 0 540 0 540
b1126 b0934 0 540 0 540
b1126 b4105 0 360 0 360
b1126 b0158 0 540 0 540
b1126 b0698 0 900 0 900
b1126 b4086 0 540 0 540
b1126 b3476 0 540 0 540
b1126 b0854 0 540 0 540
b1126 b3452 0 900 0 900
b1126 b1291 0 540 0 540
b1126 b4088 0 540 0 540
b1126 b1245 0 540 0 540
b1126 b3478 0 540 0 540
b1126 b1514 0 540 0 540
b1126 b3453 0 540 0 540
b1126 b2178 0 540 0 540
b1126 b1857 0 540 0 540
b1126 b1711 0 900 0 900
b1126 b4261 0 900 0 900
b1126 b0592 0 540 0 540
b1126 b1310 0 540 0 540
b1126 b1900 0 540 0 540
b1126 b1247 0 540 0 540
b1126 b4287 0 540 0 540
b1126 b2678 0 720 0 720
b1126 b1442 0 540 0 540
b1126 b3751 0 540 0 540
b1126 b0763 0 540 0 540
b1126 b4262 0 900 0 900
b1126 b0793 0 540 0 540
b1126 b1484 0 540 0 540
b1126 b1920 0 540 0 540
b1126 b2128 0 540 0 540
b1126 b0067 0 540 133 584
b1126 b2130 0 540 0 540
b1126 b1125 0 900 754 974
b1126 b0152 0 540 0 540
b1126 b1443 0 540 0 540
b1126 b0128 0 360 0 360
b1126 b0588 0 540 0 540
b1126 b2548 0 540 0 540
b1126 b3567 0 540 0 540
b1126 b2423 0 540 0 540
b1126 b0862 0 540 0 540
b1126 b4513 0 900 0 900
b1126 b0914 0 900 0 900
b1126 b0860 0 540 0 540
b1126 b3458 0 540 0 540
b1126 b0696 0 900 0 900
b1126 b1290 0 540 0 540
b1126 b3727 0 540 0 540
b1126 b1292 0 540 0 540
b1126 b4230 0 540 0 540
b1126 b2422 0 540 0 540
b1126 b0794 0 540 0 540
b1126 b3271 0 540 0 540
b1126 b2308 0 540 0 540
b1126 b0185 162 0 0 161
b1126 b2417 0 540 0 540
b1126 b0653 0 540 0 540
b1126 b2149 0 540 0 540
b1126 b1116 0 540 0 540
b1126 b0936 0 540 0 540
b1126 b0153 0 900 0 900
b1126 b3456 0 540 0 540
b1126 b0654 0 540 0 540
b1126 b3455 0 540 0 540
b1126 b4034 0 540 0 540
b1126 b1487 0 540 0 540
b1126 b4290 0 540 0 540
b1126 b0887 0 720 0 720
b1126 b3566 0 540 0 540
b1126 b1516 0 540 0 540
b1126 b1858 0 540 0 540
b1126 b3540 0 540 0 540
b1126 b1709 0 900 0 900
b1126 b0262 0 360 0 360
b1126 b0810 0 540 0 540
b1126 b2307 0 540 0 540
b1126 b4288 0 540 0 540
b1126 b3269 0 540 0 540
b1126 b0856 0 900 0 900
b1126 b1329 0 540 0 540
b1126 b0697 0 900 0 900
b1126 b0811 0 540 0 540
b1126 b0765 0 540 0 540
b1126 b2306 0 540 0 540
b1126 b1755 0 540 0 540
b1126 b0886 0 720 0 720
b1126 b3450 0 900 0 900
b1126 b0198 0 900 0 900
b1126 b0809 0 540 0 540
b1126 b3460 0 540 0 540
b1126 b0792 0 540 0 540
b1126 b0832 0 540 0 540
b1126 b2309 0 540 0 540
b1126 b3201 0 900 0 900
b1126 b1244 0 540 0 540
b1126 b4035 0 900 0 900
b1126 b2547 0 540 0 540
b1126 b3541 0 540 0 540
b1126 b2180 0 540 0 540
b1126 b0855 0 900 0 900
b1126 b4033 0 900 0 900
b1126 b2310 0 540 0 540
b1126 b3728 0 540 0 540
b1126 b1123 0 900 631 961
b1126 b1319 0 540 0 540
b1126 b1311 0 540 0 540
b1126 b2129 0 540 0 540
b1126 b3194 0 360 0 360
b1126 b3451 0 900 0 900
b1126 b0367 0 540 0 540
b1126 b1246 0 540 0 540
b1126 b3210 0 0 162 161
b1126 b0151 0 900 0 900
b1126 b3485 0 360 0 360
b1126 b3477 0 540 0 540
b1126 b3479 0 540 0 540
b1126 b0857 0 900 0 900
b1126 b2198 0 540 0 540
b1126 b3457 0 540 0 540
b1126 b1117 0 540 0 540
b1126 b2199 0 540 0 540
b1127 b3340 344 0 0 343
b1127 b3919 413 0 0 412
b1127 b3359 559 0 0 559
b1127 b4272 277 0 0 277
b1127 b0903 360 0 0 360
b1127 b4021 182 0 0 181
b1128 b3313 661 0 0 660
b1128 b0163 210 0 0 210
b1129 b4088 210 0 0 210
b1129 b0115 240 0 0 239
b1129 b0473 76 122 0 154
b1129 b0400 45 0 283 285
b1129 b1130 486 0 983 990
b1129 b3751 210 0 0 210
b1129 b2216 154 0 0 153
b1129 b0994 210 0 0 210
b1129 b0727 240 0 0 239
b1129 b2370 282 0 0 282
b1129 b4227 210 0 0 210
b1129 b2786 282 0 0 282
b1129 b1901 210 0 0 210
b1129 b1285 125 0 139 214
b1129 b2150 210 0 0 210
b1129 b0993 282 0 0 282
b1129 b1888 0 0 195 195
b1129 b2919 215 0 0 215
b1129 b3846 215 0 49 221
b1129 b1394 215 0 0 215
b1129 b1826 0 0 573 573
b1129 b3210 571 0 171 629
b1129 b2341 215 0 49 221
b1129 b3072 125 0 102 180
b1129 b2067 125 0 210 279
b1129 b1207 148 0 64 168
b1129 b1489 125 0 127 203
b1129 b1393 215 0 0 215
b1129 b2548 210 0 0 210
b1129 b0036 215 0 0 215
b1129 b1516 210 0 0 210
b1129 b4025 153 0 0 152
b1129 b1500 399 0 867 916
b1130 b2288 257 0 0 256
b1130 b1489 74 0 136 165
b1130 b2285 208 0 0 208
b1130 b2488 192 0 0 192
b1130 b2281 192 0 0 192
b1130 b2276 208 0 0 208
b1130 b4113 0 0 364 364
b1130 b2278 182 0 0 181
b1130 b1129 486 0 983 990
b1130 b2279 208 0 0 208
b1130 b3210 151 0 144 242
b1130 b2280 257 0 0 256
b1130 b3072 142 0 105 199
b1130 b2067 74 0 142 171
b1130 b2277 208 0 0 208
b1130 b2370 91 0 139 183
b1130 b1794 74 0 133 162
b1130 b2786 91 0 165 208
b1130 b0993 91 0 107 153
b1130 b2284 208 0 0 208
b1130 b1888 74 0 130 159
b1130 b2562 192 0 0 192
b1130 b2282 208 0 0 208
b1130 b2484 182 0 0 181
b1130 b2720 192 0 0 192
b1130 b0400 71 0 761 768
b1130 b1378 192 0 0 192
b1130 b2286 610 0 0 610
b1130 b1883 68 0 206 228
b1130 b2287 257 0 0 256
b1130 b2283 257 0 0 256
b1131 b3197 192 0 0 192
b1131 b2312 0 0 284 284
b1131 b0414 203 0 0 203
b1131 b2500 156 0 0 155
b1131 b4005 156 0 0 155
b1131 b2476 70 0 370 389
b1131 b1094 559 0 0 559
b1133 b3470 0 540 0 540
b1133 b0969 457 900 0 943
b1133 b2810 0 540 0 540
b1133 b3706 0 0 234 234
b1133 b3343 0 540 0 540
b1133 b3498 363 0 0 363
b1133 b3345 0 540 0 540
b1133 b2529 0 540 0 540
b1133 b3344 0 540 0 540
b1133 b3741 0 0 478 478
b1133 b0784 0 540 0 540
b1133 b2530 0 540 0 540
b1133 b0785 0 540 0 540
b1133 b2811 0 540 0 540
b1133 b3992 0 540 0 540
b1133 b4407 0 540 0 540
b1133 b1679 0 540 0 540
b1133 b0423 0 540 0 540
b1135 b1823 333 0 0 333
b1135 b1593 277 0 0 277
b1135 b3602 470 0 0 470
b1135 b1269 400 0 0 400
b1135 b1086 450 0 0 450
b1136 b1297 0 0 157 156
b1136 b3781 457 0 0 457
b1136 b1611 0 0 283 282
b1136 b1276 45 0 156 159
b1136 b1241 0 0 199 199
b1136 b0720 0 0 406 406
b1136 b1695 73 0 122 151
b1136 b1387 63 0 203 221
b1136 b1800 287 0 0 286
b1136 b0221 73 0 122 151
b1136 b3236 270 0 283 454
b1136 b2926 0 0 286 286
b1136 b4187 73 0 122 151
b1136 b0039 73 0 122 151
b1136 b4016 691 0 177 734
b1136 b4154 0 0 157 156
b1136 b3212 0 0 235 235
b1136 b0771 45 0 156 159
b1136 b0073 287 0 0 286
b1136 b0723 0 0 157 156
b1136 b0726 0 0 285 284
b1136 b3846 0 0 313 313
b1136 b3870 0 0 389 389
b1136 b2779 0 0 286 286
b1136 b2341 0 0 313 313
b1137 b3835 180 0 0 179
b1137 b0347 148 0 66 170
b1137 b3625 180 0 0 179
b1137 b2906 148 0 66 170
b1137 b0662 148 0 66 170
b1137 b2551 159 0 0 158
b1137 b2907 148 0 66 170
b1144 b3230 188 0 0 188
b1144 b3314 166 0 0 165
b1154 b0648 226 0 0 225
b1154 b2716 226 0 0 225
b1154 b1762 226 0 0 225
b1154 b3721 226 0 0 225
b1154 b0645 226 0 0 225
b1154 b2901 226 0 0 225
b1156 b3869 457 0 0 457
b1156 b0627 154 0 0 153
b1158 b3220 0 0 218 218
b1160 b1235 457 0 440 682
b1161 b2622 179 0 0 179
b1162 b2370 243 0 0 242
b1162 b1297 233 0 0 232
b1162 b2786 174 0 0 173
b1162 b0993 174 0 0 173
b1162 b1000 276 0 93 315
b1162 b4167 154 0 0 153
b1162 b1507 185 0 0 185
b1162 b0015 276 0 93 315
b1162 b1163 0 0 882 882
b1162 b3987 157 0 0 156
b1162 b1559 276 0 65 294
b1162 b2218 174 0 0 173
b1162 b0484 0 0 310 309
b1162 b3210 174 0 0 173
b1162 b3870 236 0 0 236
b1163 b3261 284 0 0 284
b1163 b1084 457 0 0 457
b1163 b3210 70 0 138 164
b1163 b3072 146 0 94 193
b1163 b1162 0 0 882 882
b1166 b0640 159 0 0 158
b1168 b3210 70 0 138 164
b1168 b3072 146 0 94 193
b1168 b3261 284 0 0 284
b1168 b1084 457 0 0 457
b1174 b3807 171 0 0 171
b1174 b1175 964 0 0 964
b1175 b2562 156 0 0 155
b1175 b0676 277 0 0 277
b1175 b1547 343 0 0 343
b1175 b0098 250 0 0 250
b1175 b1176 691 0 405 808
b1175 b1174 964 0 0 964
b1175 b1084 399 0 0 398
b1175 b0692 343 0 0 343
b1175 b0095 509 0 0 509
b1175 b3251 414 0 0 414
b1176 b4379 508 0 0 508
b1176 b1575 457 0 821 898
b1176 b0432 0 0 433 433
b1176 b0387 508 0 0 508
b1176 b3349 55 0 426 434
b1176 b3916 0 0 379 379
b1176 b1613 280 0 0 280
b1176 b3038 0 0 387 386
b1176 b3464 0 0 514 513
b1176 b0095 509 0 534 761
b1176 b2456 457 0 0 457
b1176 b1175 691 0 405 808
b1176 b0620 508 0 0 508
b1177 b1178 0 0 227 226
b1178 b1177 0 0 227 226
b1179 b4379 159 0 0 158
b1180 b2022 204 0 0 204
b1180 b1241 159 0 0 158
b1180 b0435 155 0 0 154
b1183 b0640 0 900 0 900
b1183 b1842 0 900 0 900
b1183 b0215 0 900 0 900
b1183 b0438 0 0 482 482
b1183 b4259 0 540 0 540
b1183 b3813 0 0 334 334
b1183 b1061 0 0 374 374
b1183 b2698 0 0 483 482
b1183 b2699 691 540 424 911
b1183 b0184 0 900 448 942
b1183 b3701 0 900 0 900
b1183 b1099 0 900 0 900
b1183 b1184 691 900 945 998
b1183 b0231 0 0 590 590
b1183 b3449 156 0 0 155
b1183 b3833 152 0 0 151
b1183 b4043 0 0 312 311
b1183 b4372 0 540 0 540
b1183 b0470 0 720 0 720
b1184 b3863 68 194 0 216
b1184 b3701 507 961 407 987
b1184 b0059 221 106 135 344
b1184 b0089 381 0 0 381
b1184 b0470 0 720 0 720
b1184 b4372 0 540 0 540
b1184 b0640 0 900 0 900
b1184 b4259 0 540 0 540
b1184 b3347 381 0 50 386
b1184 b0060 463 540 144 770
b1184 b2699 457 540 757 934
b1184 b0184 0 900 0 900
b1184 b1099 0 953 140 957
b1184 b2733 75 0 158 187
b1184 b2068 0 0 158 157
b1184 b4143 0 0 359 359
b1184 b0634 381 0 0 381
b1184 b2708 156 0 0 155
b1184 b0215 0 900 0 900
b1184 b4207 381 0 50 386
b1184 b1842 0 900 0 900
b1184 b1633 0 0 158 157
b1184 b1183 691 900 945 998
b1185 b1078 278 0 0 278
b1185 b4136 0 0 393 392
b1185 b3860 618 0 958 983
b1185 b4075 0 0 209 209
b1185 b2022 181 0 0 181
b1185 b2195 0 0 394 394
b1185 b0604 0 0 194 194
b1185 b2201 0 0 343 343
b1185 b2893 0 0 281 281
b1189 b2542 464 0 0 463
b1189 b3734 570 0 0 570
b1189 b2905 455 0 133 507
b1189 b0436 457 0 0 457
b1190 b0031 228 0 0 227
b1190 b4053 0 900 0 900
b1190 b4382 186 0 0 186
b1191 b4016 169 0 0 169
b1192 b4379 159 0 0 158
b1193 b2105 171 0 0 171
b1194 b1945 457 0 962 978
b1194 b0586 263 0 0 263
b1194 b1939 457 0 929 959
b1197 b3519 0 900 0 900
b1198 b2715 0 0 326 325
b1198 b1372 175 0 0 175
b1198 b3950 0 0 281 281
b1198 b3953 0 0 281 281
b1198 b0679 0 0 462 461
b1198 b2416 0 0 206 206
b1198 b2386 0 0 293 293
b1198 b2167 0 0 319 319
b1198 b2415 0 0 204 204
b1198 b2383 0 0 375 375
b1198 b3753 402 0 106 442
b1198 b3899 0 0 319 319
b1198 b2417 0 0 297 297
b1198 b2151 402 0 106 442
b1198 b4141 175 0 0 175
b1198 b1200 460 900 0 943
b1198 b0345 402 0 106 442
b1198 b0080 402 0 106 442
b1198 b1199 460 900 0 943
b1198 b4240 0 0 326 325
b1198 b4241 402 0 106 442
b1198 b4264 402 0 106 442
b1198 b2429 0 0 326 325
b1198 b0731 0 0 462 461
b1198 b2169 0 0 318 317
b1198 b3206 0 0 204 204
b1198 b3947 0 0 375 375
b1198 b3722 0 0 462 461
b1198 b1621 0 0 326 325
b1198 b0025 455 0 0 455
b1198 b2425 175 0 0 175
b1198 b2387 0 0 281 281
b1198 b1101 0 0 326 325
b1198 b1620 402 0 106 442
b1198 b3438 402 0 106 442
b1198 b3075 402 0 106 442
b1198 b3934 402 0 106 442
b1198 b3949 0 0 293 293
b1198 b1658 402 0 106 442
b1198 b2837 402 0 106 442
b1198 b1320 402 0 106 442
b1198 b3569 439 0 211 538
b1198 b2714 402 0 106 442
b1199 b1201 960 0 0 960
b1199 b1198 460 900 0 943
b1199 b4316 0 0 192 192
b1199 b3737 0 0 158 157
b1199 b0531 0 0 192 192
b1199 b1200 960 900 383 997
b1200 b3486 175 0 0 175
b1200 b1201 960 0 0 960
b1200 b1198 460 900 0 943
b1200 b0637 158 0 0 157
b1200 b1199 960 900 383 997
b1200 b3030 363 0 0 363
b1201 b1199 960 0 0 960
b1201 b1200 960 0 0 960
b1201 b1300 509 0 0 509
b1202 b3235 171 0 0 171
b1202 b3234 171 0 0 171
b1202 b0161 171 0 0 171
b1202 b0053 212 0 0 212
b1203 b2942 156 0 0 155
b1204 b0708 0 0 599 599
b1204 b0029 505 0 0 505
b1205 b3734 151 0 0 150
b1206 b2414 0 0 158 157
b1206 b2842 235 0 48 240
b1206 b2426 235 0 48 240
b1206 b1093 235 0 48 240
b1206 b4249 235 0 48 240
b1206 b1606 235 0 48 240
b1206 b3003 235 0 48 240
b1206 b0596 235 0 48 240
b1206 b2277 509 0 0 509
b1206 b1619 235 0 48 240
b1206 b2137 235 0 48 240
b1206 b0318 702 0 144 734
b1206 b2421 0 0 158 157
b1206 b2902 235 0 48 240
b1206 b2541 235 0 48 240
b1206 b1271 235 0 48 240
b1206 b0398 594 0 0 594
b1206 b4266 235 0 48 240
b1206 b2705 235 0 48 240
b1206 b2774 235 0 48 240
b1206 b1094 900 0 0 900
b1207 b3752 559 0 0 559
b1207 b4399 148 0 64 168
