node1 node2 experimental database textmining combined_score
ECIAI1_0570 ECIAI1_2797 0 0 185 185
ECIAI1_0570 ECIAI1_1345 220 0 0 220
ECIAI1_0570 ECIAI1_0976 307 0 280 479
ECIAI1_0570 ECIAI1_1656 0 0 185 185
ECIAI1_0570 ECIAI1_3892 247 0 0 246
ECIAI1_0570 ECIAI1_3622 247 0 0 246
ECIAI1_0570 ECIAI1_1128 0 0 185 185
ECIAI1_0570 ECIAI1_1129 421 0 405 640
ECIAI1_0570 ECIAI1_0579 0 900 947 994
ECIAI1_0570 ECIAI1_1425 0 0 307 307
ECIAI1_0570 ECIAI1_1710 220 0 0 220
ECIAI1_0570 ECIAI1_2806 220 0 0 220
ECIAI1_0570 ECIAI1_4089 0 0 289 288
ECIAI1_0570 ECIAI1_1671 220 0 0 220
ECIAI1_0570 ECIAI1_2593 0 0 185 185
ECIAI1_0570 ECIAI1_1289 0 0 185 185
ECIAI1_0570 ECIAI1_2947 220 0 0 220
ECIAI1_0570 ECIAI1_3152 0 0 185 185
ECIAI1_0570 ECIAI1_4522 0 0 289 288
ECIAI1_0570 ECIAI1_1755 294 0 283 472
ECIAI1_0570 ECIAI1_2952 0 0 185 185
ECIAI1_0570 ECIAI1_2483 0 0 185 185
ECIAI1_0570 ECIAI1_3937 220 0 0 220
ECIAI1_0570 ECIAI1_2215 0 0 185 185
ECIAI1_0570 ECIAI1_2429 220 0 0 220
ECIAI1_0570 ECIAI1_4282 0 0 324 323
ECIAI1_0572 ECIAI1_0573 0 900 0 900
ECIAI1_0572 ECIAI1_0308 151 0 0 150
ECIAI1_0572 ECIAI1_0576 0 900 770 976
ECIAI1_0572 ECIAI1_2234 0 0 162 161
ECIAI1_0572 ECIAI1_0151 428 0 108 467
ECIAI1_0572 ECIAI1_0150 412 0 142 473
ECIAI1_0572 ECIAI1_0574 428 900 830 989
ECIAI1_0572 ECIAI1_0566 0 0 800 800
ECIAI1_0572 ECIAI1_0157 412 0 108 453
ECIAI1_0573 ECIAI1_0572 0 900 0 900
ECIAI1_0573 ECIAI1_0576 0 900 0 900
ECIAI1_0573 ECIAI1_0580 186 0 0 186
ECIAI1_0573 ECIAI1_0574 0 900 185 915
ECIAI1_0574 ECIAI1_0150 426 0 142 486
ECIAI1_0574 ECIAI1_0573 0 900 185 915
ECIAI1_0574 ECIAI1_3154 0 0 179 179
ECIAI1_0574 ECIAI1_0572 428 900 830 989
ECIAI1_0574 ECIAI1_0576 0 900 0 900
ECIAI1_0574 ECIAI1_0157 426 0 108 466
ECIAI1_0574 ECIAI1_0149 428 0 108 467
ECIAI1_0575 ECIAI1_2720 153 0 0 152
ECIAI1_0576 ECIAI1_2234 0 0 283 282
ECIAI1_0576 ECIAI1_0572 0 900 770 976
ECIAI1_0576 ECIAI1_0574 0 900 0 900
ECIAI1_0576 ECIAI1_0566 0 0 772 772
ECIAI1_0576 ECIAI1_0573 0 900 0 900
ECIAI1_0577 ECIAI1_2343 0 900 0 900
ECIAI1_0577 ECIAI1_2342 0 0 180 179
ECIAI1_0578 ECIAI1_0565 0 900 865 985
ECIAI1_0578 ECIAI1_1881 0 0 157 156
ECIAI1_0578 ECIAI1_0579 394 900 928 995
ECIAI1_0578 ECIAI1_1284 0 0 157 156
ECIAI1_0578 ECIAI1_0570 0 900 647 963
ECIAI1_0578 ECIAI1_0580 381 0 0 381
ECIAI1_0579 ECIAI1_3873 247 0 0 246
ECIAI1_0579 ECIAI1_0578 394 900 928 995
ECIAI1_0579 ECIAI1_3777 247 0 0 246
ECIAI1_0579 ECIAI1_3122 256 0 0 256
ECIAI1_0579 ECIAI1_3222 254 0 0 254
ECIAI1_0579 ECIAI1_1710 254 0 0 254
ECIAI1_0579 ECIAI1_1671 254 0 0 254
ECIAI1_0579 ECIAI1_2806 254 0 0 254
ECIAI1_0579 ECIAI1_4124 326 0 0 325
ECIAI1_0579 ECIAI1_3126 0 0 312 311
ECIAI1_0579 ECIAI1_0565 0 900 929 992
ECIAI1_0579 ECIAI1_3939 247 0 0 246
ECIAI1_0579 ECIAI1_1396 267 0 0 267
ECIAI1_0579 ECIAI1_1345 254 0 0 254
ECIAI1_0579 ECIAI1_1738 267 0 0 267
ECIAI1_0579 ECIAI1_2746 361 0 0 361
ECIAI1_0579 ECIAI1_0581 267 0 0 267
ECIAI1_0579 ECIAI1_3244 247 0 0 246
ECIAI1_0579 ECIAI1_1129 0 0 312 311
ECIAI1_0579 ECIAI1_3583 254 0 0 254
ECIAI1_0579 ECIAI1_4088 267 0 0 267
ECIAI1_0579 ECIAI1_4139 254 0 0 254
ECIAI1_0579 ECIAI1_3937 254 0 0 254
ECIAI1_0579 ECIAI1_2429 254 0 0 254
ECIAI1_0579 ECIAI1_4013 267 0 0 267
ECIAI1_0579 ECIAI1_0379 361 0 0 361
ECIAI1_0579 ECIAI1_0570 0 900 947 994
ECIAI1_0579 ECIAI1_4540 247 0 0 246
ECIAI1_0579 ECIAI1_4473 254 0 0 254
ECIAI1_0579 ECIAI1_2947 254 0 0 254
ECIAI1_0579 ECIAI1_2228 254 0 0 254
ECIAI1_0579 ECIAI1_0746 361 0 0 361
ECIAI1_0579 ECIAI1_3735 254 0 0 254
ECIAI1_0579 ECIAI1_0079 254 0 0 254
ECIAI1_0579 ECIAI1_3368 247 0 0 246
ECIAI1_0579 ECIAI1_0346 254 0 0 254
ECIAI1_0579 ECIAI1_0987 423 0 0 422
ECIAI1_0579 ECIAI1_0110 247 0 0 246
ECIAI1_0579 ECIAI1_1204 247 0 0 246
ECIAI1_0580 ECIAI1_1227 249 0 47 253
ECIAI1_0580 ECIAI1_2400 187 0 48 192
ECIAI1_0580 ECIAI1_3820 152 0 0 151
ECIAI1_0580 ECIAI1_2814 187 0 0 187
ECIAI1_0580 ECIAI1_0316 254 80 68 304
ECIAI1_0580 ECIAI1_1130 187 0 48 192
ECIAI1_0580 ECIAI1_2315 241 105 0 291
ECIAI1_0580 ECIAI1_2355 187 0 0 187
ECIAI1_0580 ECIAI1_2062 201 0 0 201
ECIAI1_0580 ECIAI1_3802 201 0 0 201
ECIAI1_0580 ECIAI1_2435 187 0 0 187
ECIAI1_0580 ECIAI1_0988 197 0 0 197
ECIAI1_0580 ECIAI1_2314 197 0 0 197
ECIAI1_0580 ECIAI1_3358 154 0 0 153
ECIAI1_0580 ECIAI1_1872 197 0 0 197
ECIAI1_0580 ECIAI1_2350 276 0 0 276
ECIAI1_0580 ECIAI1_3793 201 0 0 201
ECIAI1_0580 ECIAI1_1127 187 0 0 187
ECIAI1_0580 ECIAI1_2302 154 0 0 153
ECIAI1_0580 ECIAI1_0578 381 0 0 381
ECIAI1_0580 ECIAI1_2351 239 0 0 238
ECIAI1_0580 ECIAI1_2356 262 0 0 262
ECIAI1_0580 ECIAI1_0180 186 0 0 186
ECIAI1_0580 ECIAI1_0995 222 0 0 222
ECIAI1_0580 ECIAI1_1036 154 0 0 153
ECIAI1_0580 ECIAI1_1406 131 0 98 182
ECIAI1_0580 ECIAI1_0573 186 0 0 186
ECIAI1_0580 ECIAI1_0711 186 0 0 186
ECIAI1_0580 ECIAI1_0527 250 0 0 250
ECIAI1_0580 ECIAI1_0570 0 0 736 736
ECIAI1_0580 ECIAI1_2539 187 0 0 187
ECIAI1_0580 ECIAI1_2577 197 0 0 197
ECIAI1_0580 ECIAI1_0397 300 0 45 302
ECIAI1_0580 ECIAI1_2347 182 0 0 181
ECIAI1_0580 ECIAI1_2418 123 0 101 177
ECIAI1_0580 ECIAI1_4039 123 0 101 177
ECIAI1_0580 ECIAI1_1377 187 0 0 187
ECIAI1_0580 ECIAI1_4516 197 0 0 197
ECIAI1_0580 ECIAI1_2672 187 0 0 187
ECIAI1_0580 ECIAI1_3355 241 105 0 291
ECIAI1_0580 ECIAI1_2361 262 0 0 262
ECIAI1_0580 ECIAI1_2894 154 0 0 153
ECIAI1_0580 ECIAI1_3792 201 0 0 201
ECIAI1_0580 ECIAI1_1392 197 0 0 197
ECIAI1_0580 ECIAI1_0447 186 0 0 186
ECIAI1_0580 ECIAI1_2360 434 0 0 434
ECIAI1_0580 ECIAI1_2362 262 0 0 262
ECIAI1_0580 ECIAI1_3502 250 0 0 250
ECIAI1_0580 ECIAI1_0912 197 0 0 197
ECIAI1_0581 ECIAI1_0579 267 0 0 267
ECIAI1_0582 ECIAI1_1665 206 0 0 206
ECIAI1_0582 ECIAI1_0098 206 0 0 206
ECIAI1_0582 ECIAI1_4060 187 0 0 187
ECIAI1_0584 ECIAI1_2252 215 0 0 215
ECIAI1_0584 ECIAI1_4208 0 0 156 155
ECIAI1_0584 ECIAI1_2604 0 0 157 156
ECIAI1_0585 ECIAI1_4149 52 0 273 281
ECIAI1_0585 ECIAI1_0046 215 0 0 215
ECIAI1_0585 ECIAI1_0002 52 0 273 281
ECIAI1_0585 ECIAI1_3452 112 0 122 187
ECIAI1_0585 ECIAI1_0434 215 0 0 215
ECIAI1_0585 ECIAI1_2511 187 0 0 187
ECIAI1_0586 ECIAI1_3038 256 0 0 256
ECIAI1_0586 ECIAI1_1872 251 0 0 250
ECIAI1_0586 ECIAI1_3685 309 0 253 461
ECIAI1_0586 ECIAI1_3582 187 0 0 187
ECIAI1_0586 ECIAI1_3880 0 0 157 156
ECIAI1_0586 ECIAI1_3562 256 0 0 256
ECIAI1_0586 ECIAI1_0987 256 0 0 256
ECIAI1_0586 ECIAI1_2805 256 0 0 256
ECIAI1_0586 ECIAI1_3539 256 0 0 256
ECIAI1_0586 ECIAI1_2806 256 0 0 256
ECIAI1_0586 ECIAI1_1392 251 0 0 250
ECIAI1_0586 ECIAI1_2548 0 0 157 156
ECIAI1_0586 ECIAI1_0587 161 0 0 161
ECIAI1_0586 ECIAI1_0467 256 0 0 256
ECIAI1_0586 ECIAI1_0912 256 0 0 256
ECIAI1_0586 ECIAI1_0594 215 0 0 215
ECIAI1_0587 ECIAI1_0586 161 0 0 161
ECIAI1_0589 ECIAI1_1972 158 0 0 157
ECIAI1_0589 ECIAI1_4577 158 0 0 157
ECIAI1_0589 ECIAI1_1202 195 0 822 850
ECIAI1_0589 ECIAI1_3219 158 0 0 157
ECIAI1_0589 ECIAI1_4369 422 0 846 907
ECIAI1_0589 ECIAI1_1973 158 0 0 157
ECIAI1_0589 ECIAI1_1415 158 0 0 157
ECIAI1_0590 ECIAI1_4194 0 0 157 156
ECIAI1_0590 ECIAI1_0424 215 0 101 264
ECIAI1_0590 ECIAI1_0219 203 0 0 203
ECIAI1_0590 ECIAI1_2844 0 0 179 179
ECIAI1_0590 ECIAI1_3645 0 0 644 644
ECIAI1_0590 ECIAI1_0591 0 0 879 879
ECIAI1_0590 ECIAI1_2376 252 0 62 268
ECIAI1_0590 ECIAI1_4376 180 0 0 179
ECIAI1_0590 ECIAI1_3378 96 0 197 243
ECIAI1_0590 ECIAI1_0014 206 0 282 405
ECIAI1_0590 ECIAI1_1703 0 0 183 183
ECIAI1_0590 ECIAI1_1927 169 0 0 169
ECIAI1_0590 ECIAI1_0634 206 0 108 261
ECIAI1_0590 ECIAI1_0808 0 0 172 171
ECIAI1_0590 ECIAI1_3475 0 0 157 156
ECIAI1_0590 ECIAI1_0723 0 0 205 205
ECIAI1_0590 ECIAI1_0316 118 0 186 251
ECIAI1_0590 ECIAI1_1766 0 0 253 252
ECIAI1_0590 ECIAI1_2047 208 0 101 257
ECIAI1_0590 ECIAI1_3916 107 0 240 292
ECIAI1_0590 ECIAI1_2578 206 0 108 261
ECIAI1_0590 ECIAI1_1814 0 0 162 161
ECIAI1_0590 ECIAI1_2493 157 0 0 156
ECIAI1_0590 ECIAI1_0928 388 0 0 388
ECIAI1_0590 ECIAI1_0114 0 0 263 263
ECIAI1_0590 ECIAI1_3303 208 0 101 257
ECIAI1_0590 ECIAI1_1728 169 0 0 169
ECIAI1_0590 ECIAI1_3476 0 0 253 252
ECIAI1_0590 ECIAI1_1698 0 0 644 644
ECIAI1_0590 ECIAI1_0009 90 0 122 166
ECIAI1_0590 ECIAI1_0700 0 0 162 161
ECIAI1_0590 ECIAI1_1312 0 0 157 156
ECIAI1_0590 ECIAI1_2887 0 0 212 212
ECIAI1_0590 ECIAI1_2277 429 0 253 555
ECIAI1_0590 ECIAI1_2252 208 0 101 257
ECIAI1_0590 ECIAI1_3980 155 0 0 154
ECIAI1_0590 ECIAI1_1146 0 0 192 192
ECIAI1_0590 ECIAI1_0476 0 0 250 250
ECIAI1_0590 ECIAI1_4131 155 0 0 154
ECIAI1_0590 ECIAI1_0487 0 0 404 404
ECIAI1_0590 ECIAI1_4250 0 0 167 167
ECIAI1_0590 ECIAI1_2146 206 0 108 261
ECIAI1_0591 ECIAI1_3645 0 0 194 194
ECIAI1_0591 ECIAI1_0590 0 0 879 879
ECIAI1_0592 ECIAI1_0015 151 0 0 150
ECIAI1_0592 ECIAI1_0098 169 0 0 169
ECIAI1_0592 ECIAI1_0945 217 0 0 217
ECIAI1_0592 ECIAI1_3782 192 0 0 192
ECIAI1_0592 ECIAI1_4376 297 0 120 354
ECIAI1_0594 ECIAI1_0586 215 0 0 215
ECIAI1_0594 ECIAI1_3122 256 0 0 256
ECIAI1_0594 ECIAI1_3821 428 0 0 428
ECIAI1_0594 ECIAI1_3445 429 0 0 429
ECIAI1_0594 ECIAI1_0929 215 0 0 215
ECIAI1_0594 ECIAI1_4202 429 0 0 429
ECIAI1_0594 ECIAI1_4177 256 0 0 256
ECIAI1_0594 ECIAI1_4201 429 0 0 429
ECIAI1_0596 ECIAI1_0603 0 0 282 282
ECIAI1_0599 ECIAI1_0600 0 900 769 975
ECIAI1_0599 ECIAI1_0601 0 900 749 973
ECIAI1_0600 ECIAI1_0599 0 900 769 975
ECIAI1_0600 ECIAI1_0601 0 900 846 983
ECIAI1_0601 ECIAI1_0600 0 900 846 983
ECIAI1_0601 ECIAI1_0599 0 900 749 973
ECIAI1_0602 ECIAI1_0387 215 0 0 215
ECIAI1_0603 ECIAI1_0596 0 0 282 282
ECIAI1_0603 ECIAI1_4355 219 0 0 219
ECIAI1_0603 ECIAI1_4353 0 0 539 539
ECIAI1_0603 ECIAI1_4354 122 0 549 587
ECIAI1_0603 ECIAI1_0604 122 0 895 903
ECIAI1_0604 ECIAI1_3358 0 0 306 306
ECIAI1_0604 ECIAI1_1499 0 0 165 165
ECIAI1_0604 ECIAI1_0603 122 0 895 903
ECIAI1_0604 ECIAI1_1192 256 0 0 256
ECIAI1_0604 ECIAI1_4602 256 0 0 256
ECIAI1_0604 ECIAI1_4355 122 0 142 214
ECIAI1_0604 ECIAI1_2143 0 0 165 165
ECIAI1_0604 ECIAI1_1390 215 0 0 215
ECIAI1_0607 ECIAI1_4436 225 0 0 224
ECIAI1_0607 ECIAI1_3966 187 0 63 205
ECIAI1_0607 ECIAI1_4433 187 0 0 187
ECIAI1_0607 ECIAI1_3460 233 0 0 232
ECIAI1_0607 ECIAI1_3477 244 0 0 243
ECIAI1_0607 ECIAI1_3451 213 0 0 213
ECIAI1_0607 ECIAI1_3456 197 0 0 197
ECIAI1_0607 ECIAI1_1893 204 0 0 204
ECIAI1_0607 ECIAI1_1257 187 0 0 187
ECIAI1_0607 ECIAI1_3478 230 0 0 229
ECIAI1_0607 ECIAI1_1287 191 0 0 191
ECIAI1_0607 ECIAI1_2267 187 0 0 187
ECIAI1_0607 ECIAI1_2730 187 0 0 187
ECIAI1_0607 ECIAI1_3334 205 0 0 205
ECIAI1_0607 ECIAI1_1373 187 0 46 191
ECIAI1_0607 ECIAI1_3459 187 0 0 187
ECIAI1_0607 ECIAI1_3468 215 0 0 215
ECIAI1_0607 ECIAI1_3446 189 0 0 189
ECIAI1_0607 ECIAI1_3463 189 0 0 189
ECIAI1_0607 ECIAI1_3461 187 0 0 187
ECIAI1_0607 ECIAI1_3457 196 0 0 196
ECIAI1_0607 ECIAI1_3444 215 0 0 215
ECIAI1_0607 ECIAI1_0146 181 0 0 181
ECIAI1_0607 ECIAI1_3312 187 0 62 204
ECIAI1_0607 ECIAI1_0014 0 0 269 269
ECIAI1_0607 ECIAI1_3452 227 0 0 226
ECIAI1_0607 ECIAI1_3458 215 0 0 215
ECIAI1_0607 ECIAI1_3372 187 0 0 187
ECIAI1_0607 ECIAI1_3466 213 0 0 213
ECIAI1_0607 ECIAI1_0296 170 0 0 169
ECIAI1_0607 ECIAI1_3453 187 0 0 187
ECIAI1_0607 ECIAI1_3470 187 0 0 187
ECIAI1_0607 ECIAI1_3448 187 0 0 187
ECIAI1_0607 ECIAI1_2727 257 0 0 256
ECIAI1_0607 ECIAI1_1124 187 0 0 187
ECIAI1_0607 ECIAI1_0833 187 0 46 191
ECIAI1_0607 ECIAI1_4435 187 0 0 187
ECIAI1_0607 ECIAI1_4412 77 0 127 159
ECIAI1_0607 ECIAI1_1408 181 0 0 181
ECIAI1_0607 ECIAI1_3213 187 0 0 187
ECIAI1_0607 ECIAI1_3450 209 0 0 209
ECIAI1_0607 ECIAI1_1772 187 0 0 187
ECIAI1_0607 ECIAI1_3467 226 0 0 225
ECIAI1_0607 ECIAI1_0920 221 0 0 221
ECIAI1_0607 ECIAI1_2690 187 0 46 191
ECIAI1_0607 ECIAI1_0024 187 0 0 187
ECIAI1_0607 ECIAI1_0167 211 0 0 211
ECIAI1_0607 ECIAI1_4141 187 0 0 187
ECIAI1_0607 ECIAI1_1771 254 0 0 254
ECIAI1_0607 ECIAI1_3807 187 0 0 187
ECIAI1_0607 ECIAI1_3315 187 0 0 187
ECIAI1_0607 ECIAI1_3465 187 0 0 187
ECIAI1_0607 ECIAI1_3454 187 0 0 187
ECIAI1_0607 ECIAI1_3333 254 0 0 254
ECIAI1_0607 ECIAI1_3373 219 0 0 219
ECIAI1_0607 ECIAI1_3464 217 0 0 217
ECIAI1_0607 ECIAI1_3447 210 0 0 210
ECIAI1_0607 ECIAI1_3806 187 0 0 187
ECIAI1_0607 ECIAI1_4405 187 0 0 187
ECIAI1_0607 ECIAI1_3462 238 0 0 237
ECIAI1_0607 ECIAI1_3455 187 0 0 187
ECIAI1_0607 ECIAI1_3469 246 0 0 245
ECIAI1_0607 ECIAI1_3882 187 0 0 187
ECIAI1_0610 ECIAI1_0121 183 0 0 183
ECIAI1_0610 ECIAI1_4032 327 360 919 962
ECIAI1_0610 ECIAI1_3165 183 0 0 183
ECIAI1_0610 ECIAI1_0407 86 0 157 196
ECIAI1_0610 ECIAI1_4034 0 0 736 736
ECIAI1_0610 ECIAI1_0640 276 0 0 276
ECIAI1_0610 ECIAI1_4033 327 360 893 949
ECIAI1_0610 ECIAI1_4031 283 360 0 521
ECIAI1_0610 ECIAI1_3567 276 0 0 276
ECIAI1_0611 ECIAI1_4609 0 0 645 645
ECIAI1_0611 ECIAI1_0921 215 0 0 215
ECIAI1_0611 ECIAI1_3678 183 0 0 183
ECIAI1_0611 ECIAI1_1504 183 0 0 183
ECIAI1_0614 ECIAI1_3393 193 0 0 193
ECIAI1_0614 ECIAI1_1377 403 0 0 403
ECIAI1_0614 ECIAI1_3967 215 0 0 215
ECIAI1_0615 ECIAI1_1142 0 0 191 191
ECIAI1_0615 ECIAI1_2080 0 900 0 900
ECIAI1_0615 ECIAI1_2487 0 900 0 900
ECIAI1_0615 ECIAI1_2698 187 0 0 187
ECIAI1_0615 ECIAI1_0219 0 0 191 191
ECIAI1_0615 ECIAI1_0878 0 900 0 900
ECIAI1_0615 ECIAI1_3330 0 900 0 900
ECIAI1_0615 ECIAI1_3535 0 900 736 972
ECIAI1_0617 ECIAI1_2449 186 0 0 186
ECIAI1_0617 ECIAI1_4402 187 0 187 310
ECIAI1_0617 ECIAI1_3393 198 0 0 198
ECIAI1_0617 ECIAI1_0147 423 0 272 561
ECIAI1_0617 ECIAI1_3356 423 0 272 561
ECIAI1_0617 ECIAI1_2026 223 0 0 223
ECIAI1_0617 ECIAI1_0083 259 0 308 465
ECIAI1_0617 ECIAI1_1114 187 0 0 187
ECIAI1_0617 ECIAI1_4156 186 0 0 186
ECIAI1_0617 ECIAI1_2018 211 0 0 211
ECIAI1_0617 ECIAI1_0093 434 0 390 639
ECIAI1_0617 ECIAI1_0082 64 0 275 292
ECIAI1_0617 ECIAI1_0621 211 0 0 211
ECIAI1_0617 ECIAI1_2925 187 0 187 310
ECIAI1_0617 ECIAI1_3029 110 0 159 219
ECIAI1_0617 ECIAI1_3535 109 0 281 331
ECIAI1_0617 ECIAI1_2492 187 0 187 310
ECIAI1_0617 ECIAI1_0092 109 0 306 355
ECIAI1_0617 ECIAI1_2189 216 0 0 216
ECIAI1_0617 ECIAI1_2729 211 0 0 211
ECIAI1_0617 ECIAI1_1769 216 0 0 216
ECIAI1_0617 ECIAI1_4436 211 0 0 211
ECIAI1_0617 ECIAI1_0930 0 0 405 405
ECIAI1_0617 ECIAI1_3001 192 0 0 192
ECIAI1_0617 ECIAI1_2122 211 0 0 211
ECIAI1_0617 ECIAI1_1377 431 0 0 431
ECIAI1_0617 ECIAI1_0619 259 0 308 465
ECIAI1_0617 ECIAI1_0095 110 0 319 367
ECIAI1_0617 ECIAI1_2470 0 0 197 197
ECIAI1_0617 ECIAI1_0088 241 0 305 449
ECIAI1_0617 ECIAI1_0618 241 0 305 449
ECIAI1_0618 ECIAI1_0617 241 0 305 449
ECIAI1_0618 ECIAI1_0093 86 0 634 651
ECIAI1_0618 ECIAI1_3393 44 0 930 930
ECIAI1_0618 ECIAI1_3483 280 0 0 280
ECIAI1_0618 ECIAI1_3390 0 0 995 995
ECIAI1_0618 ECIAI1_0085 0 0 457 457
ECIAI1_0618 ECIAI1_0930 0 0 235 235
ECIAI1_0618 ECIAI1_0272 421 0 0 420
ECIAI1_0618 ECIAI1_2470 0 0 270 270
ECIAI1_0618 ECIAI1_0619 427 0 995 997
ECIAI1_0618 ECIAI1_0092 109 0 283 333
ECIAI1_0618 ECIAI1_0436 0 0 162 161
ECIAI1_0618 ECIAI1_0095 236 0 812 850
ECIAI1_0618 ECIAI1_3029 0 0 161 161
ECIAI1_0618 ECIAI1_4387 0 0 387 386
ECIAI1_0618 ECIAI1_4138 0 0 511 511
ECIAI1_0618 ECIAI1_3535 0 0 947 947
ECIAI1_0618 ECIAI1_2568 0 0 990 990
ECIAI1_0618 ECIAI1_3389 0 0 204 204
ECIAI1_0618 ECIAI1_2849 64 0 157 177
ECIAI1_0618 ECIAI1_1201 421 0 0 420
ECIAI1_0618 ECIAI1_0089 0 0 784 784
ECIAI1_0618 ECIAI1_0083 427 0 818 891
ECIAI1_0618 ECIAI1_4441 280 0 0 280
ECIAI1_0618 ECIAI1_0082 81 0 229 261
ECIAI1_0618 ECIAI1_3610 0 0 253 252
ECIAI1_0618 ECIAI1_0147 0 0 812 812
ECIAI1_0618 ECIAI1_3392 0 0 982 982
ECIAI1_0618 ECIAI1_3609 0 0 189 189
ECIAI1_0618 ECIAI1_3356 0 0 282 282
ECIAI1_0619 ECIAI1_4138 63 0 316 331
ECIAI1_0619 ECIAI1_3535 283 0 986 989
ECIAI1_0619 ECIAI1_3330 0 0 846 846
ECIAI1_0619 ECIAI1_2849 64 0 154 174
ECIAI1_0619 ECIAI1_0219 0 0 284 284
ECIAI1_0619 ECIAI1_2793 221 0 181 334
ECIAI1_0619 ECIAI1_2568 219 0 953 961
ECIAI1_0619 ECIAI1_3390 0 0 986 986
ECIAI1_0619 ECIAI1_1678 0 0 155 154
ECIAI1_0619 ECIAI1_3393 219 0 918 933
ECIAI1_0619 ECIAI1_0617 259 0 308 465
ECIAI1_0619 ECIAI1_0093 81 0 559 577
ECIAI1_0619 ECIAI1_0092 400 0 353 595
ECIAI1_0619 ECIAI1_0095 0 0 812 812
ECIAI1_0619 ECIAI1_0618 427 0 995 997
ECIAI1_0619 ECIAI1_0082 81 0 194 227
ECIAI1_0619 ECIAI1_3610 0 0 196 196
ECIAI1_0619 ECIAI1_0147 215 0 823 855
ECIAI1_0619 ECIAI1_3609 0 0 196 196
ECIAI1_0619 ECIAI1_3096 0 0 170 169
ECIAI1_0619 ECIAI1_3356 215 0 646 710
ECIAI1_0619 ECIAI1_3392 421 0 986 991
ECIAI1_0619 ECIAI1_2470 0 0 282 282
ECIAI1_0619 ECIAI1_2923 0 0 180 179
ECIAI1_0619 ECIAI1_4616 0 0 277 277
ECIAI1_0619 ECIAI1_0930 64 0 277 294
ECIAI1_0619 ECIAI1_0088 427 0 809 885
ECIAI1_0619 ECIAI1_0089 0 0 791 791
ECIAI1_0619 ECIAI1_1142 0 0 404 404
ECIAI1_0619 ECIAI1_0083 0 900 276 924
ECIAI1_0619 ECIAI1_2925 0 0 163 163
ECIAI1_0621 ECIAI1_3462 686 0 0 686
ECIAI1_0621 ECIAI1_1232 268 0 0 268
ECIAI1_0621 ECIAI1_3806 435 0 0 435
ECIAI1_0621 ECIAI1_0192 424 0 0 424
ECIAI1_0621 ECIAI1_1906 216 0 0 216
ECIAI1_0621 ECIAI1_2698 429 0 0 429
ECIAI1_0621 ECIAI1_1129 431 0 0 431
ECIAI1_0621 ECIAI1_2900 427 0 93 458
ECIAI1_0621 ECIAI1_2678 427 0 0 426
ECIAI1_0621 ECIAI1_3454 435 0 0 435
ECIAI1_0621 ECIAI1_3464 692 0 0 692
ECIAI1_0621 ECIAI1_4194 326 0 0 325
ECIAI1_0621 ECIAI1_3333 713 0 0 713
ECIAI1_0621 ECIAI1_3373 720 0 0 720
ECIAI1_0621 ECIAI1_0275 424 0 0 424
ECIAI1_0621 ECIAI1_1771 713 0 0 713
ECIAI1_0621 ECIAI1_0015 428 0 0 428
ECIAI1_0621 ECIAI1_2717 435 0 260 564
ECIAI1_0621 ECIAI1_1772 435 0 0 435
ECIAI1_0621 ECIAI1_2846 433 0 0 433
ECIAI1_0621 ECIAI1_0527 428 0 0 428
ECIAI1_0621 ECIAI1_4466 435 0 323 601
ECIAI1_0621 ECIAI1_3466 534 0 0 534
ECIAI1_0621 ECIAI1_0296 423 0 0 422
ECIAI1_0621 ECIAI1_3458 720 0 0 720
ECIAI1_0621 ECIAI1_4299 0 0 331 331
ECIAI1_0621 ECIAI1_0808 426 0 0 426
ECIAI1_0621 ECIAI1_2727 756 0 0 756
ECIAI1_0621 ECIAI1_3475 326 0 0 325
ECIAI1_0621 ECIAI1_3461 435 0 0 435
ECIAI1_0621 ECIAI1_3457 435 0 0 435
ECIAI1_0621 ECIAI1_3444 720 0 0 720
ECIAI1_0621 ECIAI1_3468 720 0 0 720
ECIAI1_0621 ECIAI1_3312 417 0 0 416
ECIAI1_0621 ECIAI1_3327 313 0 0 313
ECIAI1_0621 ECIAI1_4200 427 0 0 426
ECIAI1_0621 ECIAI1_3966 417 0 0 416
ECIAI1_0621 ECIAI1_1602 428 0 0 428
ECIAI1_0621 ECIAI1_2267 435 0 0 435
ECIAI1_0621 ECIAI1_3451 435 0 0 435
ECIAI1_0621 ECIAI1_3502 428 0 0 428
ECIAI1_0621 ECIAI1_3882 435 0 0 435
ECIAI1_0621 ECIAI1_3469 720 0 0 720
ECIAI1_0621 ECIAI1_4406 424 0 0 424
ECIAI1_0621 ECIAI1_3010 424 0 0 424
ECIAI1_0621 ECIAI1_4199 435 0 0 435
ECIAI1_0621 ECIAI1_4197 717 0 0 717
ECIAI1_0621 ECIAI1_2690 417 0 0 416
ECIAI1_0621 ECIAI1_3467 435 0 0 435
ECIAI1_0621 ECIAI1_1043 428 0 0 428
ECIAI1_0621 ECIAI1_3331 754 0 0 754
ECIAI1_0621 ECIAI1_3807 435 0 0 435
ECIAI1_0621 ECIAI1_4141 435 0 0 435
ECIAI1_0621 ECIAI1_3823 429 0 0 429
ECIAI1_0621 ECIAI1_0833 417 0 0 416
ECIAI1_0621 ECIAI1_1124 713 0 0 713
ECIAI1_0621 ECIAI1_3450 720 0 0 720
