node1,node2
b0739,b0742
b0739,b0929
b0741,b0891
b0741,b0957
b0741,b1209
b0741,b1677
b0750,b2574
b0755,b2925
b0755,b3612
b0776,b4143
b0782,b3472
b0784,b0785
b0784,b0826
b0812,b0881
b0812,b0882
b0812,b3702
b0817,b2719
b0817,b3520
b0817,b4280
b0827,b1224
b0827,b3856
b0827,b3857
b0839,b3705
b0865,b3517
b0865,b4154
b0878,b0879
b0878,b3035
b0879,b3035
b0881,b0882
b0881,b1014
b0881,b1224
b0881,b1333
b0881,b1493
b0881,b1661
b0881,b1681
b0881,b1682
b0881,b1784
b0881,b1870
b0881,b2316
b0881,b2592
b0881,b2916
b0881,b3073
b0881,b3250
b0881,b3517
b0881,b3588
b0881,b3732
b0881,b3734
b0881,b3802
b0881,b3833
b0881,b3942
b0881,b4055
b0881,b4161
b0888,b3781
b0890,b3030
b0890,b4409
b0891,b1116
b0891,b1209
b0891,b1677
b0894,b1591
b0894,b3838
b0894,b3839
b0903,b3708
b0911,b2592
b0911,b3705
b0911,b4143
b0922,b0923
b0922,b0924
b0923,b0924
b0924,b1094
b0924,b3019
b0929,b3781
b0945,b3734
b0954,b3781
b0957,b3234
b0957,b3705
b0957,b3781
b0958,b3931
b0960,b3705
b0973,b2990
b0973,b2997
b0993,b0995
b0993,b0996
b0996,b0997
b0997,b0998
b0997,b1591
b1000,b3359
b1014,b3781
b1015,b3705
b1034,b1035
b1041,b1042
b1049,b4041
b1063,b1084
b1066,b3296
b1070,b1082
b1070,b1083
b1070,b1922
b1071,b1076
b1071,b1888
b1071,b1922
b1071,b1926
b1071,b2231
b1071,b2235
b1071,b2960
b1071,b4146
b1072,b1274
b1074,b1075
b1074,b1884
b1074,b1922
b1074,b2960
b1074,b3386
b1075,b1949
b1076,b1882
b1077,b1079
b1077,b2239
b1077,b2942
b1078,b1880
b1078,b2239
b1079,b1080
b1079,b1082
b1079,b1083
b1079,b1378
b1079,b1887
b1079,b1925
b1079,b1926
b1079,b1939
b1079,b1941
b1079,b1945
b1079,b3385
b1080,b1924
b1081,b1378
b1081,b1535
b1081,b1886
b1081,b1925
b1081,b1926
b1081,b1941
b1081,b1945
b1081,b1950
b1081,b2573
b1082,b1921
b1082,b2239
b1083,b1924
b1083,b1941
b1084,b1163
b1084,b1168
b1084,b1250
b1084,b2465
b1084,b2779
b1084,b3162
b1084,b3164
b1084,b3301
b1084,b3317
b1084,b3521
b1084,b3540
b1084,b3636
b1084,b3637
b1084,b3705
b1084,b3780
b1084,b3984
b1084,b4203
b1093,b3781
b1094,b1095
b1094,b1131
b1094,b2323
b1094,b2530
b1094,b3650
b1094,b4041
b1099,b3701
b1099,b4170
b1099,b4259
b1099,b4372
b1101,b1594
b1101,b2388
b1101,b2417
b1109,b3705
b1114,b3987
b1117,b4143
b1127,b3359
b1129,b1130
b1136,b3781
b1136,b4016
b1160,b1235
b1174,b1175
b1175,b1176
b1176,b1575
b1183,b1184
b1184,b2699
b1185,b3860
b1189,b3734
b1194,b1939
b1194,b1945
b1199,b1200
b1200,b1201
b1201,b1300
b1207,b3752
b1221,b1222
b1224,b1225
b1224,b1226
b1224,b1227
b1224,b1466
b1224,b3856
b1224,b3857
b1225,b1468
b1226,b1468
b1235,b4326
b1237,b1823
b1237,b1939
b1238,b3781
b1241,b2726
b1241,b3702
b1241,b3705
b1252,b1677
b1252,b3005
b1252,b3006
