node1,node2
b1078,b1079
b1946,b1947
b3707,b3709
b3307,b3317
b0388,b0390
b3310,b3983
b3748,b3751
b3309,b3318
b3738,b3739
b3304,b3307
b3301,b3317
b3306,b3313
b2499,b4005
b3311,b3318
b1943,b1950
b2285,b2287
b3304,b3316
b3294,b3313
b3305,b3313
b3301,b3315
b0180,b1288
b0086,b0090
b3311,b3317
b2802,b2803
b4105,b4106
b3298,b3310
b3302,b3304
b3297,b3313
b2277,b2278
b3294,b3308
b1073,b1924
b4323,b4324
b3307,b3312
b0543,b0842
b0029,b2515
b3230,b3317
b0019,b1216
b3733,b3738
b3310,b3317
b3624,b3629
b3628,b3629
b0497,b3482
b2241,b2243
b0922,b0924
b3302,b3320
b3297,b3314
b2606,b2607
b3622,b3625
b0522,b2499
b3308,b3311
b1078,b1082
b0031,b2472
b1879,b1950
b3363,b4484
b3721,b3723
b3296,b3309
b3321,b3985
b0522,b2557
b1924,b1938
b1880,b1942
b1075,b1083
b3296,b3317
b3308,b3316
b3310,b3314
b3306,b3309
b3666,b3669
b3310,b3320
b4093,b4094
b3296,b3320
b3340,b3341
b3306,b3311
b0522,b4005
b3306,b3321
b3309,b3319
b1943,b1949
b3302,b3319
b3176,b3730
b3296,b3310
b3317,b3983
b4119,b4120
b3732,b3735
b2038,b2039
b4098,b4100
b2752,b2763
b2021,b2023
b3302,b3306
b1073,b1079
b3624,b3628
b2168,b2169
b3307,b3311
b3627,b3632
b2194,b2196
b0573,b0575
b0723,b0726
b3309,b3311
b3621,b3630
b2674,b2676
b3296,b3314
b3308,b3315
b4288,b4289
b3306,b3318
b3297,b3321
b0911,b3321
b3230,b3231
b0695,b0696
b1277,b3041
b3302,b3309
b0133,b0134
b3733,b3737
b2283,b2285
b3308,b3983
b3625,b3627
b3294,b3317
b1857,b1859
b3621,b3626
b4094,b4102
b1778,b4219
b4093,b4095
b4095,b4101
b2464,b2465
b3302,b3310
b3626,b3630
b1090,b4041
b3305,b3315
b3298,b3316
b3309,b3317
b0441,b3347
b2411,b3647
b1879,b1940
b2017,b2783
b0695,b0697
b3310,b3318
b3301,b3312
b0369,b0475
b3307,b3319
b4095,b4106
b1941,b1947
b2527,b2528
b4096,b4097
b3305,b3314
b3307,b3314
b4098,b4101
b1074,b1937
b0115,b0726
b0724,b0729
b3304,b3320
b1499,b3515
b3321,b3637
b2525,b2529
b0088,b0090
b0724,b0727
b3749,b3751
b3628,b3630
b0096,b0179
b2183,b2318
b3298,b3313
b0373,b0540
b0373,b1027
b0373,b2088
b0540,b1027
b0540,b2088
b1027,b2088
b1078,b1940
b1074,b1083
b3297,b3308
b2425,b2752
b3732,b3737
b2197,b2199
b0990,b1823
b1074,b1938
b3622,b3628
b0031,b3809
b3667,b3668
b3310,b3315
b4094,b4095
b3309,b3983
b1093,b1094
b1244,b1247
b1305,b1307
b3231,b3321
b2576,b2810
b0369,b3805
b2609,b3316
b3620,b3627
b4092,b4102
b4289,b4290
b2183,b3166
b1680,b2529
b1225,b1226
b0430,b0431
b2421,b2762
b1078,b1938
b0023,b3321
b0805,b1102
b3296,b3313
b3298,b3320
b2901,b3721
b3231,b3305
b1499,b2369
b4093,b4101
b1078,b1083
b3091,b3093
b3297,b3301
b0298,b0373
b0298,b0540
b0298,b1027
b0298,b2088
b1938,b1947
b4092,b4095
b3231,b3309
b4122,b4123
b2194,b2195
b1880,b1944
b3305,b3311
b3304,b3319
b4122,b4139
b0721,b0726
b3306,b3316
b1684,b2528
b1940,b1947
b3359,b3959
b1076,b1880
b3231,b3296
b3616,b3617
b3298,b3311
b1521,b3091
b3294,b3310
b3305,b3310
b0573,b0574
b3721,b3722
b4095,b4100
b3116,b3118
b3625,b3628
b3298,b3309
b3299,b3313
b3347,b3363
b1083,b1926
b0169,b0911
b0173,b0420
b0700,b3593
b1077,b1938
b0923,b0924
b2421,b2425
b4094,b4101
b4093,b4106
b3731,b3737
b4237,b4238
b1303,b1305
b1083,b1925
b3308,b3312
b0623,b1552
b3307,b3315
b1938,b1943
b2472,b3809
b2470,b3265
b3231,b3320
b3621,b3628
b2748,b3463
b4095,b4098
b0429,b0431
b2276,b2277
b3311,b3983
b3296,b3301
b1071,b1082
b3296,b3302
b3294,b3312
b0180,b1091
b2748,b3933
b3341,b3983
b1074,b1944
b4101,b4102
b2606,b3309
b3310,b3316
b2728,b2729
b3297,b3317
b0052,b2564
b3511,b3515
b2499,b4006
b1943,b1946
b4202,b4203
b1937,b1940
b2425,b2764
b3306,b3314
b2284,b2287
b2307,b2308
b3736,b3739
b3294,b3314
b3429,b3431
b2783,b4539
b3309,b3315
b3305,b3983
b3321,b3340
b3296,b3318
b3297,b3320
b0973,b2994
b1937,b1950
b1079,b1879
b4092,b4101
b3305,b3312
b3747,b3849
